"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
0,-1047.19294508692,5592.40605890576,86401.9125629363,4095.99382173596,-2401.80791127172,-1708.69222343461,-3174.23164865055,30018.4802655752,38886.1159019678,5730.46439799846,"positive"
0,23.6789138424969,35.8215082867045,899.258119458915,4.90157994314566,4.82311280374102,3.29580747067968,11.1777853247149,418.470101380585,650.023247592429,54.1311047071162,"positive"
0,33.1131193896635,27.4780285774724,892.144683727194,-3.3045086319509,-4.69848271766081,-2.32357335908286,2.10011365963078,408.710551650736,643.422606418584,64.761339168176,"positive"
0,446.521723001667,-191.131612513194,10036.9190665668,-304.01376838276,-381.860195728841,-307.523559098551,-363.075986549801,4032.69755617382,6010.17860968433,1355.73855451437,"positive"
0,2083.12888681235,-2506.3767251349,42778.5131159684,-2404.47767702434,3608.58618848211,2991.63947487584,-249.782504365547,21080.7411022671,27868.5474366838,2802.79662062759,"positive"
0,11200.5298200582,13790.4090241097,102198.772774623,4262.30720857945,-13018.0676813561,-12481.647255309,-11315.4456620948,26941.5255798372,44402.5398714552,14797.1755451171,"positive"
0,9423.89884360675,11641.6810884775,99784.97215841,3575.20875969153,-10918.2073840397,-10468.2865988855,-9486.68195550297,27921.4926077392,44681.6610975186,12649.2917636199,"positive"
0,20.2722488768478,37.8343152342468,873.826761001809,7.82877534036607,8.3073340421561,5.36995001010018,14.9057069129715,448.994247211303,671.406720469433,50.2925570801775,"positive"
0,26.2589957556838,89.3041629853729,3212.58975559479,35.9674134198363,52.5701906419949,47.3793434250049,281.295519921666,1523.35657458477,1599.0827884083,-40.0538320266906,"positive"
0,11.9601208902931,46.1854452101237,908.094144930491,15.0948550926238,16.6764580880984,10.2969776751913,22.4837061427807,453.593023869292,677.222300165679,43.9266524551769,"positive"
0,123.189213445521,-53.1840117803035,796.226881552186,-81.6907632056492,-95.5789604955394,-55.953408632467,-84.1018591550688,328.528129981677,580.400874251349,164.25690171057,"positive"
0,3.83075819204219,53.3749401159471,914.223722964884,22.1659614011956,24.8811238728888,15.1391432053305,30.3058470800499,462.002732469438,682.910008142246,34.766683333309,"positive"
0,-209.293136459583,356.36429619508,9359.96110108949,262.033336445813,327.361746754705,264.093994851359,318.34703379593,4651.00381894039,5820.62802144577,747.753811048234,"positive"
0,1733.07015745531,-1386.85712765282,24980.0197458681,-1476.00176782971,1504.43220203698,1336.78262776434,1047.41640270985,20979.5522664199,24857.6980679191,1526.14877452825,"positive"
0,1284.35949190946,-1017.94726264233,6982.30014186871,-967.821094473471,-1154.8344357838,-738.363660478463,-426.797237370693,2272.99146753378,3375.59000112925,1259.95936438353,"positive"
0,33.4800973291154,26.1534784098674,863.867980620165,-3.65971446875326,-5.03886000987362,-2.51915973475508,2.21700440988859,421.330918259039,643.165850331924,63.1748410278617,"positive"
0,-285.224028680603,424.226678270228,6891.28592957555,286.896096053996,340.905951680126,218.313743409222,146.069705547861,3698.41425683057,4216.34989053181,-92.8992629196856,"positive"
0,-45.5968222130899,97.0880023472993,951.492353039622,65.1592055942945,74.7405568185999,44.5591381467185,77.8354793007077,490.134852347285,698.492010910206,-23.9271179012043,"positive"
0,1165.54519419164,-908.777612395209,6975.41055009223,-872.841541062416,-1041.6099138814,-665.945116072053,-383.432368527629,2380.89308948608,3439.23382415507,1157.55070271888,"positive"
0,29.9856546835209,30.243914712408,894.502806950092,-0.584168030319354,-1.52304799822718,-0.440733385161043,5.51938641763508,428.94586883514,663.610736855842,60.2373876357684,"positive"
0,34.9029645942376,24.8951144600758,862.795131953193,-4.89735708209498,-6.47490743447163,-3.36667498052219,0.847909599392894,419.858982571025,642.17034136107,64.7780934225224,"positive"
0,29.6021231081401,31.4381040522391,928.368846761389,0.534382397033052,-0.0431554811504505,0.472608769946424,6.63807242496663,441.449096887585,668.225651008079,61.6540062973703,"positive"
0,-1714.66233952418,1916.18619908474,23463.6258235328,1664.28659883535,-1821.18425353266,-1427.42089753509,-1068.51342432302,12271.0069608027,13941.818829955,-215.446267060132,"positive"
0,12434.0549365296,15282.2832018077,103874.688440689,4739.36361783148,-14476.0127764003,-13879.535151632,-12585.1668332736,26261.1288298913,44208.7443970696,16288.4636217386,"positive"
0,-65.1868755970578,113.413172134489,938.263346212406,82.1630837754511,94.5420747945711,56.2507381034956,97.1551928915398,523.400480359667,712.198190229446,-48.0007158883501,"positive"
0,31.6383440638707,28.6666853342527,897.010676061415,-1.22589223776833,-2.19978330452673,-0.845500639954334,4.39136322432203,413.270671073779,651.154082781885,62.9728222315778,"positive"
0,-68.0726551988159,1486.19777691017,82835.693600126,814.104423653986,-475.829883327273,-338.360703786619,-616.516350706186,28255.7967816888,36170.415719485,2543.84368488812,"positive"
0,19.0245436349603,38.9377683354905,874.767536672418,8.91405800453444,9.5665969004636,6.11313192217571,16.1062593563153,450.284980309656,672.279677344418,48.8866730136022,"positive"
0,-365.519276978273,628.075643935509,4595.0159437273,585.542291156346,618.297458601127,571.208653207354,594.244045495631,2507.44656767965,2369.56271350319,-338.23544959708,"positive"
0,96.2294179449317,-28.3411449273786,844.554695237716,-58.2045141371653,-68.3994337565952,-39.9181027949572,-58.630917918563,343.417650045566,599.263293066578,135.879256686759,"positive"
0,3593.78539774784,-3208.0853261438,25717.1625409841,-3231.84943271646,3292.10610421168,2924.94142551713,2277.16493075393,22821.8182530421,26522.9909812176,1571.50393373633,"positive"
0,98.1095685383605,-30.0039238702526,843.137052772174,-59.8399122877632,-70.2780003699631,-41.0179938285964,-60.0300145809932,358.47266134202,615.947845850809,136.997764867477,"positive"
0,33.559430002047,26.0833177012021,863.808163408477,-3.72871984898593,-5.10292754916024,-2.54441336933157,2.12066984694255,435.248849751754,662.110345233506,65.2642311635195,"positive"
0,18.0553009544896,40.7949530340217,903.49835025089,9.79312753984847,10.5248177712494,6.66645067051065,16.618872788693,447.287647899741,672.957807910068,50.7945538212062,"positive"
0,-20.7105637229815,75.0789426853241,932.727996095379,43.5125666217196,49.6237744674849,29.7359118363875,53.8897127582918,464.390376449469,681.080342102324,4.11411580796002,"positive"
0,-53.4100224560002,103.997887590415,957.383543083038,71.9553065407641,82.6451315041179,49.2329849857131,85.7634060730363,515.217495442002,721.9585158496,-33.7308428209237,"positive"
0,1815.03789536796,-1564.78260302526,25419.2456018342,-1745.99724035678,1769.76088492772,1147.81514845992,1021.93177786107,24750.7373808314,26438.2893461507,799.347617065989,"positive"
0,66.1701041052664,-1.75710731649444,867.219560452818,-32.0582328587166,-38.0426775352324,-21.993602929872,-29.2975941527213,391.513577179721,638.294289645532,101.009149420526,"positive"
0,7549.24017719576,9374.39457840106,97237.9872728881,2850.19885107332,-8702.48484132059,-8343.83641581264,-7557.01407465368,28955.5304614091,44976.1831633582,10382.8959848692,"positive"
0,34.6308983997735,25.1357260051318,863.000271154307,-4.66070766006364,-6.20032106407903,-3.20462174244565,1.10969397245606,420.140431129826,642.360692452766,64.4715358198051,"positive"
0,306.617120755365,-195.129388859832,3483.31753309591,-218.753944011075,-324.580525389308,-291.967809182798,24.6411852876845,1173.41317878384,1475.45928867363,293.225241345485,"positive"
0,-66.6509996899792,114.70802304695,939.367302723231,83.4366125247855,96.0197612130236,57.1228275252304,98.5639853676027,524.915095641695,713.222564536645,-49.6504554779773,"positive"
0,3300.64115474586,-4283.25250622558,41758.8052167418,-3903.49994879186,5855.50310358117,4854.26216793878,-413.467952870106,23172.9438397346,29553.3658739015,3703.75647381188,"positive"
0,-325.076641241751,575.810883592669,4602.26460126662,530.516289277075,560.117810207639,517.466742761087,545.106419719092,2448.55582850892,2342.01562100588,-303.939802346937,"positive"
0,2759.84245274811,-3493.99383398561,42211.7425076774,-3237.65918464618,4857.45997647181,4026.91614338521,-340.76159875884,22243.6221774083,28804.997542882,3303.56509012985,"positive"
0,-2404.74074699121,11285.6534412283,91346.4661219539,8646.32515943952,-5072.1715686838,-3608.65340449737,-6720.49743078258,32462.4364512615,42651.4273263507,10148.705945296,"positive"
0,130.929994542093,-59.0298505411782,818.390295888615,-88.387872316037,-103.402445209041,-60.5671198030039,-91.6101036176954,324.520403450581,592.985037362031,173.979026489058,"positive"
0,123.158048966738,-9.00346364499109,3306.16031046214,-52.0709067384178,-77.7828972214151,-69.907850579451,192.589112612893,1402.40704358541,1556.35529449694,75.1360761126149,"positive"
0,33.8464970641245,26.7138256408331,895.345718225317,-3.14659441209074,-4.42839064328677,-2.16076270169044,2.2666598963779,410.986368605559,649.609148707812,65.4609155851978,"positive"
0,476.132689046213,-275.32756885359,6935.43412623345,-321.728643772705,-384.631732063431,-245.741057493324,-131.810438855477,3006.98547843462,3808.52311266704,563.330871074564,"positive"
0,812.906051933232,-463.22455898377,24424.998378169,-586.648773382443,644.278233689741,505.22187030804,441.079628703903,14854.5095368714,16038.376261768,484.830651963692,"positive"
0,23.6577545446671,35.8402212743771,899.274073669843,4.9199847861725,4.87046810222857,3.32941077384091,11.2281449784666,441.49199036937,669.038051693501,57.1072629224701,"positive"
0,-372.938187743749,637.663238465417,4593.68622961558,595.636415594298,628.970096819122,581.067220303836,603.257989671734,2518.24965038837,2374.61602957332,-344.526739518209,"positive"
0,268.73362594692,-84.763944651525,6923.4078389345,-155.934873414983,-186.990032255593,-119.329181570992,-56.1138826141127,3195.33566632994,3919.61806942856,384.569047872571,"positive"
0,4465.08330653524,-4334.86626679164,25094.0945548432,-4589.24460651123,4649.03312697953,3014.56289474328,2637.70853332727,27559.8135331518,28128.369119514,821.074255896929,"positive"
0,7166.53722857045,8911.53846046794,96718.0320174285,2702.19141122191,-8250.15527027521,-7910.13967739458,-7163.08124778744,29166.6245355892,45036.3084891317,9920.22170564138,"positive"
0,2581.59188976325,-2128.23592896279,25097.7263755637,-2161.75848284382,2369.50497714378,1857.60382943587,1497.42922652261,16662.3357597873,17505.458794679,974.854927240575,"positive"
0,29.3202039406752,30.7168161040712,898.758564709911,0.790479261169528,0.139829978716804,0.535274042541414,6.62189708399048,415.668753636214,652.775969337929,60.3607980500016,"positive"
0,-200.622308412353,319.48352800952,2993.50186137364,242.102027044619,357.781414041311,321.997832007976,488.99440563152,1806.55012934406,1699.12576324861,-309.761695205902,"positive"
0,-1288.15046681657,6602.92721912858,87279.5445475848,4903.65345673652,-2875.78327192153,-2045.92523794006,-3803.67498247537,30452.2695029728,39554.438673429,6514.67879703946,"positive"
0,22.8060593378302,35.5934486278799,871.916255895634,5.62480883026888,5.75005264556648,3.86071366163278,12.4676532463051,446.373056791364,669.633940178409,53.1475933781961,"positive"
0,-130.275045513082,324.065206543056,4637.17948823769,265.470434143292,279.881664872793,258.606020115707,308.423331753497,2164.8945449359,2209.32848332471,-138.746641980239,"positive"
0,30.3837619676769,29.8918341868304,894.202632169501,-0.930450885811792,-1.91784298932697,-0.676861612820557,4.75632425145914,434.534032584794,664.332201125593,64.6859652875989,"positive"
0,237.625087751844,78.3353527921258,24206.1875511156,-74.3301846487146,83.132730527106,65.3474840557636,97.4924284516852,14266.4978106807,15561.1944830627,325.445852513139,"positive"
0,-696.897599521878,763.43260936781,8856.63654155833,682.894636911987,854.674874030865,689.096976180112,824.99140325551,5110.72029061658,5679.69539165277,295.711485213454,"positive"
0,37.755091776265,23.3727329884805,888.644614529483,-7.34220278406153,-9.38345415121308,-5.08851318482047,-2.36643108473412,403.90849808882,640.174850801042,69.9918012971423,"positive"
0,4121.80072220279,-3976.03412191305,25136.214094093,-4220.93495429285,4276.0568707678,2772.74741945349,2428.40343312658,27195.9303645497,27909.4389268904,818.259822342201,"positive"
0,1809.36993100509,-2106.84427585927,43007.795544633,-2067.42089110182,3103.3644797044,2572.82673931196,-212.977653487528,20610.3070443677,27489.7141811631,2600.21481909007,"positive"
0,3333.46713664885,-2836.03875527264,25383.7056706479,-2831.34376268422,3102.90559353566,2432.5066740532,1946.48755993013,17430.849737006,18129.1213005015,1183.16615757517,"positive"
0,9500.11535913257,11733.86036388,99888.5229095678,3604.6849144426,-11008.2902639815,-10554.6586906499,-9565.13493717669,27879.4525481056,44669.6869467006,12741.434825263,"positive"
0,357.81702306853,-117.077998759331,9945.35457648445,-227.450942979433,-285.931720357483,-230.207281694751,-270.907558714916,4116.3288901002,5984.54023353399,1273.50329641517,"positive"
0,8.67741132851053,144.494396589235,4662.08436289658,76.4125744848055,79.9885338928408,73.9600306574584,139.596703600604,1962.55825443543,2114.68242201751,-20.913954827349,"positive"
0,-3995.28841546864,6364.65708392696,47869.3941700475,5079.3753840061,-7609.12308085224,-6307.4848980979,567.41539049466,10635.4407515057,19457.108956997,-1695.23605180791,"positive"
0,4500.94572338355,-4095.99441068501,26076.5440753408,-4087.88334105105,4163.65635763589,3699.22145554695,2876.70808007274,23719.9839562848,27334.8764480499,1593.61607647881,"positive"
0,129.534414617709,73.4998638080886,9709.71226380846,-30.415594157884,-39.0586392356168,-31.232915119463,-33.711004994327,4331.55513032566,5918.55956522154,1061.86987406367,"positive"
0,99.3256931823117,98.7191023699821,9678.52963000937,-4.34183406783868,-6.38983372249222,-4.90256409777153,-2.32269790686395,4360.03609775756,5909.82831914591,1033.86434554083,"positive"
0,40.0052650834456,21.7299841663205,934.741572162543,-9.28987043989206,-9.01282979634044,-3.80167676219795,-3.93446557534524,431.930904983616,672.124321300221,72.9535566257144,"positive"
0,32.1546333218901,28.2100863204997,896.621391511959,-1.67497248734483,-2.72085500074192,-1.15302266124393,3.89458537216712,412.736577273995,650.792861042857,63.5545644710312,"positive"
0,1363.71743885592,-956.83689453057,10983.6846617522,-1095.66399104922,-1373.7488634698,-1106.96438302353,-1316.08622401073,3167.9598224768,6275.27627400514,2206.04103541575,"positive"
0,71.4995513096612,-7.47039603900339,835.201131981599,-36.7299083903673,-43.4104919334573,-25.1650295738411,-34.365632929916,382.000340822526,616.565542325444,106.014241534252,"positive"
0,-170.718095475122,289.144612378373,3022.37885970007,214.932342869127,317.552883758331,285.801593674458,461.618541728283,1769.22364977789,1685.93954487125,-274.212704508179,"positive"
0,32.349699610003,28.8740900131022,930.051948905588,-2.06030354565328,-2.41213847073956,-0.656273880915174,3.84575669538567,438.935244776593,669.255329821329,64.6383334398309,"positive"
0,22.9897527304013,36.4309927553664,899.777750206325,5.50102810018385,5.53765768302599,3.72629871157605,12.2509019240587,436.183028623027,668.505419110652,52.3545746467529,"positive"
0,109.797545302722,13.8149917544674,4680.20843439098,-61.1708589577437,-65.4800720222079,-60.412744147845,16.7361824894367,1815.31168342605,2045.80546498446,64.8366492445542,"positive"
0,28.5329294664789,30.528684618139,867.598168654437,0.643445715080072,-0.0298660445629273,0.449566421457049,6.95721079976931,440.448692144283,665.627135940424,59.6004920235789,"positive"
0,28.231366796556,31.7953824343975,895.825548337957,0.941751848644522,0.228490030042824,0.584188910904021,6.79737692878989,413.760654382021,646.83812423887,59.2606985062598,"positive"
0,3766.31118066997,-3604.44208522938,25179.8313831163,-3839.5283948432,3889.81776521817,2522.33310666955,2211.65554812824,26819.1076922622,27682.7236859911,815.345308936312,"positive"
0,32.197717403547,29.0159184611137,929.958848102974,-1.91677848116012,-2.28109816610371,-0.593829732047441,4.00021365242243,439.074298517326,669.198373133181,64.4732553706343,"positive"
0,40.6458372749398,21.1322078747566,935.133971947694,-9.89479760367397,-9.5651363924351,-4.06486536972603,-4.58546830630783,431.344823484251,672.364381445404,73.6493250516292,"positive"
0,2648.24642770918,-2435.73271362451,25317.0139096862,-2639.95096471695,2675.0412959355,1734.74476988363,1529.9528756656,25633.9472338575,26969.6722732392,806.178753157752,"positive"
0,-180.267774360224,298.833110203338,3013.1572138483,223.608771164705,330.399553457628,297.360582157428,470.360811923687,1781.14357204826,1690.15046162325,-285.564999469605,"positive"
0,-1628.58758102477,8030.64321306448,88519.5079155918,6044.75630934026,-3545.43991026649,-2522.38529384475,-4692.98472714204,31065.1491304446,40498.6792766799,7622.65702080944,"positive"
0,4694.84329617877,-4285.77719933896,26153.3587300937,-4270.85309002036,4349.94258944348,3864.71702920024,3004.8551761855,23911.9590073372,27508.4098543925,1598.34235328558,"positive"
0,233.034111742479,193.70990653724,44328.0303620317,-126.608824484835,194.239282806473,161.254432258329,-1.05105334924198,17901.4931760467,25308.3483571881,1433.72530954079,"positive"
0,-348.303715246167,472.41491940808,9216.4688986217,382.016186067932,477.692821585449,385.257591364597,462.785676943752,4782.0638432972,5780.44970495867,618.881599839006,"positive"
0,2271.91785701895,-1836.7139557111,24979.9403971625,-1885.97712851238,2067.44007018484,1620.81922578485,1312.47606358798,16345.8087514419,17248.5916028816,889.058009426289,"positive"
0,1246.15819591095,-858.694555096407,10862.3353742529,-994.196224415347,-1246.61604018058,-1004.49807576174,-1193.93654526919,3278.79539613044,6241.29805083495,2097.05566380845,"positive"
0,4705.46594728162,-6333.49809000879,40582.2167127019,-5633.14465743746,8448.10497892549,7003.44670371008,-602.336173990239,25587.0289820504,31497.3912228553,4743.32771442117,"positive"
0,4284.08671763641,-5718.52395994761,40935.1361372992,-5114.33522386147,7670.45029428872,6358.79569181128,-545.684877726875,24862.9206498428,30914.2780059578,4431.50681628728,"positive"
0,-845.670849600632,939.179715044148,6858.78773800493,734.914472495965,874.98581049561,559.911882419573,350.621711068523,4207.38600650084,4516.55768514193,-575.960729149457,"positive"
0,1292.793697244,-1018.88247783354,25483.3230878612,-1185.67875126668,1202.34297695739,779.935346948128,703.51080573362,24197.1530096143,26105.2254853254,795.065950409871,"positive"
0,-4753.98964045388,21137.8701325072,99903.0613010663,16520.71517723,-9693.26031304944,-6896.55361395783,-12857.3428169353,36691.7249940597,49167.3332007999,17794.5133720988,"positive"
0,1095.34861645561,-762.668950921817,24727.3793476714,-874.221412423873,891.744064156963,792.474152225697,625.945610530448,20348.1538243158,24286.9534747176,1510.60423477486,"positive"
0,1123.34026866676,-756.16209229515,10735.5578653997,-888.189580719093,-1113.79628522187,-897.448224512264,-1066.32284190772,3394.58888952196,6205.79990677871,1983.19513608277,"positive"
0,35.4864532253699,24.3790852586682,862.355178757664,-5.40488888916604,-7.04780097820479,-3.69222356972521,0.266471947091701,433.255371987827,660.762103585895,67.4355542890774,"positive"
0,18.9845178566089,39.97316657521,902.797716299149,8.98487334545498,9.57999344153813,6.11197283707202,16.104772495784,440.326386400751,671.307681377114,47.8415729353566,"positive"
0,12.7692678273397,47.1463754068198,918.057426934905,16.4305632468667,14.4702703686463,7.38863759683281,23.7450197811076,456.850054332433,661.917388276401,43.3707130512884,"positive"
0,340.971779258056,-229.983443973664,3516.49210345393,-249.9671119829,-370.796000875584,-333.550893467282,-6.80884677254537,1130.5316469644,1460.31065291964,334.064752423709,"positive"
0,43.6697151903028,18.1419225936831,884.184960420534,-12.4868780173154,-15.3528653038877,-8.6114936055821,-8.0575313164202,397.789905372769,636.036684991606,76.6562558000421,"positive"
0,-17.3295912077037,178.103723232686,4657.42304813368,111.797542461548,117.40148277142,108.519252029247,171.19509809001,2000.428476667,2132.39682889025,-42.9680808449097,"positive"
0,32.6579615875577,27.8805637848496,892.487874868926,-2.9086019261819,-4.23910874405017,-2.05246361752775,2.53807031243643,409.181405840034,643.741057539259,64.2484783735945,"positive"
0,2742.68618315219,-2279.88741188549,25158.9993495794,-2305.22160118204,2526.64095755814,1980.78060364747,1593.64297369722,16826.9950122795,17639.0826519676,1019.48699964186,"positive"
0,39.7789020498613,21.5829034295774,887.118651983675,-9.10255942260321,-11.4260111785007,-6.29397352778903,-4.31375829573055,401.814895515695,638.75889210127,72.2721817282738,"positive"
0,-6614.99145664807,-7756.38868599715,77993.905919402,-2627.70945644829,8038.70004407906,7707.72807790706,7022.84695842979,36768.3403024581,47201.4836068873,-6741.15724112397,"positive"
0,-4015.86782929603,18042.3547750997,97214.6234992964,14046.622696919,-8241.33821020029,-5863.51243034098,-10929.1778430886,35362.9044813391,47120.069388623,15392.240355672,"positive"
0,49.8634356531358,12.5304267659154,940.780460620232,-18.5994771352603,-17.5126252969315,-7.85205269087989,-13.9531583134634,422.911326136465,675.818758694823,83.6611769544606,"positive"
0,35.6497402861189,24.2346764611994,862.232059539342,-5.54691972334432,-7.22860058306367,-3.81148371254633,0.12935576839224,419.086453875788,641.647859806602,65.6195421968606,"positive"
0,29.2771934174974,30.8704679678243,895.03699010511,0.0320678436975779,-0.827024185789507,-0.038746219732236,5.79107378688286,412.678761808784,646.106411725253,60.4391106291083,"positive"
0,3890.95030046609,-3734.7269430505,25164.538611103,-3973.25434821244,4025.23807024028,2610.13152514105,2287.65009212348,26951.2264769404,27762.2129107605,816.367174119681,"positive"
0,113.882398602947,-43.9531946321738,831.244264088394,-73.5594819900385,-86.2159357113607,-50.4329066755674,-75.6167638938685,325.155895862809,586.91238652868,155.770208012026,"positive"
0,11426.9663472404,14064.2703369277,102506.418333037,4349.87980449877,-13285.7006786384,-12738.2556343414,-11548.526649788,26816.6260742604,44366.9650999182,15070.929268158,"positive"
0,-76.8944394337906,193.957088439236,3112.97965779404,129.688196561592,191.336962401662,172.236878812294,375.727512123762,1652.11283374001,1644.56814278421,-162.678711527308,"positive"
0,40.990512160829,19.5113723583262,858.205092212989,-10.1924457132268,-12.6028445531393,-6.97065577190376,-5.02957970151546,427.561502310294,656.911189181812,73.6373946749904,"positive"
0,1238.72858616356,-962.368396847404,25489.9566826665,-1127.67201521886,1143.6012765543,741.850745138411,670.546408445425,24139.8434202886,26070.74518914,794.622692669136,"positive"
0,1698.30115106022,-1296.72074888871,24761.7625785708,-1375.14065108948,1507.91793208361,1182.21737349396,969.88284342345,15759.4981129132,16772.7902865039,730.134301997839,"positive"
0,3502.35864467075,-4577.64536936963,41589.8599639456,-4151.85802941776,6227.77240395779,5162.8615834991,-440.587365691804,23519.5800878705,29832.5066719746,3853.027544744,"positive"
0,-3071.5347780689,-3470.79170221985,82808.1853210603,-1257.30467356179,3850.56863511822,3692.11855687863,3375.41254151496,34813.814711138,46644.7816323427,-2457.24390670726,"positive"
0,21.5824662701762,127.816957261802,4664.39737544126,58.8540359637638,61.4236815944848,56.8112396761417,123.917118212538,1943.76649641291,2105.8922743012,-9.97037501453798,"positive"
0,30.7553480755414,28.5632086193992,865.922454481631,-1.28966501329362,-2.28887113586981,-0.896192793352989,4.83878098343974,424.14963210926,645.072220934262,60.1046595199139,"positive"
0,-52.9388356086386,102.581176519137,929.028265965152,71.5094574034373,82.1965800066281,48.9773277195487,85.3500261385129,524.730059436301,722.628850008664,-32.1999208861217,"positive"
0,30.4414303436707,29.8408330800003,894.159149940464,-0.980612163199791,-2.00204555316168,-0.732211147068329,4.67083525663994,411.474375480597,645.291853450835,61.750944617839,"positive"
0,-79.9479657475981,133.669276004817,861.260983040334,103.988490183039,94.4118294232766,45.4828913319567,117.971982902605,541.680235835889,627.17077759222,-57.3356936834973,"positive"
0,-43.1550429517741,201.807432309994,6905.32259456834,93.3873635124316,110.225421617653,70.7701907464617,57.7193132235726,3478.57845687893,4086.68371412302,115.745330661847,"positive"
0,1004.8648191348,-932.724156747622,43681.5959153962,-1076.90021036051,1618.65160102994,1342.0469619565,-104.817938362677,19227.825863937,26376.4235137798,2004.8805242604,"positive"
0,-59.5572702584543,109.318813790135,965.772601827546,78.0981467656115,89.8405849661993,53.4741645739547,92.1405478244324,507.611220330745,714.959087216069,-39.7841886497307,"positive"
0,41.2095409510842,473.664731662633,44488.6899588617,109.568922107079,-159.772651360208,-132.21020711615,24.7383302415103,17571.8571611222,25042.8975834318,1291.77500506403,"positive"
0,28.6171838310681,31.4541712340654,895.534640463894,0.60615933445148,-0.160900865621356,0.354381235345754,6.42614054385133,413.36153221788,646.568187380823,59.69542780227,"positive"
0,31.6494171825219,28.7725063800375,893.24832213414,-2.03134684855352,-3.20222209295767,-1.43173522897526,3.91850019365967,427.224730498003,662.44668555343,62.112074949234,"positive"
0,28.9753208628669,31.0218258844247,899.018608186459,1.0904664800612,0.487907742408642,0.740699856750813,6.95374647263643,416.025530211838,653.017266756367,59.9721921456226,"positive"
0,-4952.55064255175,21970.5899113904,100626.273778909,17186.2669530307,-10083.8396230654,-7174.4504184237,-13376.0354820612,37049.188936495,49718.0644594614,18440.7451054574,"positive"
0,-670.631591304649,741.504878043081,8883.74935125976,660.223912556976,826.269861396026,666.203150045256,797.699763864305,5085.95653733424,5687.2870728055,320.06185184124,"positive"
0,-3047.85096870077,13982.7117556072,93688.846206938,10801.9506124346,-6337.20117674212,-4508.72075732195,-8400.46757267281,33620.2101975858,44435.1658153701,12241.7565893051,"positive"
0,-425.336829539423,536.724707913424,9136.95227960337,448.505029211021,560.999221503715,452.40074881246,542.826768802315,4854.6911348579,5758.18477467007,547.466691261823,"positive"
0,363.529698572756,-40.1891494489263,24254.0759634547,-186.455001124479,205.943688282558,161.617336283515,172.689098295192,14395.188645514,15665.6293416439,360.328427107183,"positive"
0,5331.9424940054,-7247.79770949782,40057.5213152102,-6404.47347359216,9604.26642946736,7961.86779180311,-686.561275641265,26663.5815397009,32364.3223119327,5206.92075773209,"positive"
0,15720.6103103131,19257.1735629765,108339.931640659,6010.41378494123,-18360.5038360599,-17604.0121941011,-15968.161538952,24448.3067276252,43692.4034249629,20261.792398456,"positive"
0,47.5787196523233,13.6848536068874,853.237552514635,-15.9230198411727,-19.2520792588552,-10.8948491441077,-11.3688081792322,420.746096569732,652.30175032522,81.0608274126551,"positive"
0,-78.3105174533806,126.019537820718,976.158634421291,93.6143287542055,107.783282236673,64.0656911151075,109.342871102095,546.976698801501,740.380145228682,-57.7881178818956,"positive"
0,2353.72932127233,-1994.34501527699,25225.9006957971,-2061.6813602145,2100.72773682651,1866.52801280613,1457.61065306761,21594.0575072141,25413.1722666019,1541.27741677254,"positive"
0,1885.96891879077,-1473.38805767052,24833.1428988405,-1542.26887521095,1690.97443926427,1325.71289879311,1081.96762791458,15951.3189012311,16928.4562041808,782.128703664909,"positive"
0,112.0020526793,-42.2902429419809,832.662053833847,-71.9239139367321,-84.2991719584114,-49.2928992956307,-73.3974792830646,344.101086632653,606.227970407221,152.651479737946,"positive"
0,-443.742136612642,569.877216405598,6882.09406400206,413.614676125126,491.966365521106,314.932171148958,203.92567988564,3842.37303353689,4301.26137510393,-229.529513611296,"positive"
0,917.336924967163,-561.534042363623,24464.7191530967,-679.650073310917,746.143093546049,585.072359098254,503.451084600556,14961.2514277798,16124.9991692668,513.763807745483,"positive"
0,750.801668075362,-445.154562171093,10351.0088276952,-566.64395963499,-710.919549280595,-572.738284580562,-679.237409566479,3745.82056191375,6098.1248368029,1637.82664946772,"positive"
0,1727.21858999755,-1323.9431439526,24772.7614628101,-1400.89318320611,1536.12482894444,1204.3283792399,987.153816220332,15789.0554844329,16796.7766093738,738.146039727086,"positive"
0,-4239.98211940087,18982.2392445015,98030.90791242,14797.8259150015,-8682.18210134224,-6177.17243606848,-11514.6223019657,35766.3713094199,47741.6755639014,16121.6371890618,"positive"
0,4215.02481809893,5341.86234156309,92707.9913451747,1560.71654897501,-4761.66283153316,-4565.34886661053,-4124.96086861528,30794.6412048034,45500.0118544741,6351.94797780079,"positive"
0,39.8470865780006,21.8775949456293,934.644675649743,-9.14049387322141,-8.87644699190762,-3.73668677177731,-3.7737114239918,432.075627931114,672.065042493732,72.7817483405463,"positive"
0,93.4585751047014,76.2833061005373,6913.24430161534,-15.8208772641877,-19.9610280513799,-12.4972236621961,7.85804447908761,3354.5123196193,4013.50554367124,233.495618792631,"positive"
0,1191.76874900181,-913.281435081876,25495.7184859003,-1077.28856414194,1092.57945064094,708.771247776548,641.914214820862,24090.0654964341,26040.7963170894,794.237688164205,"positive"
0,-1038.48952496258,1279.64838087218,23720.8113415618,1062.11839987668,-1161.62595441183,-910.402048790466,-664.668453418283,12962.1432379423,14502.6879816466,-28.108817791019,"positive"
