"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
0,1.59928753425053,13.9720156275724,3.84188594941681,0.281131111587943,73.1411030002738,-0.295344900370686,9.2454423111587,0.236390553205207,0.157802973273213,"positive"
0,1.53963649686931,13.7310100179015,3.70172734688967,0.550732008764327,73.0393021727966,-0.0337532268366308,9.0123942049648,0.0633910213711741,0.0423167995318044,"positive"
0,1.464930714665,14.4079580945594,3.96642103122225,0.914105780720754,71.4111937837229,0.0622042502462268,9.37687343678025,0,0.0466111373005949,"positive"
0,1.6099805924135,14.0152183465015,3.86701081152582,0.232802395091855,73.159351839138,-0.342237881664042,9.28721856625338,0.267402487570146,0.178505050337575,"positive"
0,1.58764822878701,13.1588275827048,3.60195485306742,1.30822954623878,72.7059061119681,0.61370084961366,8.49814232195075,0,0.0526899612051651,"positive"
0,1.4702761288067,13.8804602563403,3.79586322977568,0.515853171673548,72.6777217561135,-0.118462558651931,9.10671189293518,0.283264378322914,0.169230394890891,"positive"
0,1.57088127865543,13.4422155925772,3.31182979770876,1.50631939656028,72.1278272405561,0.660710717385391,8.7984046174377,-0.0939623096885805,0.00688440977670141,"positive"
0,1.49012233486417,13.2663652339643,3.55740570834937,1.40882192130411,72.6972366730392,0.538362412650764,8.42205948631846,0,0.0503666571574603,"positive"
0,1.44402154912776,14.3085351163438,3.87013920900666,1.02710945479295,71.2364397944597,0.315993100661264,8.99021574457958,0,0.253309038248941,"positive"
0,1.58337381294744,13.4588937534889,3.32230630209919,1.2362672021935,72.571131575132,0.555488791536526,8.70124151960199,0,-0.0187753967871376,"positive"
0,1.52215174327528,13.375634298619,3.37784155141315,1.26002582453975,72.6398731248334,0.55283726217568,8.36988661881581,0,-0.00565535356043527,"positive"
0,1.55805889296431,13.8054412599619,3.74501338859544,0.467469508506239,73.0707419473406,-0.114542189385569,9.08436788237219,0.116819528897825,0.0779831035821902,"positive"
0,1.46269874996015,13.0822583429977,3.37823319787007,1.20329431012323,73.0142581447478,0.512038240722915,8.5506110997212,0,0.049418040130952,"positive"
0,1.52194355905782,13.4139011710699,3.38448920463483,1.27525606522303,72.6326017915057,0.524372572725553,8.65159947851916,0,-0.00151571547588648,"positive"
0,1.58498740987103,14.0247164657806,3.70483837043301,0.585469481984666,71.7621058874445,0.0813837217661465,9.70111449465014,0,0.0364119196684837,"positive"
0,1.3889399042201,14.5252595887744,4.0535776155925,1.02853090556869,71.2897805477103,0.146114224784847,9.22896649647314,0,0.109486894642374,"positive"
0,1.49354234950235,12.8128146850385,3.53617387337651,1.25876810281099,72.6590815844335,0.647804938031576,8.84087195904452,0,-0.0541260040689026,"positive"
0,1.47500254800534,14.3924109370362,3.95486928454195,0.89893985762205,71.4272859121167,0.0510828097168149,9.39647704468929,0,0.0382775750529209,"positive"
0,1.64548264544745,14.1292531940565,3.75933954997051,0.642235049242014,71.6996680618135,-0.137163381526016,9.72829597711404,0,-0.102779813013032,"positive"
0,1.63278640194095,13.3403307971491,3.19987030666094,1.4910419881719,72.2315681185346,0.757638810388691,8.81155425695619,-0.203453881516489,0.0149066141058279,"positive"
0,1.60330684662687,13.4734930527575,3.30212904721181,1.22361600395351,72.5511855743314,0.565585455611043,8.71734948618468,0,-0.024375858889926,"positive"
0,1.48420566845169,12.7947807869112,3.51926913179736,1.23800964940383,72.6786705215551,0.6634599918276,8.86232488804102,0,-0.0757282180680767,"positive"
0,1.42366343533511,14.0340351887238,3.83965724316483,0.568849795876338,71.8387449044596,0.15828120078918,9.56654135694461,0,-0.0557041218861422,"positive"
0,1.56590964951717,13.1827977885893,3.59202482243757,1.33065164596369,72.7039736889181,0.596907867584916,8.4811834130196,0,0.052172095362798,"positive"
0,1.62204391675204,12.9497398867046,3.4395798746772,1.36965453021097,72.9945229677183,0.540498483974668,8.64566542012361,0,-0.0970602668714277,"positive"
0,1.40264227822524,14.5041082293444,4.03786187168795,1.00789820212638,71.3116733207874,0.130983897220789,9.2556365135736,0,0.0981493771463876,"positive"
0,1.4982221502848,13.3583449839468,3.53167273910512,1.33234716529462,72.6982489183864,0.542738898416901,8.31852293538943,0,0.00912916045725381,"positive"
0,1.5717173139281,13.450356331622,3.33410561752656,1.24366540771753,72.5827956571031,0.549584434137847,8.69182185475348,0,-0.0155003418176379,"positive"
0,1.61465211423917,13.4818025233488,3.29064477642491,1.21641533234691,72.539832926234,0.571332165206733,8.72651764365184,0,-0.0275634690816555,"positive"
0,1.61470986673487,14.0343258371867,3.87812291466686,0.211427802863291,73.167422847798,-0.362977483834283,9.30569516737639,0.281118296706588,0.187661065386533,"positive"
0,1.4858599620693,13.0629964592746,3.38715008830564,1.22747517749154,73.0113895882023,0.51617500711441,8.56442747910098,0,0.0281270577549272,"positive"
0,1.51840256621525,12.8608324563634,3.58118510775982,1.31404038292068,72.6069233047004,0.606121171829244,8.78375054072831,0,0.00339290640734524,"positive"
0,1.39730909889744,14.3806417326357,3.92371539257153,1.09744793280449,71.1618056418386,0.367573554751891,8.8992955984808,0,0.291959510172137,"positive"
0,1.5316402500707,13.3010608640491,3.34481383166396,1.32130281997793,72.5638726534517,0.494713066887505,8.4410629399954,0,-0.0145124978737016,"positive"
0,1.48458844760527,13.8111189749088,3.72069403998747,0.583857725189602,72.6694035655629,-0.0368249072745541,9.04488579241082,0.244748634079871,0.155572605142259,"positive"
0,1.55837687075571,12.9380432480658,3.65356149979853,1.40291615513402,72.5230547293602,0.539095224959661,8.69190142300239,0,0.0958811767537426,"positive"
0,1.40580756282809,14.3675232711828,3.91396819966422,1.08465115131753,71.1753839416477,0.358189447807073,8.91583683274234,0,0.284927773666722,"positive"
0,1.50943806901898,13.5433401604967,3.42295388751168,1.52148281045058,72.0248604395029,0.564505866769163,8.78535309577523,0.014712275615408,-0.00107793576403061,"positive"
