"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
1662,7,19,133,2.714,0.346,1,1.44,46,133,32,"negative"
2117,7,45,315,6.429,0.254,0.708,1.29,80,223,62,"negative"
1198,10,35,350,3.5,0.331,0.686,1.93,116,240,60,"negative"
3237,10,251,2510,25.1,0.281,0.708,1.77,705,1776,398,"negative"
1155,9,13,117,1.444,0.564,0.863,3.88,66,101,17,"negative"
3582,9,534,4806,59.333,0.102,0.417,1.4,491,2005,351,"negative"
810,10,29,290,2.9,0.221,0.572,3.56,64,166,18,"negative"
5053,6,10,60,1.667,0.183,0.65,1.83,11,39,6,"negative"
3879,14,227,3178,16.214,0.237,0.839,3.34,754,2667,226,"negative"
3743,8,83,664,10.375,0.393,0.7,2.42,261,465,108,"negative"
1042,7,71,497,10.143,0.394,0.958,1.87,196,476,105,"negative"
45,2,18,36,9,0.667,0.694,24,24,25,1,"positive"
72,10,83,830,8.3,0.266,0.827,2.1,221,686,105,"negative"
895,9,83,747,9.222,0.293,0.751,2.28,219,561,96,"negative"
1785,9,23,207,2.556,0.222,0.816,1.35,46,169,34,"negative"
1209,7,183,1281,26.143,0.265,0.664,1.88,340,850,181,"negative"
4130,1,15,15,15,0.867,1,13,13,15,1,"positive"
3040,8,71,568,8.875,0.289,0.574,1.64,164,326,100,"negative"
4348,9,18,162,2,0.623,0.864,7.77,101,140,13,"negative"
1324,7,12,84,1.714,0.476,0.762,2.86,40,64,14,"negative"
1770,7,56,392,8,0.227,0.602,1.25,89,236,71,"negative"
1528,5,75,375,15,0.259,0.867,1.18,97,325,82,"negative"
861,10,8,80,0.8,0.575,0.888,9.2,46,71,5,"negative"
1426,10,125,1250,12.5,0.19,0.526,1.39,237,657,170,"negative"
3954,25,84,2100,3.36,0.443,0.82,8.45,930,1722,110,"negative"
3943,7,151,1057,21.571,0.077,0.434,1.33,81,459,61,"negative"
2156,9,86,774,9.556,0.211,0.517,1.29,163,400,126,"negative"
3026,8,31,248,3.875,0.351,0.839,1.98,87,208,44,"negative"
2380,10,60,600,6,0.365,0.788,2.35,219,473,93,"negative"
5347,20,18,360,0.9,0.489,0.583,19.56,176,210,9,"negative"
4711,9,230,2070,25.556,0.399,0.87,2.63,826,1800,314,"negative"
4137,10,162,1620,16.2,0.454,0.573,5.93,735,928,124,"negative"
414,1,8,8,8,0.875,1,7,7,8,1,"positive"
5184,5,110,550,22,0.547,0.556,100.33,301,306,3,"positive"
3902,7,34,238,4.857,0.265,0.748,1.4,63,178,45,"negative"
2509,1,47,47,47,1,1,47,47,47,1,"positive"
555,1,28,28,28,0.964,1,27,27,28,1,"positive"
1355,8,7,56,0.875,0.304,0.946,1.55,17,53,11,"negative"
1752,6,26,156,4.333,0.34,0.974,1.33,53,152,40,"negative"
3223,7,12,84,1.714,0.393,0.69,2.36,33,58,14,"negative"
3683,8,62,496,7.75,0.361,0.877,3.03,179,435,59,"negative"
3651,8,103,824,12.875,0.425,0.933,2.71,350,769,129,"negative"
546,9,42,378,4.667,0.429,0.976,2.75,162,369,59,"negative"
3061,8,9,72,1.125,0.375,0.736,2.45,27,53,11,"negative"
1106,13,409,5317,31.462,0.277,0.573,2.65,1475,3049,556,"negative"
1211,7,115,805,16.429,0.273,0.704,1.72,220,567,128,"negative"
1571,7,37,259,5.286,0.301,0.691,1.81,78,179,43,"negative"
1112,13,277,3601,21.308,0.293,0.636,2.59,1054,2292,407,"negative"
1814,7,44,308,6.286,0.218,0.734,1.26,67,226,53,"negative"
27,13,25,325,1.923,0.351,0.68,6,114,221,19,"negative"
772,9,36,324,4,0.577,0.948,3.02,187,307,62,"negative"
160,10,49,490,4.9,0.52,0.961,2.97,255,471,86,"negative"
4214,1,12,12,12,0.75,1,9,9,12,1,"positive"
1410,7,5,35,0.714,0.2,0.429,7,7,15,1,"negative"
1941,7,14,98,2,0.408,0.98,1.74,40,96,23,"negative"
0,-0.591083039091356,48.7798501870043,89.5741560798623,25.9621100793049,3.23170341971707,1.6787020015375,49.9567924359479,47.0809309980659,48.5686785643651,-1.42561964514582,"positive"
0,46.5418542132076,-5.15915104495546,30.9180991758058,-3.96663309870505,10.8965377468406,7.59331021711794,44.4062141931565,43.6027488103317,37.0092820312133,-3.29307647070557,"positive"
0,1.69557275450942,10.0719196983776,10.1728225774363,10.0751272425021,1.07712800378002,0.304427245490576,4.19109661360247,7.47944508123405,10.1355187050764,1.42683566226689,"positive"
0,2.4773171239804,27.7626128568354,29.8904039642949,26.7668041455668,0.2894963488314,-0.751053254481338,28.2578971217146,28.2943388653336,29.7764153946631,0.709354671268303,"positive"
0,0.171883933997467,117.560783923759,116.262698019032,117.622053858612,0.571468096422856,1.31696314012028,6.04156187537729,45.4779120448927,116.390448414984,7.28291985907956,"positive"
0,7.59983837375476,27.4617703377593,170.623679964552,5.73588883201195,-4.32796008335918,-4.089652235399,0.949786167449248,13.1131038829344,46.5975637761623,5.48464372620556,"positive"
0,-54.2593931490328,285.565795725642,652.265290326803,146.206924559965,24.1222227107329,-67.0053145519879,59.2497879103665,233.326647458446,176.890539104733,-50.5459002398049,"positive"
0,45.6328050991843,0.557130905644215,129.792750141377,-2.31703935703266,3.38071765552664,1.53854590544748,4.63587745481716,81.2272484125145,109.08506845737,30.6720121425736,"positive"
0,-0.0598833044287532,72.2432781930443,71.5759733858959,72.2099627742655,-2.39373476538002,2.5353585281775,1.41530507654698,43.8083279947131,72.5559524105771,14.2792716069915,"positive"
0,-3.18999830694754,19.4026286367882,31.1913917434976,12.2577443798543,-3.68586779740212,1.26983814328893,5.76853876469209,4.61574477336739,25.4052395140635,3.20852691294242,"positive"
0,-57.8023780847067,188.292718093951,586.851875634148,98.7965963321975,-5.66533252828269,-72.0222615515901,143.977621372808,317.096057320787,236.710312552905,-62.2216318058558,"positive"
0,8.94174048755754,35.2061180437269,176.493130543939,10.8966440211265,-14.2360139156032,-13.9052960270059,-1.15357197789393,4.41770468235808,38.9859527812417,-2.37958140671881,"positive"
0,-117.769144246205,758.751535070933,967.13874129339,508.974829385518,207.032452614329,58.4148141880157,318.32484991067,825.439898822375,568.503635459298,-247.341951341613,"positive"
0,2.05881917528811,50.8549777424882,53.7673219268784,49.8588142064009,-9.36415189136124,5.56402446505939,-7.73814762550369,2.39981457956842,54.3468684594894,15.2141869338306,"positive"
0,-2.51047905483795,15.6082563032009,12.8604100749585,18.203804016692,3.95490726073941,4.51047905483794,16.449924423974,17.171995757459,13.2037708184053,1.36947054857096,"positive"
0,52.1904881815336,5.74366585998935,871.560829929946,-23.8317823506407,14.1601507156054,-14.5333158852561,31.8059350653502,442.278021263466,631.909381905897,32.1390831891779,"positive"
0,19.4895022456794,-0.992421969861145,16.6153949830311,-1.94411987421134,2.95736219592884,1.98287467300292,19.3608410666194,19.1940617164755,16.9338690245408,0.270295502173405,"positive"
0,-3.11049622442065,19.3198694136938,31.1425049665159,12.1772045409428,-3.62502543431459,1.26296269458961,5.80272101385535,4.667585895928,25.368395272691,3.17469597919037,"positive"
0,-0.534394919915302,13.0472936739553,12.8247075188355,13.0402180095075,-0.0453629582056518,2.5343949199153,3.57845146862969,9.14831528077136,12.906997792385,3.26436874128943,"positive"
0,-3.9639434049478,54.5403769146396,50.5521942359579,54.6466319377816,-2.79687075608814,5.87654485270353,42.6351579140689,46.5490637226199,54.2412389344637,8.20944545782658,"positive"
0,-16.7081959970752,557.698511626682,1067.31145163733,290.438793803089,13.8348970782403,-9.70250309574691,52.0672241316166,594.122065539404,773.171845820801,-2.47624328370039,"positive"
0,3.61797810423258,4.89257661677636,8.31695657178602,4.8425591657676,0.662588039651937,-0.979747409225623,9.13236324313289,6.26961085975811,5.89894824131447,-1.42942387952061,"positive"
0,51.1917261552386,-8.16058692845776,27.9543083480764,-5.91278340424322,15.7192516726714,10.8063176157477,48.0153604663999,46.8203557604508,37.013805287966,-5.3851494976122,"positive"
0,-6.41815398254159,16.1721884622725,10.3655888150375,21.65695914654,7.00914979319881,8.4181539825416,4.2007558955367,15.4765978830536,11.0911601193122,4.78074512865594,"positive"
0,-40.9995008370356,616.613204034383,1035.63468636166,354.83523845,74.673608498467,21.3278221176394,167.210672101907,666.835836671396,586.128259181239,-84.3138105681466,"positive"
0,-34.1374271551228,603.908133940486,1041.75721345828,341.057432753262,62.8426802768129,18.0127921015296,153.703293710443,652.658973103983,587.703640558893,-69.7414996320355,"positive"
0,6.40084019120292,52.4732492312573,55.873629827093,52.6430143855675,16.2635654581058,-6.82371607538105,18.2680372363706,57.1680882250216,50.8799573341701,-5.71016216493388,"positive"
0,1,14.1091277349781,14.1091277349781,14.1091277349781,1.51006119562425,1,9.9572982153641,10.9946318860839,14.1091277349781,1.30400601385386,"positive"
0,9.01728665992619,35.6421079871512,176.823567854246,11.1871833213176,-14.7938158110987,-14.4578954380677,-1.27198646980556,3.9281726069078,38.5574356261447,-2.8223201887259,"positive"
0,0.314483266829528,11.914662876548,11.815218768694,11.9115017044701,0.381933860208396,1.68551673317047,3.81166610476413,8.51302916198886,11.8519833322123,2.564877997054,"positive"
0,5.01311404600424,6.0663096372095,30.0100292051712,1.88217371764351,-0.581729086219244,0.345814685130382,2.43478094256851,6.19881992081978,18.690091739382,3.17009869013486,"positive"
0,104.024264479403,71.154438754062,1784.92684466428,-80.246043131121,-148.599531522475,-213.782267893544,227.315752240414,3.00492084403956,11.698428957085,-208.954360452634,"positive"
0,10.5747007041873,-0.852145762381481,7.80151287484459,-1.49697482770139,2.57140623040902,2.32962890286963,10.3869717193671,10.2338550625132,9.14246325885076,0.394668058945427,"positive"
0,1,14.0866681897179,14.0866681897179,14.0866681897179,0.602232403238141,1,2.03933725870171,8.08196333102713,14.0866681897179,4.01249220255707,"positive"
0,280.436006627308,-147.250055125776,5033.30197171469,-217.081189252623,183.675684965106,-50.8446811552436,397.088606637548,1867.94281795605,1678.83089052538,-164.779655410452,"positive"
0,7.42649935349787,3.45869727707724,29.9855032340515,-0.683533520277309,1.41065432779951,1.04811348331273,0.760179881569335,8.15806984622548,19.4479584815503,5.19958509612625,"positive"
0,1,19.6487183311476,19.6487183311476,19.6487183311476,2.60661478867053,1,4.56385987810175,13.3420727023585,19.6487183311476,4.81419646366427,"positive"
0,1,11.7643475408118,11.7643475408118,11.7643475408118,0.665078500504266,1,8.89304124407175,8.77714014123675,11.7643475408118,0.966033463225304,"positive"
0,85.8415235144107,-31.0321408249845,871.313799949762,-58.5040265233135,42.9823480178114,-18.944707482256,71.2578370702617,475.692627543983,616.332375607436,-5.99185320836428,"positive"
0,317.905007299035,-186.237909984683,5043.00403830761,-254.705138844331,215.268795727506,-59.6657877757255,433.329399713181,1900.15717233193,1672.08119247868,-194.725707705587,"positive"
0,9.42431985710293,0.500919620383904,8.67705489409296,-0.322285923668596,1.42343212609532,1.35828265305613,9.37373428499951,9.33247537288781,9.03838824068423,0.836886868695035,"positive"
0,2.44730028807184,8.83861775071597,30.0361042268141,4.60992999818569,-2.69995063952549,-0.400841024159179,4.21514913658149,4.11582455401084,17.8843584369967,1.0124307347277,"positive"
0,-23.6362023234217,584.465206956156,1051.12668929898,319.972868230106,44.7374772460178,12.9397082005561,133.032571717251,630.963719069892,590.114491099018,-47.4410813399804,"positive"
0,3.24891567697513,7.8101337559945,27.0122769546907,2.83250661658081,-1.18741029328868,0.506062197401432,3.20509864450892,6.49981098126812,26.7965056724819,2.49994989270853,"positive"
0,11.6376131999576,-2.10233182604964,6.99254204123782,-2.5823471354061,3.63209497830361,3.2271195636914,11.323168399711,11.0666990184647,9.23862501048902,-0.0139269728119886,"positive"
0,69.2965079185986,-13.0023987016297,878.375051798199,-41.4425640287067,30.8252431721458,-13.3135127533868,53.0004936323536,462.908728109716,630.253284941463,12.3124054800073,"positive"
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive"
0,7.37122396607818,3.5184211773592,29.9860649688692,-0.624769401203066,1.36502142999554,1.03202826143234,0.798534396338586,8.11319582700338,19.4306005496628,5.15310240353429,"positive"
0,513.251369254538,-389.502888249334,5093.58620965993,-450.859334135781,379.980934819834,-105.655033708111,622.272444758124,2068.10819363641,1636.89133061731,-350.850831565589,"positive"
0,83.1580042441744,-26.588295665337,876.119235581971,-55.7572291308227,31.6574692341799,-34.0918915136696,62.934042281028,461.836219731033,612.591088090683,0.313316181349549,"positive"
0,-27.1635449936722,590.9960514134,1047.97949909399,327.055135805376,50.8189826158755,14.6437480245245,139.975830325653,638.251116161454,589.304690707343,-54.9317520252265,"positive"
0,-39.5106413469738,165.489285620033,576.118447570607,76.428922283807,-3.85593685569632,-50.883214055755,131.264873484459,312.407941169673,256.89153434856,-43.2252664613947,"positive"
0,2.39472713446472,53.6641991576785,57.5004778667076,52.3520050204999,-12.395184704511,7.01195077719199,-10.7006535798554,0.62316857665119,58.2638842099083,18.4546143530429,"positive"
0,-46.2717243781232,228.576796567536,139.103334755358,233.034586829726,-11.4279987617658,35.1149128126725,30.7669014830401,153.834694092149,143.716899380166,-23.7566801359076,"positive"
0,42.935055476144,-2.83100625108717,33.217043565596,-2.45704906033577,7.15566945761445,5.10105426425995,41.606682424863,41.1069250911547,37.0057734449669,-1.67030353300699,"positive"
0,4.25882041073684,11.6486374147613,26.6110244392143,4.71169476033283,2.01465876227943,0.625654125258366,8.97118917694716,9.47291469648986,21.9531780579187,0.0387924285181505,"positive"
0,41.7689948876226,-2.07832829858484,33.9602811686787,-1.96900784136927,5.94626483126504,4.29531996772934,40.701607343247,40.3000373530275,37.0046391360016,-1.14566889029059,"positive"
0,41.6716925942143,-3.35397715012294,29.2224223535247,-2.55455033323678,9.37217945551495,6.39924496481199,40.7144393239994,40.0135289993133,34.2084976454477,-3.73191495361622,"positive"
0,87.5683693499689,-31.1929838367985,876.768439515056,-60.3040218468221,34.1494212164827,-36.8774058344214,67.3672786308776,464.621680336884,609.839794484384,-4.21928023331103,"positive"
0,24.1366500536887,-7.20864582365336,12.295519542608,-8.18436067690781,9.06420188997815,5.04937819486217,23.6065745645937,22.9194547492437,13.6076113837569,-2.00633393387185,"positive"
0,-0.0949763167792512,9.29968810867245,7.86743206943093,9.32060804081081,0.963841868312707,1.82803462825087,6.10813339262608,7.30548720377173,8.87877049558535,2.0161130099569,"positive"
0,156.867637594957,-17.1189355181136,127.271065850655,-16.6913141175414,21.4489690919708,8.72267857680824,155.030971229662,151.960467002897,133.398026649205,-8.86800041351606,"positive"
0,-27.3817498071424,136.219563142683,91.7306914872909,138.319447486283,6.50957842321706,11.8631735457147,15.7426043461573,28.1066510752468,96.1090388283756,-16.5762520337482,"positive"
0,32.8155378592998,129.070219332597,1759.44792675686,-8.73647810842332,-33.5422314714478,-48.2576872426038,72.0553043617951,124.488311508036,176.751997664858,-42.6218569997357,"positive"
0,54.8558924914145,-13.2416961290562,117.324845458366,-15.789208469445,19.099218374103,5.47871417736695,16.870085356678,93.8081172272242,98.2683574018737,23.1707199975511,"positive"
0,5.96313132070002,4.88252942899397,30.5816409515974,-1.07937957660507,4.1370960837896,2.29101985094541,-1.14980198766614,11.9210884308995,31.1456087368733,7.92072535395712,"positive"
0,-0.271592858446108,24.5268675353853,42.0337117418464,13.5898633024723,3.4076917766355,1.91144934955763,35.5515359881054,34.5618721711748,31.9783791970739,-1.07627228866644,"positive"
0,1.02039180772006,117.92562120063,230.655605194279,60.2057852497973,3.1386507294214,2.26434027334593,20.659650542261,145.529628475982,186.414381151078,5.37093701874113,"positive"
0,-4.2190483238096,128.224817426443,223.46510173256,72.0034405270832,16.6310628730982,10.0856757567585,35.52662768427,159.059361137846,188.630701155154,-8.69062167470679,"positive"
0,-4.72357188338534,29.4791463843471,38.1800836369086,18.6656043434763,8.61636638588236,4.18771471266365,40.5521612798195,37.6229058066049,29.9761566732807,-5.14545248741412,"positive"
0,37.4073172665977,125.335614021694,1761.09089351277,-13.3476565928783,-40.9615151198153,-58.9312717442544,82.0670228852889,116.65465181411,166.108785605518,-53.3475390947685,"positive"
0,1.38657483168527,14.6385567364111,28.3772024385427,7.62143232818603,-0.18344980095345,0.874049846514308,7.73625531206355,7.6000023103595,23.2842841878728,1.26103399522998,"positive"
0,3.60892611084346,5.56861290227249,5.92613463476521,5.60098721849353,2.79079496661141,-1.34526969646163,8.54877358148507,6.07773867478628,5.72959121289766,-1.72452035458299,"positive"
0,1,20.7662000341086,20.7662000341086,20.7662000341086,2.94495138219953,1,15.6171828811221,18.4531768080374,20.7662000341086,1.83113007258023,"positive"
0,-10.5666554214764,59.4821689989761,80.2347480992564,37.3661226311606,13.7063093991178,6.00876246493554,61.3403322606036,47.392512300944,39.2081823548242,-10.7641641754565,"positive"
0,50.1593130870831,-8.17102439635071,23.9367223022639,-5.41287585703004,18.6347875493526,12.3727301698784,48.1429972471207,46.666630820354,34.439170194756,-8.96709582636321,"positive"
0,-6.91777718452004,193.963905285846,178.977548348879,194.710562838446,-1.11243026153557,6.71407711213247,26.5570056828583,175.617442247589,179.750297327389,1.8484100494466,"positive"
0,64.3257220555297,-6.92625296466624,873.347131374594,-36.3424003293526,21.0168211686439,-22.1977307195919,44.0040997600248,449.942288299862,624.339126254136,19.6675267014674,"positive"
0,19.7048039910003,-1.28041880153499,16.4152557233568,-2.23322940796181,3.24029127390169,2.12494537691963,19.557545339874,19.3666586845725,16.7797639465372,0.16481956052493,"positive"
0,1,12.0119137191071,12.0119137191071,12.0119137191071,0.643925767235159,1,12.5515239700101,12.065552849462,12.0119137191071,0.857578957112782,"positive"
0,-8.52389257855301,61.4670746377262,53.8152904982151,61.6709370398092,-6.28473035764054,10.3562084703366,38.6255517523991,46.1348272300486,60.8931442447002,14.832144827203,"positive"
0,1,14.0363402129717,14.0363402129717,14.0363402129717,1.48383093460913,1,9.92426116229144,10.9257956985476,14.0363402129717,1.29351454666746,"positive"
0,46.6060563013722,-5.20059271337456,30.8771772832471,-3.99350414269408,10.963126312831,7.63767311288194,44.4560466896472,43.6471752133952,37.0093444850899,-3.32196231070174,"positive"
0,198.792478675599,-62.297001644627,5012.1615374659,-135.100033495186,114.835497733805,-31.6238251936977,318.121296343222,1797.74896450966,1693.53822595634,-99.5283459607695,"positive"
0,9.46087386891814,0.457925191092331,8.64923404380896,-0.359612337947861,1.45990966227735,1.38914773776467,9.40593048614572,9.36111722998067,9.04169528413282,0.822835112150703,"positive"
0,2.50876642850571,6.20916146235845,8.18266517738703,6.18033591534588,0.752584906356508,-0.140947826542789,8.22890182672538,6.57906958321749,6.78914328850476,-0.400100781631732,"positive"
0,1,8.12437848919382,8.12437848919382,8.12437848919382,-0.646648230658714,1,7.24091945964574,5.33477000200418,8.12437848919382,0.441374636933171,"positive"
0,1,14.7901337337168,14.7901337337168,14.7901337337168,1.64510610875362,1,13.8125121111111,14.6929547539533,14.7901337337168,1.2580267717442,"positive"
0,5.08338184725637,14.7065320436626,91.0600407485539,3.52094629509831,-2.25922742393411,-1.94760543438713,0.535064823524023,11.6325569006907,41.6281373405622,5.11773683966635,"positive"
0,-1.32867285248302,14.1070731124834,13.7692654659391,14.0963347377018,-0.445175839278885,3.32867285248301,3.36023731031362,9.74273949015113,13.8941532139047,3.91886790366287,"positive"
0,-36.2393440313986,161.411115870085,574.198879466461,72.4286836449456,-3.53234422524177,-47.1027031989432,128.991323485516,311.569517678228,260.500747493913,-39.8279532457048,"positive"
0,36.9580507531559,-0.678806238646471,32.1578619083258,-0.967165176744808,4.228144433553,3.08184053759928,36.5889530967854,36.3186961374024,34.0803925091593,-0.824531473402689,"positive"
0,41.859626878594,-2.13683014837469,33.9025130694947,-2.00694081653921,6.04026573503885,4.3579456187524,40.7719542509745,40.3627526552311,37.0047273000995,-1.18644608717899,"positive"
0,1.25666064801163,18.1137951645537,91.179918150832,6.84318267939971,-7.07747905561565,-6.80255061512007,-2.38982581643738,6.90571828489021,36.8924746277914,1.35960884328101,"positive"
0,0.564726039555317,70.3319528084001,70.0579033870935,70.3182707981117,-0.589985686660795,1.63054261206854,3.044592258672,45.0999218972969,70.460362176135,12.3467346204857,"positive"
0,-1.84356869529335,15.6826786044312,13.4568600218245,17.7851318907004,3.39354277660588,3.84356869529334,16.364449121409,16.9493434926877,13.7349901134745,1.29927963373014,"positive"
0,19.7290623639999,-1.31286783976746,16.3927057305279,-2.26580381601872,3.27216932066651,2.14095269782075,19.5797083075922,19.3861054457888,16.7624006945219,0.152935426788928,"positive"
0,8.45881903112081,2.34329745152143,29.9750123097383,-1.78100853203826,2.26289147255829,1.34852008091795,0.0438733630577732,8.99613422206197,19.7721341316329,6.06769295518543,"positive"
0,6.90773719836612,17.6592601105583,22.2835729534467,13.2912483555835,-4.20777302308194,-4.90773719836612,2.49282833925434,11.0276643658861,21.7057358534863,3.37822306602706,"positive"
0,51.8597045562853,-8.75904543714877,121.375136212311,-11.4126750118271,13.9929475334957,4.19872146596218,12.8957127249823,89.7211292422865,101.782245732755,25.6075700529598,"positive"
0,46.7486123848909,-5.29261093448228,30.7863131867652,-4.05316934830724,11.1109813973942,7.73617770758375,44.566696136336,43.7458208214528,37.0094831593966,-3.38610122481999,"positive"
0,2.68902327058918,27.7285942182385,30.1613073013771,26.5900816679632,0.192836960982626,-1.0019870120311,28.4381594013198,28.4798234096727,30.0309836602548,0.667703896646641,"positive"
0,42.9053601572574,-2.81183828328303,33.235971122062,-2.44462042689281,7.12487032385082,5.08053514449133,41.5836334568853,41.086376597427,37.0057445582463,-1.65694299825625,"positive"
0,-12.9857901739391,145.457650001852,211.433799524904,91.7435264248847,39.2068517417141,23.1724994220797,60.4023677297466,181.697595485454,192.339094579881,-32.2187185669815,"positive"
0,7.70461080006064,112.459769341408,122.969359884983,111.9637143996,-1.05191717509957,-1.56620367568749,3.38945058091101,50.2269395391528,121.935064428609,13.8056393960958,"positive"
0,-3.92044348394477,547.961649923512,1068.71762074633,280.387182175749,10.7454598941621,3.41513365168173,94.2238635534772,590.231480368929,594.640796230935,-5.57266350186826,"positive"
0,13.84206906952,25.936433525849,44.4329634339851,17.2800360316631,-4.89934669472462,-14.2216111716548,37.9346879266417,38.251469869376,43.442079986832,-1.52653091588703,"positive"
0,-180.832040010207,748.055889649209,1026.17960866097,487.290542339221,130.486329545003,-101.286500715231,242.413307177364,744.331054915566,625.541291171514,-190.883698670268,"positive"
0,-21.3715159832709,580.272159777408,1053.14730349313,315.425786720198,40.8329226205689,11.8456506980169,128.574739179686,626.284936714068,590.634413334174,-42.6317897101883,"positive"
0,46.4732732582205,117.962052621745,1764.33474801526,-22.4519138973874,-55.6100626825669,-80.0050731579368,101.834043790137,101.187964994268,145.094951189575,-74.5242013924301,"positive"
0,398.886382456534,-270.501969455522,5063.9730174765,-336.021403547702,283.550668987415,-78.7307569964437,511.656262118072,1969.78173317961,1657.49313782228,-259.447810028116,"positive"
0,1.21572559146367,14.8164055415946,28.482259670237,7.79451169728235,-0.314199476639928,0.888825122194212,7.66279797468332,7.48859621733397,23.3634621218961,1.33373635904001,"positive"
0,44.0447456296431,2.93305525820731,131.939512202189,0.0026400327832298,0.674258001446581,0.860115649969383,2.52935402240847,79.0610358411052,110.947522936056,31.9636076266122,"positive"
0,11.1692746564301,-1.5514771484288,7.34898927793442,-2.10411239096732,3.1647362584638,2.83166888398689,10.9106631450712,10.6997328506304,9.19625439683594,0.166107416497882,"positive"
0,158.138778323037,-18.2226405629097,126.739347602269,-17.7084827868981,22.6950332584021,9.19310131748419,156.251146883813,152.993604571849,133.239528865998,-9.46910426023813,"positive"
0,-2.7488368937808,18.9433931721003,30.9201163387166,11.8108243996337,-3.34825019007694,1.23168590163764,5.95821793870596,4.90341400368286,25.2007887993863,3.02079720739971,"positive"
0,0.573157252484161,187.3754200701,186.567514313074,187.415671943041,0.85111476573964,1.30804256260564,25.7556615820839,179.763738869055,186.609172759559,6.72228079202983,"positive"
0,2.4612072149437,54.2201766528915,58.2393127187568,52.8454363949068,-12.9950612476169,7.29851218524602,-11.2869678629332,0.271549729791737,59.0391070506042,19.0959325169339,"positive"
0,-1.66077274252003,22.0171037717566,33.6739831260719,13.1060272018153,4.48374804203119,4.35202505178445,27.2970496868198,25.994734796603,25.2740553142998,-2.25574990360461,"positive"
0,3.91699441726658,16.3255151672212,18.60880812584,14.1687730041913,-1.45534807314645,-1.91699441726658,15.6261401898652,15.0261428630784,18.3234962478607,0.692992463225039,"positive"
0,2.20903576337028,52.1112494223604,55.436773134389,50.9737583668482,-10.7196166700838,6.21153085620328,-9.06296748903615,1.60530616291096,56.0985409799451,16.6632920757128,"positive"
0,2.78167427270048,16.1988217719509,17.5934368241186,14.8815028213307,-0.499704787419187,-0.781674272700479,15.7716497496975,15.4051767134457,17.4191708640323,0.812482524286194,"positive"
0,14.1140724301009,27.0793359347568,37.6155794504614,26.7986244205687,11.0308230858235,-11.8831771819248,58.531327130724,48.1913131396761,27.8696183410209,-18.0463875596491,"positive"
0,-79.0450717068348,257.401867212804,105.896717763908,264.950230338651,-20.0186417203485,58.7666814207974,34.2728363921429,135.694364545024,113.708853159329,-45.0801959169116,"positive"
0,-33.5562809938325,140.400834305505,86.2332808435487,142.957554519202,7.84025762681165,14.2264881510588,17.9165241217476,24.2139016245976,91.5641502238801,-21.9228862499424,"positive"
0,4.40402022897513,6.45812555141847,6.95192787367818,6.4738227520552,2.44046965485798,-2.40402022897512,4.93519582843673,5.4524886688215,6.76936877355693,-0.804973293622889,"positive"
0,-0.278238434592884,72.911452159972,72.1066704934231,72.8712731623695,-3.02430148465922,2.85167015405928,0.84572791899371,43.3568039222121,73.2885429214613,14.954860868183,"positive"
0,2.56297959954851,55.0713061200456,59.3703730932396,53.6008158597092,-13.9133944659361,7.73720055059171,-12.1845390193874,-0.266733140190629,60.2258727182946,20.0777074841019,"positive"
0,45.0895593431673,1.36989065797284,130.527117714559,-1.52351996559466,2.45488789341131,1.30646747002937,3.91527477175953,80.4862271796077,109.722179668081,31.1138430554912,"positive"
0,9.1509992846363,0.82239629129645,8.88507613030015,-0.0431899664173934,1.15068337496378,1.12749915754225,9.13299780515644,9.11831532893137,9.01366091354136,0.941954245766394,"positive"
0,-0.0439319373572769,33.2695252544365,30.3981292903103,34.2516825051015,9.60981834720781,-3.49985324515774,10.806851150356,13.521445542314,29.8267313134909,-5.07057314716809,"positive"
0,-1.10228292529804,28.337811651716,25.3098775398032,29.7548883352398,1.92384639038256,3.49182067846425,25.2099607471975,25.1581026497486,25.4720879547008,1.41360023653147,"positive"
0,-5.6583265090347,121.5088878464,111.071848709877,122.001518346137,1.82794240265788,3.54848826739618,8.09425371460257,41.8022405140394,112.099004060235,2.23443897853531,"positive"
0,3.75479290048083,17.3074146684518,19.463743523553,15.2705996633515,-1.5538167245282,-1.75479290048083,2.8969289263503,12.0802948709829,19.1942966122981,3.71006383224611,"positive"
0,1,14.4567902565074,14.4567902565074,14.4567902565074,1.5249799363841,1,13.6612130169199,14.3777071197616,14.4567902565074,1.20997922105773,"positive"
0,1,12.3420159251193,12.3420159251193,12.3420159251193,-0.02648365989452,1,1.24746843462194,6.43202104475164,12.3420159251193,3.76102105089293,"positive"
0,-11.6766808486498,60.6730626695972,79.1955114584072,38.6350968232297,14.8718644701519,6.49058716945647,62.607028363067,47.4271833108439,38.1665991348079,-11.8033047364272,"positive"
0,20.3342070938789,-2.12233533688205,15.8301779254083,-3.07839876477841,4.06739297391485,2.54026826127463,20.1325814583755,19.8712206290464,16.3292603330143,-0.143523898807709,"positive"
0,-8.57104007459228,556.572189302935,1064.56823311782,289.724740932768,18.7635717656281,5.66181126044164,103.37814705549,599.839490487862,593.573121413744,-15.4486780564719,"positive"
0,-87.2735234088718,264.639019378967,97.5594844211666,272.963337102468,-22.1755068694941,64.7049651642224,35.1530765391347,131.139845775842,106.174689604899,-50.433921856523,"positive"
