"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
0,1.44033963527406,13.4152860483756,3.4173878528142,1.6269766119825,72.1612409394219,0.671062583600341,8.70911360968698,-0.0866159387090161,0.110097823455316,"positive"
0,1.71495930087416,13.8221907064235,3.39118221975473,1.24751726025171,71.7311842436295,0.348052270415543,8.99602769925493,0.220621571836312,-0.280432853681469,"positive"
0,1.38865364831175,14.4101090869878,3.93404054498058,0.855178999904376,71.5466714526209,-0.0280159924145979,9.3465309984168,0,-0.13177566442105,"positive"
0,1.46530254163101,12.1006639050254,3.48327974708902,1.39373370091488,72.8942859487986,0.522212564469597,8.48507980857183,0,-0.0112229650513803,"positive"
0,1.21789430678346,14.5261352644831,3.97787179936324,0.887599959984165,71.6067665043718,-0.064089918111365,9.16179757807917,0,-0.301452521004227,"positive"
0,1.53001290465923,13.3901364547733,3.31833013835835,1.58516483603582,72.0905130801915,0.503088769936666,8.96626145832408,0.0394746650983566,-0.0486949456324072,"positive"
0,1.3502435970464,11.9671319697144,3.40064326016793,1.49215348610601,72.9039311915123,0.414670119139125,8.38398990539373,0,-0.0364795014628387,"positive"
0,1.62751605060792,13.8447318349059,3.78920282768758,0.493411917294319,72.8731072041533,-0.1458728700916,9.09825979157277,0.11723967580353,0.0543177789880904,"positive"
0,1.31177337722797,11.9224852634305,3.37301356281277,1.52506036513619,72.9071561003513,0.378713057942269,8.35019026634155,0,-0.0449240818569031,"positive"
0,1.43253991750863,13.1681601645465,3.44202997989872,1.78516647393993,72.5346836796636,0.65903286894857,8.29105107034666,0,0.170851886303793,"positive"
0,1.66602021242947,13.9165746439522,3.83805073730982,0.4384633171905,72.828579029502,-0.218116081806194,9.15730413160765,0.15838045708596,0.0733785265531152,"positive"
0,1.28600690050976,11.8925819168046,3.35450782104699,1.54710064295112,72.9093160708145,0.354629837608286,8.32755203820476,0,-0.0505800694011819,"positive"
0,1.51794394485725,12.854126210506,3.58833456099392,1.31682537556966,72.6053566841064,0.609454848739605,8.78662763724285,0,0.00448463232587515,"positive"
0,1.48811581474173,12.1271399040905,3.49966446843204,1.37421955147461,72.8923735415794,0.543535506246752,8.50512337474797,0,-0.0062152338831032,"positive"
0,1.47437201131331,13.887081948634,3.7299645621024,0.472464477597233,72.6858348171658,-0.140591346063509,9.06629123260484,0.358587530249658,0.378067182783724,"positive"
0,1.49920365562111,13.4570351338923,3.4364838922212,1.25658899021729,72.6655375020187,0.62438815021086,8.24952564988582,0,0.0473268481569984,"positive"
0,1.37164335198991,14.2019940657394,3.90797218105056,0.667820179168249,71.7237647308012,0.0777149753413118,9.44502132523765,0,-0.174067339998154,"positive"
0,1.56418018683197,13.3146129341969,3.2961815458411,1.11588247929899,72.7596104108051,0.492145183013086,8.52054159908018,0,-0.134673137012996,"positive"
0,1.35510861744695,13.1940842640861,3.43469282126471,1.8083345976347,72.5850251878766,0.713378217968146,8.20916515300899,0,0.171636128359604,"positive"
0,1.63690262964243,13.7065339378287,3.3986307922365,1.35537309715665,71.8534216443674,0.439863283897144,8.9144765156854,0.133293749561508,-0.169430152529103,"positive"
0,1.51581450871928,12.8665849222819,3.57065638350596,1.3023482842351,72.6152054766894,0.610611152082526,8.79378065075108,0,-0.00502758148873632,"positive"
0,1.48405827292734,13.287366736676,3.59783678610783,1.40748723092876,72.6714783635218,0.518682541332054,8.37703776799156,0,0.124110414185691,"positive"
0,1.64267471960823,13.715086458234,3.3980799894697,1.34739743557478,71.8443825031498,0.433074095717527,8.92050701584576,0.13975141728847,-0.177638516623899,"positive"
0,1.50803608143602,13.4376753205911,3.41741223599445,1.23746239487277,72.6783250727394,0.606412025977213,8.28636553994009,0,0.0225871254083044,"positive"
0,1.43120531826895,14.3811964221404,3.92311819629026,0.847099992450589,71.531696314012,-0.0190266992575084,9.39256488131842,0,-0.0894937398359395,"positive"
0,1.50194596801138,13.451024253416,3.43056247943275,1.25065051980203,72.6695078171239,0.618806880778445,8.26096378580327,0,0.0396456007118323,"positive"
0,1.50261293705439,13.2604418779557,3.58201341329861,1.39186255713223,72.6876910284959,0.542168785379758,8.41282763490043,0,0.110405237490115,"positive"
0,1.53349150477071,13.6751039036201,3.67211897869507,1.0820735287397,72.7755855014105,0.0827748075146146,8.62782525140032,0.01944010746028,0.01303257676788,"positive"
0,1.53010133769141,13.6629710514663,3.66561865217754,0.632430710355845,72.9857625417882,0.0369009236078885,8.94887886333702,0.0131543715612804,0.00609449183730461,"positive"
0,1.55936816533855,13.3251604145456,3.30657203443409,1.12630289944432,72.7526435744629,0.501938811399375,8.50047074352234,0,-0.121194611395831,"positive"
0,1.50195517066352,13.4510040821028,3.43054260835523,1.25063059148252,72.6695211407077,0.618788151154024,8.26100216990072,0,0.0396198239810229,"positive"
0,1.26619718399953,11.8695917025876,3.34028028415085,1.56404559278247,72.9109766937632,0.336114237951911,8.31014737374139,0,-0.0549284912309457,"positive"
0,1.44646330758983,13.4243595092445,3.41680350023576,1.61851514684279,72.1516512173003,0.663859860852006,8.71551143215702,-0.0797649295739593,0.101389481717241,"positive"
0,1.62262784875234,13.6853829586222,3.39999296587834,1.3750974642766,71.8757760707678,0.456653419577623,8.89956266836892,0.117323487072591,-0.149130295871695,"positive"
0,1.41068652520073,13.1732157367977,3.31541677625608,1.27775071989193,72.8771639868729,0.496318028579596,8.67757741311201,0,-0.0814183801341185,"positive"
0,1.48010687650644,13.8555710514724,3.7057379692094,0.50785918511627,72.6812647251588,-0.102256279313994,9.04380842909847,0.331985909810633,0.360459175310304,"positive"
0,1.57649431014515,13.6291897114504,3.23218852896839,1.76470320726755,71.8937936462354,0.276856363330271,8.87189647259645,0.196393580314992,-0.242266139362142,"positive"
0,1.50218431335955,12.9463312327752,3.45750107047834,1.20968263457705,72.6782460932029,0.618012473107404,8.83956599729864,0,-0.0659138087319572,"positive"
0,1.48540558142284,13.8264566886952,3.68335390915797,0.540561978369472,72.6770422075982,-0.0668367533415649,9.02303553602044,0.30740745290575,0.344190329814283,"positive"
0,1.47331219459977,13.3029604784321,3.60700101578345,1.41653638252271,72.662088672255,0.50508030006112,8.3563097876572,0,0.13204787407478,"positive"
0,1.41218362236042,13.482381664025,3.57908178611077,1.29646457193059,72.7327057024205,0.291782145520522,8.41421127134678,-0.129801265690819,-0.0870182926272375,"positive"
0,1.58003026074525,13.749040181306,3.70781192062272,0.999824195522907,72.7920359781791,0.00259088782961615,8.70977647083417,0.0766953138688146,0.0514162572287336,"positive"
0,1.54801604693279,12.6781830837926,3.83798748481107,1.52127225265888,72.4662710874098,0.593125421649253,8.68561209207981,0,0.138817031262875,"positive"
0,1.5365121609644,13.4235620444147,3.30628539934686,1.61026876478,72.0630068116499,0.47145585394156,8.95306688681606,0.0614158314305843,-0.0757610119054789,"positive"
0,1.63034145702771,13.6968122316524,3.39925689336296,1.3644390841155,71.8636964956205,0.447580598738773,8.90762160650351,0.125953276198108,-0.160099651093829,"positive"
0,1.51519297237761,14.3241291696211,3.90155987802028,0.831153805514744,71.5021386782485,-0.00128380820015679,9.48342565924579,0,-0.006038503868123,"positive"
0,1.48342018120425,13.837365705735,3.6917411129031,0.528308393031549,72.6786243653934,-0.0801082858608692,9.03081904295443,0.316616886999854,0.350286190956526,"positive"
0,1.39465594248714,13.4545353802307,3.56563891582464,1.32744176399829,72.7265100342183,0.321981450289066,8.38334635651649,-0.151365033522447,-0.101474563522069,"positive"
