"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
2319,7,34,238,4.857,0.462,0.941,2.34,110,224,47,"negative"
1323,8,67,536,8.375,0.392,0.724,2.31,210,388,91,"negative"
3401,7,8,56,1.143,0.411,0.714,2.3,23,40,10,"negative"
1247,9,108,972,12,0.364,0.794,2.15,354,772,165,"negative"
3823,9,105,945,11.667,0.334,0.869,2.19,316,821,144,"negative"
870,9,36,324,4,0.352,0.806,1.75,114,261,65,"negative"
5200,11,367,4037,33.364,0.221,0.77,1.64,891,3108,544,"negative"
4182,13,342,4446,26.308,0.231,0.548,2.15,1027,2437,477,"negative"
4017,9,61,549,6.778,0.213,0.683,1.6,117,375,73,"negative"
1150,12,176,2112,14.667,0.302,0.599,2.61,637,1265,244,"negative"
87,1,44,44,44,0.25,1,2.2,11,44,5,"positive"
128,14,185,2590,13.214,0.254,0.651,2.27,657,1687,289,"negative"
966,13,106,1378,8.154,0.306,0.688,2.37,422,948,178,"negative"
2044,7,34,238,4.857,0.298,0.937,1.31,71,223,54,"negative"
1390,10,272,2720,27.2,0.187,0.649,1.38,508,1765,368,"negative"
4343,9,18,162,2,0.66,0.883,7.13,107,143,15,"negative"
3156,8,11,88,1.375,0.477,0.966,2,42,85,21,"negative"
4537,27,267,7209,9.889,0.362,0.674,4.36,2610,4860,599,"negative"
1482,7,7,49,1,0.286,0.633,1.56,14,31,9,"negative"
2011,7,6,42,0.857,0.452,0.976,1.73,19,41,11,"negative"
1761,9,49,441,5.444,0.265,0.653,1.36,117,288,86,"negative"
965,11,1,11,0.091,1,1,11,11,11,1,"positive"
1611,5,17,85,3.4,0.4,0.965,1.31,34,82,26,"negative"
4243,13,441,5733,33.923,0.374,0.625,4.63,2144,3582,463,"negative"
4212,1,11,11,11,0.909,1,10,10,11,1,"positive"
2358,8,25,200,3.125,0.385,0.615,2.75,77,123,28,"negative"
3133,9,14,126,1.556,0.333,0.897,2.47,42,113,17,"negative"
2468,11,30,330,2.727,0.297,0.6,2.39,98,198,41,"negative"
5390,12,28,336,2.333,0.265,0.592,3.07,89,199,29,"negative"
4925,7,56,392,8,0.329,0.791,1.65,129,310,78,"negative"
4362,9,83,747,9.222,0.391,0.795,3.21,292,594,91,"negative"
490,11,9,99,0.818,0.465,0.768,3.83,46,76,12,"negative"
5300,7,178,1246,25.429,0.242,0.795,1.41,301,990,213,"negative"
4186,1,7,7,7,1,1,7,7,7,1,"negative"
2608,11,185,2035,16.818,0.295,0.826,1.94,600,1681,310,"negative"
635,8,71,568,8.875,0.329,0.776,1.83,187,441,102,"negative"
1530,9,16,144,1.778,0.222,0.479,1.33,32,69,24,"negative"
1988,10,31,310,3.1,0.197,0.652,1.3,61,202,47,"negative"
3395,8,46,368,5.75,0.356,0.957,1.79,131,352,73,"negative"
3908,9,535,4815,59.444,0.192,0.658,1.42,926,3167,654,"negative"
3869,10,510,5100,51,0.163,0.542,1.36,832,2763,612,"negative"
611,9,81,729,9,0.287,0.826,2.22,209,602,94,"negative"
3205,8,9,72,1.125,0.431,1,2.38,31,72,13,"negative"
1205,25,115,2875,4.6,0.296,0.65,2.56,851,1868,333,"negative"
1403,8,10,80,1.25,0.313,0.675,1.92,25,54,13,"negative"
1810,5,13,65,2.6,0.4,1,1.18,26,65,22,"negative"
1229,7,100,700,14.286,0.294,0.633,1.67,206,443,123,"negative"
2087,8,30,240,3.75,0.242,0.667,1.35,58,160,43,"negative"
65,9,64,576,7.111,0.299,0.97,1.81,172,559,95,"negative"
757,11,67,737,6.091,0.269,0.689,2.96,198,508,67,"negative"
203,19,2,38,0.105,0.816,0.816,31,31,31,1,"positive"
4460,14,183,2562,13.071,0.39,0.681,4.87,998,1745,205,"negative"
1572,7,54,378,7.714,0.267,0.619,1.42,101,234,71,"negative"
2205,9,16,144,1.778,0.208,0.715,1.5,30,103,20,"negative"
0,12.0521735356861,-0.167170576912557,10.315899226104,-1.0388389827269,2.01742381900428,1.44391092448889,11.8789150299,11.531201369485,10.3265058674152,-0.00773636374041309,"positive"
0,144.772820141042,-40.8647001373615,180.395752318939,-40.3921284429765,33.6193722014263,14.8726785680283,150.445786440536,118.106025410309,80.3353300305592,-40.0325007878835,"positive"
0,-1.37262036384938,17.1279987338071,46.7441127198956,8.56236904522057,-2.08389516330147,0.0366374361408315,6.06846126463751,5.31777171030907,42.8512711074824,-2.04183346393005,"positive"
0,-19.8008430175159,153.371000015987,638.081605692504,51.7519533800642,24.0896621189398,-10.3947114578962,187.852914729572,510.285377669543,474.204407533647,-23.07809989921,"positive"
0,5.29986715228607,3.88594843853424,15.1053900876615,2.11162695412133,-1.00098323666997,-0.00328428684579873,7.57982332571394,8.14166925285454,11.088251565654,2.62832996242741,"positive"
0,-276.435868962503,495.74258615957,4394.66907052995,333.110550286062,-286.451711084712,-285.95294708545,-290.827220584915,626.565845003706,3764.23945065483,873.035728507631,"positive"
0,5.61956484102758,9.15272797573497,43.1727931288681,0.997873865784984,0.83511591785563,1.20190511709256,0.44820914974619,7.50710409596359,40.4419383105751,5.82129768918088,"positive"
0,-2.41605004581472,53.2406518897846,52.1302316230239,52.9833224980068,-6.44092897397365,1,-4.63179526001835,8.82496347703571,52.1302316230239,13.8477900610881,"positive"
0,9.7881708618917,59.9602598267641,75.1612851116779,62.6388356469941,17.5553306877989,-7.78817086189168,32.7778179168932,25.8810872906006,60.9117571756574,-0.259740593164807,"positive"
0,108.416771184489,-27.0250131512992,66.747931251345,-25.8252049212227,27.2124330734246,16.3082996549318,106.921164811713,96.9468298182679,77.7348476763281,-19.0467454290169,"positive"
0,-0.619512495956067,51.7385307541169,51.3239210303313,51.4658062131823,-3.8807322494875,1,6.85644564630369,34.2607223785009,51.3239210303312,8.66832266319194,"positive"
0,3.44764339370806,37.3270957001089,37.9537143609251,37.7392767870641,7.83151210409615,1,19.7736892215647,38.6286499120671,37.9537143609251,-5.56679559720037,"positive"
0,0.571860088119832,15.3742187659663,15.4687564364286,15.8230824305788,1.81524979471302,1.42813991188017,7.75774025110372,11.8196719103735,15.330387247813,0.393405710665331,"positive"
0,265.422577365195,-115.853539540646,6028.08445358904,-173.768262889399,6.41181955849095,-141.523869211701,1.37980048456799,1001.95798507187,2548.57546393561,763.773090216238,"positive"
0,-1.23165130606526,24.2215104062805,21.9784086897053,24.1766695730717,0.217466654955109,3.23165130606526,8.0579089118668,18.9690256486099,24.1739020156986,4.76589634374182,"positive"
0,0.242490091824172,48.684137303954,48.490207973629,48.5565732731258,-1.39841162657739,1,9.59415663917695,35.186471216095,48.490207973629,5.6512982090766,"positive"
0,61.6519769808482,32.1345786910161,829.506856234114,-8.55864997081894,-64.54375081067,-62.6241991070672,23.7329436708315,46.0075186846297,258.016296564457,-17.8877729868573,"positive"
0,345.148436653228,422.078815455235,12605.9986726208,-241.65760834015,257.14147348023,143.906394964274,302.428645647059,10752.2463061775,11741.0932475184,295.93713359405,"positive"
0,-16.0868988037358,297.971501794828,270.001446685721,297.696389145354,19.3746486794669,6.97524476003596,46.0429212910463,276.234699585934,273.168579645799,-7.06877600393373,"positive"
0,-54.3758204205987,347.724342879485,257.078008125193,346.832748164278,60.7172104369076,20.3647826092662,195.020312846891,323.891478202645,267.342163608286,-50.0762523728479,"positive"
0,-0.350670137084641,24.6087887444771,44.9990441084264,13.5340690952536,0.156467733737596,1.30228046664262,23.4702766657216,20.8763056112726,45.3009325070919,-1.27176079980439,"positive"
0,1,16.8534378369484,16.8534378369484,16.8534378369484,3.7156169777453,1,21.1840241684775,19.0726470029187,16.8534378369484,-2.2314298155169,"positive"
0,120.063917609821,-36.3945989193048,375.934860811449,-42.2470629455105,8.6310216253743,-30.0814137107685,36.8491778416465,165.480697551712,181.859878953749,18.9909774646008,"positive"
0,-2.90306203369031,58.8299899330727,57.8307710472985,58.1727175723868,-10.4837010357897,1,-6.72608324496629,29.808301283583,57.8307710472985,19.6607868334786,"positive"
0,46.9127421514353,-6.61284063763387,37.2518984362742,-6.11164347862131,11.801330167084,1.19302553181516,46.5049261024679,46.3227244811997,37.1638377965636,-5.07828568837215,"positive"
0,9.87741182108904,-1.66477622052696,10.2755338045857,-2.81399686648641,-0.759427109231078,-0.816456233799002,10.2493018332802,10.2493018332802,10.5878798935221,1,"positive"
0,96.4999911853624,-1.22395693750229,372.508868610755,-5.42608432369726,1.48100453745045,-3.39829088039104,7.28170798631107,157.22607370967,206.360830791874,49.4725227866647,"positive"
0,1,20.0472597192931,20.0472597192931,20.0472597192931,2.00245027870221,1,21.069823582233,20.2687118675916,20.0472597192931,-0.226088982338386,"positive"
0,-70.5324245086395,366.608498000255,249.514935348778,365.456769119789,78.1425129456722,26.0147056892773,210.927311654907,336.405615723453,262.773789514055,-65.2701652681596,"positive"
0,1,22.378291818957,22.378291818957,22.378291818957,0.75208419234642,1,20.9864735263619,21.1416677478944,22.378291818957,1.2375223351075,"positive"
0,84.9848888502913,113.653603186438,239.509718377252,100.053016204395,6.32608471386334,-38.7790480932821,19.8448147556898,129.685608599251,226.401100311782,91.0877973769155,"positive"
0,-82.0784776647593,380.103750941076,244.110108949353,378.7661214293,90.5952207010468,30.0523309138803,222.294988475535,345.348639655395,259.509075602542,-76.128246891177,"positive"
0,-2.31971579742352,59.4148604056548,163.264290584157,23.5721646600202,-1.14121563143848,-5.0130908843166,13.2502344889554,58.2593698271843,80.5494463286615,2.1434423788737,"positive"
0,83.9719247874397,12.9940093811465,1853.63390563571,-41.6862150939029,-38.353188079256,-51.268608664814,-7.60481465512169,244.329582289897,783.862164894435,106.038228202164,"positive"
0,-4.62733665014734,135.480664555985,125.74697957763,133.765489905849,-10.5293157107284,6.62733665014733,-19.3155095731457,58.8827598632223,134.871391478789,73.9812067856466,"positive"
0,-3.92055385994131,63.4353391672304,62.1756332484204,62.6067220395779,-13.3867861419719,1,-3.62762639503887,30.7155645693708,62.1756332484203,20.2220263995533,"positive"
0,1,16.8892859987554,16.8892859987554,16.8892859987554,3.69638801655332,1,21.182742355889,19.0860718989774,16.8892859987554,-2.20892142734929,"positive"
0,136.521874080067,-31.9723377778642,186.537208970139,-32.0087641287603,26.7547124864912,11.8978853806969,142.262684133497,116.631867124312,86.9042251461169,-31.520231616445,"positive"
0,44.9655098555405,-5.11739478353645,37.2024161877798,-4.90578493292875,9.67954604129364,1.15510811766873,44.6378040898028,44.4913936629264,37.1316539422997,-3.88428366398182,"positive"
0,1.7950940907157,20.0192210913017,19.8436561858845,19.1856411391241,-1.18540775779256,0.204905909284297,4.16426391569925,15.1919747800351,20.1006201389115,4.98358921974348,"positive"
0,1.37238285354647,10.0544452023482,10.1476922820582,10.1879514914563,1.44281054016993,0.575245167704431,10.5435502659901,9.44139008424503,9.99962842237577,0.10006573647967,"positive"
0,9.57623592142706,-0.641661995535479,7.27780032375715,-1.09456703036844,2.26158268025825,1.42503637832228,8.55761002023892,8.09792587361166,7.3332881230946,-0.523372938181805,"positive"
0,22.1749630116858,-0.438325043574995,38.0806808253109,-1.86115282520256,4.27556983785079,0.877824358432988,34.0443431638916,33.985985607591,31.0524757868266,-0.946820762632924,"positive"
0,1.77745172204373,6.96729886676509,6.57891134708258,7.33420040574618,2.5400264647712,1.05431210476485,9.22667340391842,8.36819716062205,6.40783612080291,-0.591193598091845,"positive"
0,7.95659479327173,0.938854420049201,13.3780424842606,-0.741205162889035,1.56800171768289,1.11758635209886,9.79907497462609,9.482947391275,9.38768562534733,0.0838057356041932,"positive"
0,-7.50396846482462,150.55085190249,135.841415583215,147.958899075918,-16.1336405856241,9.5039684648246,-29.7107955570141,65.4682832088751,149.630125214706,88.7960768832352,"positive"
0,60.7153306225955,-1.35441086692988,921.573249804851,-29.6306582035841,25.8470998048384,-3.95321325017345,41.1199763843303,421.82170210655,631.18453098926,28.9932354674758,"positive"
0,0.644056898939877,56.398079803828,162.559916505487,20.4677451556911,-0.302615006804095,-1.93099767838268,10.5647377608493,58.6719970365847,82.4718529285409,4.8491758097425,"positive"
0,5.96576444010651,28.4044630539088,29.6757432867185,29.2406936052007,15.0829796670363,1,27.7712147137598,41.3329893939562,29.6757432867185,-14.3802642376721,"positive"
0,-15.9087215748976,152.778595332813,478.929420175548,68.7231957649264,35.0893625606702,-29.5513717210457,58.3524071120658,235.308723268343,200.286839727752,-19.0566464721611,"positive"
0,-17.3428093053878,304.439434573385,274.413542044814,304.144100766779,20.7761796375795,7.4144334466588,158.559429083395,295.207468160682,277.813463622088,-15.2498530831531,"positive"
0,10.7856983259264,0.128428973693208,9.48915571948444,-0.743694093404547,1.75974937996142,1.33148530960147,10.6563195558551,10.3966684321347,9.49707610527561,0.247484614360949,"positive"
0,8.08510477297084,2.34105143970962,29.0106950833787,-1.68692387216742,-0.699360055203329,-1.31417286144955,3.4674552544711,9.97961679495512,27.8968802625364,2.62073068626205,"positive"
0,-1.88684736907626,58.9742500041272,163.161414509761,23.1187543180535,-1.01873534310802,-4.5629413692376,12.8580091508067,58.3196353434453,80.8302199266353,2.5386233518221,"positive"
0,82.9760884012049,18.961318404581,370.542609481148,15.7063588154078,-2.62256183176789,11.9157935652803,-9.68777242600259,152.488547019564,220.422514944571,66.9666130422931,"positive"
0,-2.40885126935127,26.8929713217109,45.8737792326049,15.7528292340877,-0.124181368106245,1.56694880239993,25.6331819345878,20.7680022585268,46.439992683255,-3.26085111980107,"positive"
0,-80.611430142822,373.38903708024,239.796849004034,372.07502819941,88.9659731739557,29.5393081518877,109.570605543602,326.212334381152,254.923891850913,-67.7486133902176,"positive"
0,-5.62175586993487,33.9203349043097,26.3786490467748,34.7790911889012,6.25507226873537,7.62175586993487,7.16126498049108,19.0307733184646,33.6638565893691,4.00802540305565,"positive"
0,11.0877410557125,-0.206625440070162,9.29277398378381,-1.06803189414481,2.05181666469979,1.45891682433449,10.9086257447842,10.5491580227427,9.30373917044368,-0.0418017361176841,"positive"
0,1.49733546365063,7.33938162030204,7.09093032525616,7.57408834462907,1.98515413134315,1.03474342526898,8.78470234072148,8.23553553281925,6.9814935916706,-0.0178857200092581,"positive"
0,0.545677106105993,15.2747937891586,15.3751129297821,15.7511078010317,1.8794780311422,1.45432289389401,7.83465760792783,11.7474887097805,15.2282817457387,0.295154115301429,"positive"
0,-1.37632991307527,50.4281369439872,49.6556878110415,50.2491291651215,-4.40445601026713,1,-2.55244777408276,9.48696468663164,49.6556878110415,11.1548478227166,"positive"
0,-15.1455827888238,72.4701216234749,166.312502836158,37.0066873873835,-4.77029963091769,-18.3509954958652,24.8718490219431,56.4737059969939,72.2301405385459,-9.56574744566655,"positive"
0,-1.38386087762747,53.4468992946705,52.8366095300132,53.0454591297281,-6.10883672157132,1,-1.9011166331499,31.4398494067951,52.8366095300132,14.3435556516502,"positive"
0,-51.5212072452012,339.387815121533,253.414281953306,338.542181946973,57.5914385702611,19.3665316911713,80.9298009267529,303.680430531304,263.149322142868,-40.3917313125773,"positive"
0,-45.0661941620876,331.84306947425,256.435940060064,331.101367140042,50.629545151424,17.109230144304,74.5745121012493,298.680684236816,264.974514762934,-34.3213401593076,"positive"
0,41.2294580361139,-2.2481617619634,37.1074772095661,-2.59216779382118,5.60859083974842,1.0823579766566,41.0554556421031,40.9777158906304,37.0699044799823,-1.59341500643788,"positive"
0,72.4488817998413,30.3549440664827,842.339880099777,-11.2826717756715,-81.3108853253027,-78.9624455218597,29.0528416800283,29.6787901494398,242.985928922265,-31.3379711963254,"positive"
0,2.11337951062166,54.9024779453636,162.210715380131,18.9286953562738,0.113130391437027,-0.403016384693667,9.23337349291964,58.8765614722147,83.4249069496927,6.1905726435945,"positive"
0,1,19.4577945379021,19.4577945379021,19.4577945379021,2.31863952037122,1,21.090900922099,20.0479611124204,19.4577945379021,-0.5962031094019,"positive"
0,-0.314110189687271,47.5547590476892,47.1275947591644,47.4557677649779,-2.32391367961518,1,-0.428103114603565,10.1632916323134,47.1275947591644,8.40363019263573,"positive"
0,2340.82764638231,-366.346091046156,21092.9440511625,-1100.57343110903,-2992.1929980756,-2895.0155407782,-2186.077003231,-1798.4843265127,-1076.83255335316,-82.5165091843628,"positive"
0,2434.65627658486,-149.968199055792,14987.3183633391,-1952.22956232289,1924.6924874501,1074.18203273462,2018.66788327169,13310.8489521846,14344.244569398,477.706225414408,"positive"
0,11.3247585932765,0.639746998174899,10.7888488947358,-0.257730419664166,1.31403292044442,1.13701531400244,11.2712814940111,11.1639579438652,10.7921226873135,0.688957160789537,"positive"
0,-0.50071398876075,9.99342157578699,10.7431254703458,9.28519204019686,-1.97271096482814,0.895161418942669,5.6321540171499,7.28926952773998,11.073351744118,4.07147881183634,"positive"
0,-0.926156171181137,16.6187626772694,46.5160772386764,8.07936178293096,-1.8975108088325,0.111041971943979,5.70959758332129,5.45756470597542,42.6974306712636,-1.5397577323448,"positive"
0,0.933971759069382,19.7372572624518,19.5998294822521,19.6394516580467,0.416701682894963,1.06602824093062,3.2374000809487,15.3859339628721,19.7446958376507,4.7217524693404,"positive"
0,376.129771769523,-229.279569902866,6128.15298476438,-280.890616339294,10.2448646095591,-228.633435009517,1.34286209495343,1022.18098661531,2524.38459025384,818.857809080052,"positive"
0,121.527795293474,64.3683197058585,4170.66744374477,-97.7461399638683,92.0133175004323,92.8200058811211,95.2033792993707,996.802487009759,4075.49680840504,484.841926815011,"positive"
0,0.741668905559514,16.0190359883424,16.076078135544,16.2898713823721,1.39869980554405,1.25833109444049,7.25889541379738,12.2878135424165,15.9925889233962,1.03061300857692,"positive"
0,7.00195046011297,1.99783636484089,13.9987318524678,0.283905568050192,0.644886043042944,0.714822897100677,9.00162928324118,9.0009847112173,9.99875151446281,0.99813191501668,"positive"
0,-8.11784406066086,141.419415688317,638.985308791527,39.4324832780509,13.0992251807356,-5.13814762938541,175.674313558477,498.845200342518,481.174206553316,-10.793420152475,"positive"
0,723.075607106091,175.776408925031,19825.07295417,-318.131894908336,-880.950441948536,-852.311035312278,-640.731084402521,216.967358949902,962.854235041995,156.330825863147,"positive"
0,-2.96462427126473,59.0481276717411,58.0331483010185,58.3804882820737,-10.6609826519818,1,-6.92160425260895,29.7421864358063,58.0331483010185,19.8762557645991,"positive"
0,5.69497361635062,5.38897300230124,30.144723711228,1.20163532027881,0.522995974649941,1.33853635952392,2.01458615522812,11.1492701004794,30.307661761757,5.34805920733825,"positive"
0,7.37432036425412,22.3008905666411,29.5607658454566,21.4742234740566,-5.11067696160025,-5.37432036425411,-2.63475611506433,7.1945789106134,22.5477850426725,7.91754037566235,"positive"
0,147.410397091206,-42.2567204330919,1916.67507103075,-93.0348886349267,-83.6144455586314,-112.06676632922,-18.7179813616714,204.753453223333,737.859646397048,54.365665965315,"positive"
0,-67.238863935107,201.899593524223,634.412180857915,101.774321998871,68.7155821668128,-31.7386305810962,237.303294656414,556.73743791063,445.904013695772,-72.9592046518201,"positive"
0,7.63977091397059,1.29030548533612,13.5840346078672,-0.400995152512977,1.26164145457276,0.983918685701023,9.5344216071876,9.32299537493714,9.59048394381382,0.387248973097203,"positive"
0,4201.63790492726,-989.91947240672,22551.3057076571,-2000.57244327243,-5420.63797069054,-5244.6250029598,-3963.6025256486,-4116.74638451538,-3422.97090330844,-357.249323912494,"positive"
0,2.25585126857304,17.6243648886308,18.8866598218236,17.6495988564626,1.20595516272207,-0.255851268573041,8.74878467901682,15.891940084036,17.651156286348,0.443504851053949,"positive"
0,-0.917413752821922,81.2333982099072,80.8347353868292,80.8839909637541,-1.57823761149957,2.91741375282192,1.61132127154413,62.1455556631626,81.1430413540708,17.0098600785649,"positive"
0,113.836350518389,-27.0995634211854,375.029426127083,-32.5158699936636,6.74138700685358,-23.0294931334482,29.0349706958936,163.299133118652,188.335086804402,27.0467600673953,"positive"
0,103.238825204333,-3.7861915069571,1872.78013995887,-57.2813223486487,-52.0994860106251,-69.7336190396167,-10.9799948647925,232.309914887435,769.890738555992,90.3447527014311,"positive"
0,-0.511080647018643,10.0071917681054,10.7620744802988,9.29406991218064,-1.99324590946293,0.894437213164484,5.61579736938399,7.28435993139147,11.0945818968828,4.09269602672681,"positive"
0,175.013940411831,6.39180403826916,4140.56172155684,-155.653093612531,142.878854380472,143.726927665436,147.085725704384,1046.5621322766,4117.32966326355,432.668847018402,"positive"
0,-10.4916124796857,142.499142098621,473.778776332634,57.84659771074,25.6575557069948,-21.3780123195759,47.3236491683888,224.612926376663,206.739126264773,-10.8783145605225,"positive"
0,4769.50886537806,-2510.78633400429,43509.9807220948,-3832.44073689715,-2279.76356470501,-2892.56611821743,2614.05899293598,12733.7187356821,15244.4854569693,-394.299087465529,"positive"
0,53.7105592297822,-11.8334644882954,37.4246417060934,-10.3213137030014,19.2085102951412,1.32539579189906,53.023076983496,52.7159277671185,37.2761921133151,-9.24656461949567,"positive"
0,1.05750579797476,19.8912189713903,19.9490198266582,19.8923744421794,0.866299291315623,0.942494202025243,8.51139192342976,16.9492616114138,19.8924457573507,1.92872763055319,"positive"
0,11.669417033125,0.257419201065441,10.5647593339996,-0.627829579032135,1.64730846314664,1.28242635265423,11.5591859819027,11.3379625439075,10.5715075234543,0.358854918977429,"positive"
0,0.428778876208844,25.3781332963788,24.1892230673714,24.5320009979276,-2.43181370160629,1.57122112379116,-0.684585833104614,18.3387779058456,25.4424856284211,10.243998792409,"positive"
0,0.839790289030427,28.1432392197014,27.960772312858,28.1640163517567,0.604111781920334,1.16020971096957,2.29076088813961,13.1459112158848,28.1370338691095,5.95180527933925,"positive"
0,120.977434767033,-19.2353517505408,1890.40765491486,-71.6393930655048,-64.7553988279935,-86.7339461562013,-14.0874487181695,221.243672652703,757.027554987846,75.8961165136805,"positive"
0,12.1240684280721,-3.29524940608134,6.11043458465248,-3.06587886368337,4.5028591147621,2.11206646466605,11.0753355639175,9.87261657355576,6.25561303051837,-2.98575755896176,"positive"
0,3.66947961409648,11.3769908106559,44.1688161704567,3.10757346131628,0.0210184333321487,0.876917831507033,2.0156691496949,6.89651032348616,41.1138890893863,3.62831002512298,"positive"
0,6.28690908416622,2.78419753870044,8.78490388905083,1.45045463060064,-0.631971235278236,0.538060293700466,5.30715215926105,5.80674788921181,8.7245984210099,2.65563816072886,"positive"
0,-0.86983776517163,115.795763672268,112.561478450265,115.225849602065,-3.20886393757564,2.86983776517162,-5.73703376887564,50.2806521822823,115.593315892818,54.6298050564705,"positive"
0,1.44078525736308,44.4381350797506,44.5509800588788,44.512362946016,2.05233532467082,1,13.3999292597101,36.4733819195175,44.5509800588788,1.45724372602815,"positive"
0,-15.4737253746512,72.804133131433,166.390489630439,37.3504020875335,-4.86314770181787,-18.6922382759195,25.1691814866335,56.4280207932529,72.0172957837947,-9.8653204748851,"positive"
0,6.49043236480365,2.56526070137305,14.3313099995077,0.83318101059762,0.150261652323942,0.49901394270278,8.57434145781605,8.74273918086616,10.3261732032027,1.48804671316668,"positive"
0,-0.967301105460131,29.7589113266505,27.518302156517,30.0140448926082,2.18450783808112,2.96730110546013,3.6528878180707,14.7917222031793,29.6827124932262,5.40819113486048,"positive"
0,40.868029855077,35.5603597421214,804.803397793087,-3.31493187654541,-32.2671638586585,-31.1732179874114,13.4921866398778,77.4401779694887,286.949622512343,8.00374065554995,"positive"
0,-6.38463362461516,99.0070052427396,97.4716147283798,97.6613152502543,-8.39649567840312,8.38463362461514,-9.61923477361383,65.4119370984006,98.6590092638631,34.1460814078788,"positive"
0,11.3220455684543,-0.46653820544092,9.14043419090972,-1.31963142915111,2.27838289553384,1.55776965548399,11.1043479815043,10.6674492302514,9.15376133008023,-0.266210704477127,"positive"
0,58.3913633919566,35.2729930141504,1828.21355197226,-20.9806739862429,-20.1023012949095,-26.7527124209777,-3.12360580958244,260.2880308877,802.411953469646,126.874372307784,"positive"
0,0.541980812724005,132.560506463098,639.655163389989,30.3008849606738,4.95275016021147,-1.2418088247018,166.647131947492,490.365362884826,486.340451892884,-1.68760959602343,"positive"
0,-0.169166322479676,50.1427879778517,49.8434709134677,49.9459013534072,-2.58386422412828,1,8.28674027326025,34.7443722567273,49.8434709134677,7.09210301204869,"positive"
0,7.48406760775855,3.1075006492835,29.2958649368674,-0.960548909953733,-0.391978846842348,-0.647106191953081,3.10210780380303,10.2737450502545,28.5031102906352,3.30656158653291,"positive"
0,105.747863125123,-23.9617013440906,68.6336918613835,-23.0010344391909,24.3472477728509,14.6350053435938,104.415736021238,95.5316591479062,78.4196685891124,-16.8555089204993,"positive"
0,199.26535765237,-84.8382429413594,1916.76280590545,-135.400394700198,-124.852784015306,-152.203342914376,27.1655976588308,117.339788542031,644.361986431127,-4.08609309923408,"positive"
0,0.601059201217375,23.4544879137378,22.624153080717,22.8635491669709,-1.46041609708155,1.39894079878263,0.652885518681059,17.3318022902858,23.4994315785975,8.36080838416632,"positive"
0,-17.2932534987169,74.656204026038,166.822921053933,39.2562765170928,-5.37798388451623,-20.58440607815,26.8178696029223,56.1746994730384,70.8370862222915,-11.5264323677544,"positive"
0,103.472824497763,-11.6313491357171,373.522658592726,-16.321829867312,3.59677575642517,-11.2941298165288,16.0310579484922,159.668710606014,199.110721023026,40.4526875178482,"positive"
0,-127.408384449969,334.203662918362,4310.78603807039,171.76544644753,-144.725980190522,-144.111906176538,-146.268371592571,765.21024997893,3880.7975820316,727.666814293399,"positive"
0,9.73295332055312,-0.804884388000362,7.20599555559276,-1.21582259272499,2.39944378871883,1.46729565869975,8.71247553745384,8.20708725295001,7.26700023440058,-0.674834430414978,"positive"
0,10.524396287353,-1.90959429073258,11.7085127634176,-3.49854711221453,4.05099745359967,2.20093914180603,11.9440436992729,10.7793301874192,7.74404113016561,-2.37554802372156,"positive"
0,0.0701414506120659,15.4823878449949,46.0072095369567,7.00151725557473,-1.48158878832932,0.277077822721349,4.90878300935393,5.76951677606948,42.3541313356006,-0.419361370099083,"positive"
0,-6.44724548023974,63.6162121138553,164.24524466376,27.8955676213047,-2.30910174310074,-9.30540088781583,16.9902201740804,57.6847201393633,77.8721862563288,-1.62472616637355,"positive"
0,5.05420350439219,12.3308528368859,16.4058581100355,12.4123144266247,1.99911272077149,-3.05420350439219,9.30313946623243,13.422904123446,12.4173422016943,-3.02475750539843,"positive"
0,10.0153944843328,0.982922979384479,9.98999083488737,0.0834691826696966,1.01488605682455,1.00649491698892,10.0128595171792,10.0077720745512,9.99014602200048,0.985255681561022,"positive"
0,42.903801754133,35.2248070795807,807.223082860578,-3.82855009729507,-35.4286311351446,-34.2538177971437,14.4952610444901,74.3613727696153,284.115625122218,5.46768647978269,"positive"
0,69.9551228506923,30.7659859201942,839.375839141174,-10.6535050035815,-77.4381836160225,-75.1888040113207,27.8241058995982,33.4502333172284,246.45748993397,-28.2313816028259,"positive"
0,-2.49532985361893,31.1250809816792,27.1441610803363,31.5783801575283,3.52084899639384,4.49532985361893,4.80466636890749,16.1833764992978,30.9896975080769,4.9485253740684,"positive"
0,-48.002196003487,188.624938825039,115.192371261472,196.560397669839,-3.04182504484507,24.2096599541119,-9.96360996859787,28.8417121472319,122.840783738675,49.778697955514,"positive"
0,3538.76451944906,-767.784949825259,22031.7959274132,-1679.96727174555,-4555.55700230448,-4407.62747911457,-3330.39752508061,-3290.91569503094,-2587.20988807673,-259.381704060057,"positive"
0,-3.56844845910251,62.1876997223668,61.0181359440774,61.4183768477962,-12.3728234110815,1,-2.50934341051934,31.093708637797,61.0181359440774,18.9896512073949,"positive"
0,6.03030093837006,1.89804003082213,5.89613226950538,1.13951953385988,1.59293383182875,1.61215287033195,5.90497254665071,5.90497254665071,5.79087041330341,1,"positive"
0,2222.21403995258,-326.597660330499,20999.983721241,-1043.20480465952,-2837.39665874155,-2745.24441245871,-2072.77221475691,-1650.71137540918,-927.282684099485,-65.0042186056473,"positive"
