"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
0,1.51609326,13.4019918597108,3.42866171264296,1.24801954159131,72.6845639446095,0.582860147626419,8.32689690214299,0,0,"positive"
0,1.51622796496731,13.3097600665675,3.53799023856078,1.3488093332131,72.6777323108068,0.5589,8.35876559438603,0,0.0111695661123376,"positive"
0,1.51648110722677,13.1933407783094,3.47180569200398,1.63798291580558,72.5365288264979,0.589737940715009,8.36573289552275,0,0.0615056236482924,"positive"
0,1.51665031530931,13.1523855590306,3.46665405835875,1.70289570877566,72.5142294345092,0.595795872169803,8.38800364602525,0,0.0813009578206111,"positive"
0,1.51666123928669,13.1683303460212,3.48603236940498,1.64234867703359,72.5491401260253,0.588847301839194,8.398323399891,0,0.075594402476633,"positive"
0,1.52126369623981,14.3169940247941,3.89984288271502,0.825852057170002,71.5051868078604,0.00153037562719546,9.48872972111495,0,0,"positive"
0,1.5212561846039,14.0351231340828,3.75907570401103,0.592827755775738,71.7742357430043,0.116750316982667,9.62661659543627,0,0.00794896868064534,"positive"
0,1.52125951303954,14.2901282565655,3.88665056016177,0.80286281913491,71.5319240317434,0.0117937234487571,9.50354904781383,0,0,"positive"
0,1.5165630532896,13.3945604366528,3.40593592005298,1.28782294937551,72.6434829213545,0.524956455351748,8.62904310971253,0,0.00453943164087832,"positive"
0,1.51652579467823,13.2646783735849,3.55755792076731,1.36901619731798,72.6912907147113,0.5589,8.41086860367637,0,0.0358652303670533,"positive"
0,1.51613314578376,13.4111751895178,3.40999446919699,1.23130820130182,72.6891263043899,0.58793645077619,8.33211548103479,0,0.00330727891833522,"positive"
0,1.51697533373635,13.4522321295086,3.39629408559711,1.3637211251394,72.4263420885419,0.541382257462267,8.69665039495119,0,0,"positive"
0,1.51774419034493,13.5284593199004,3.40773134824906,1.51703521107796,72.0447603635393,0.576974050870808,8.78572858536068,0,0,"positive"
0,1.51676457983686,13.181096694193,3.44380916933264,1.73330589747173,72.4318163947726,0.599597195402691,8.42388188179338,0,0.0770219742920017,"positive"
0,1.51896597269755,13.6427,3.56560206836695,0.724667054581777,72.7355757124264,0.137133778949305,8.90262308389207,0.114181837531552,0.0924329160969704,"positive"
0,1.51787534587543,13.520137793995,3.46009618877007,1.02793471497559,72.6433022697862,0.351124684678386,8.76440122559774,0.0715806421140209,0.0579462340923026,"positive"
0,1.51712726585596,13.4929076512001,3.44311158337,1.07111938540986,72.6759571659738,0.453939031839848,8.50545784154209,0.0479937883866951,0.038852114408277,"positive"
0,1.51609326,13.398521172278,3.43351582876135,1.25244718440969,72.6839376551479,0.581702630496584,8.32729802563146,0,0,"positive"
0,1.51609326,13.4102611663174,3.41709623022359,1.23747018019857,72.6860561503129,0.58561806352475,8.32594117991864,0,0,"positive"
0,1.51609326,13.4222253682802,3.40036305366526,1.22220714832826,72.6882151040506,0.589608272664878,8.32455842145333,0,0,"positive"
0,1.52171934237276,14.1183270015219,3.77077950616646,0.765194263867126,71.5494393292215,0.178261747553707,9.36297085708229,0,0.10632346608513,"positive"
0,1.52189020684382,14.2222375124842,3.81178762134179,0.888871651301831,71.3972394868255,0.170621479372233,9.23083654359818,0,0.14012392025739,"positive"
0,1.52152511265693,14.08343465033,3.76587140288163,0.692910691971157,71.643709892091,0.152466330779653,9.47353326212487,0,0.0650691636420088,"positive"
0,1.51631973742991,13.3698183470298,3.45994905735498,1.30935204905583,72.6548975380927,0.540378162777834,8.49031417302214,0,0,"positive"
0,1.51622631061611,13.4193659499686,3.39630753614424,1.23777371509863,72.673681494618,0.570001168598353,8.41870852256553,0,0,"positive"
0,1.51640079383356,13.3840156714622,3.43518557881175,1.29850123681104,72.6489197172791,0.53374918648269,8.54582962560229,0,0,"positive"
0,1.51689536278532,13.4755115088634,3.46330565258092,1.10145688972502,72.7405322845383,0.392195807591449,8.72604338440226,0,0,"positive"
0,1.51856946314246,13.6427,3.59391841346911,0.699564520050683,72.824573543625,0.112069083632156,8.91076608273303,0.0760399098750204,0.0615561175178736,"positive"
0,1.51780946530518,13.6427,3.64819292151346,0.651449987351405,72.9951574762579,0.0640270781151205,8.92637393235149,0.00293251017518342,0.00237393680848181,"positive"
0,1.52123175528805,14.1118596418694,3.7991125063014,0.650317037359029,71.7093396865606,0.0798964772106707,9.60188313671321,0,0,"positive"
0,1.52180949591728,14.2349733799221,3.82339641239065,0.881187039558282,71.4106456630759,0.148619071393227,9.26380807650209,0,0.122054309839848,"positive"
0,1.52130395504405,14.3147457456065,3.89610922360808,0.833053713647213,71.4946165743226,0.0108048122706567,9.47032853479117,0,0.00887351732372772,"positive"
0,1.51640415353614,13.2830908704604,3.5495659873759,1.36076320596873,72.6857531216661,0.5589,8.38958842468811,0,0.0257789001774508,"positive"
0,1.51635846230806,13.2900070304025,3.54656403223884,1.3576631914211,72.6836730735632,0.5589,8.38159509697845,0,0.0219902411329094,"positive"
0,1.51609326,13.4183067491675,3.40584364866699,1.227206228801,72.6875079848122,0.588301364786807,8.32501131448934,0,0,"positive"
