"Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
185.430158974137,137.969607692445,25552.2817564008,0.746851538463496,0.884594399997965,0.974839871792588,30.1053938975511,22616.6104743013,24942.4836845507,763.652851278894,"positive"
168.721335520269,144.696279780939,24407.7979694747,0.858064546440262,0.801834467765642,0.964063020766713,13.6761723944196,19566.4842734404,23530.7660482044,1461.34855077742,"positive"
186.049556287937,137.587038763333,25578.6061422373,0.741386268047616,0.890278281230479,0.981216020611115,29.7836716457363,22777.7448637295,25123.0015663872,772.470154216513,"positive"
106.613518272992,108.779213861795,11981.5188925469,1.06224250494572,0.515881448790431,0.666033371741883,7.87640954846516,7068.28337718896,8730.92232103366,992.952431680169,"positive"
185.485558998538,137.637659369037,25518.6483567979,0.743361964746844,0.890949550465914,0.988768192208372,27.9963485550671,22738.4518210392,25245.1284807452,841.954609632958,"positive"
177.968678351492,140.80266174674,25020.5561076067,0.794793253384531,0.850991395447403,0.977690683886409,21.5753499813005,21316.1788775586,24476.4285282604,1119.68356827646,"positive"
174.806036559865,142.134300395846,24810.9894752037,0.816432381432503,0.83417945750244,0.973029948614538,18.8737880719267,20717.7737596165,24153.0067913588,1236.53485973552,"positive"
123.604051589034,114.743975557853,14863.944794578,0.992653618491721,0.596857607573271,0.734718506423756,12.4023984232917,10440.9042404233,12254.1082295049,949.210845909081,"positive"
172.516853798181,188.550181396306,30233.2321890779,1.21855361334234,0.776261472865939,0.886917728990316,25.3083621797711,21722.9897041619,25341.8219381385,925.921920932829,"positive"
161.454013202805,227.926393684931,33757.7782004555,1.58944003194664,0.68250858646445,0.807415281321853,22.2670185449068,20728.4590852149,25297.3830699841,1032.80021143053,"positive"
174.418226093054,144.771095648408,25084.2746089548,0.844015652120113,0.783543721795082,0.861481739193201,35.8251213881373,19751.8885233253,21733.1530104727,606.894747912884,"positive"
168.42823037901,144.819692471996,24388.3758972196,0.860070002669934,0.800276382541051,0.963631076348014,13.4257988974382,19511.0256953968,23500.792190864,1472.17801441764,"positive"
46.597175590694,40.798587795347,2063.01782559976,0.939737315353006,0.465246170472354,0.606107169093564,123.870393122993,946.941177366301,1114.7727358304,34.1154261808842,"positive"
51.8492449964397,43.6023354036734,2413.32764112484,0.901929253279232,0.46359649689449,0.577633581781294,161.096486679763,1103.93545341305,1256.07453139825,24.4821421671659,"positive"
64.2434037125204,67.4017146120314,4325.87992079603,1.05045381894242,0.415413589338539,0.455222955925856,114.598373936659,1782.93468900421,1956.51516230241,21.1319257495925,"positive"
64.4738486215938,62.1014817033429,3998.18726009363,0.964728312767111,0.427166279701283,0.464901642106939,154.569043415443,1689.14361101133,1842.44493231107,16.5230275681242,"positive"
32.8278469848447,34.3486823169515,1203.15545411687,1.09419960074779,0.483563600067981,0.709596518158913,38.2065757578705,572.440680277534,785.521833462641,54.6929883472621,"positive"
64.5503050279804,60.3429843564518,3889.46625021193,0.936286529591307,0.431065556426998,0.468112811175175,167.830407103193,1658.02585361199,1804.59901114972,14.9938994403929,"positive"
64.6581965521909,57.8614792996086,3736.0445027845,0.896150882584974,0.436568024161737,0.472644255192019,186.544191977517,1614.11400325829,1751.19270666549,12.8360689561814,"positive"
29.1589150922373,32.0794575461186,938.250023449305,1.10152562108869,0.47590288522141,0.718971466208575,8.30316563072148,446.559980285587,672.03467761958,60.7572130535264,"positive"
38.0308916298673,36.5154458149336,1510.49251012644,1.0192133943229,0.470481121781748,0.661550062506692,67.0997256959369,701.136418157024,897.284304158296,47.2028044543695,"positive"
58.1527663955931,46.6689133816399,2814.36789446557,0.838212577514816,0.45899662992754,0.534190393760102,201.711608343497,1281.79697613511,1412.29964283132,15.623139119707,"positive"
51.0123499762267,43.0061749881133,2347.79657346662,0.898774308553897,0.462548008347861,0.577531179320533,153.130734925782,1073.6321534845,1226.86910772976,27.3700208696537,"positive"
55.5362409651279,45.268120482564,2639.58754225075,0.85680265326798,0.459783408299088,0.548251551531255,183.11156581834,1203.44269213825,1341.72567339242,20.4585207477212,"positive"
64.2890029288828,66.3529326356947,4261.03783512861,1.03349091045558,0.417739149373025,0.457138123013079,122.507558014728,1764.37580794469,1933.943550203,20.2199414223433,"positive"
38.1427893775981,36.9343299674802,1541.30070796935,1.04047558845347,0.47359850504878,0.672096992127365,72.7824591248483,717.191138113849,916.37669889885,43.7452689828351,"positive"
64.9786995702889,50.4899098833557,3280.28921104921,0.776923759852536,0.452913678084733,0.486105381952133,242.135440466607,1483.66927489243,1592.543712707,6.42600859422237,"positive"
44.6590282963589,39.8295141481794,1938.00732511515,0.957719015250448,0.466430593818892,0.618651289081899,111.025860304036,891.327117503854,1065.56532952422,37.0764845472295,"positive"
31.2737580758985,33.5926390639506,1104.28179758554,1.10990849944903,0.484991681768093,0.720349133312702,28.1772419827851,528.842186021153,747.047632365488,57.0451229121536,"positive"
42.1144815797452,38.8665045523085,1793.9862064519,1.00032929430204,0.47502993584564,0.645343046367168,98.1379976111232,832.968429183122,1015.42878721748,40.6375413928181,"positive"
28.0931036728434,31.9068963271566,896.27931101853,1.13611032820959,0.462093103672843,0.722372414691374,7.01162066944409,414.186207345687,647.558622037061,59.0931036728434,"positive"
28.6281350054778,31.3718649945222,897.884405016433,1.09651800959464,0.469693569901399,0.731949839912355,7.11593249726109,421.577974917833,657.462379934266,59.2562700109556,"positive"
28.3714861245826,31,879.51606986206,1.09288352726586,0.481226902387105,0.737941763632931,7.28196777023375,422.913652629592,649.228916747496,58.1144583737478,"positive"
28.6390868637245,31.3609131362755,897.917260591174,1.09570757208439,0.469496436452959,0.731774610180408,7.11045656813774,421.413697044132,657.330957635306,59.278173727449,"positive"
28.5522816963494,31.4477183036506,897.656845089048,1.10213115447015,0.474192957591265,0.733611211162061,6.98372619643807,425.402084376663,658.820337947458,60.8954366073012,"positive"
28.086621271912,31,870.685259429272,1.10370839166734,0.489487983114552,0.743354195833672,7.44149208772928,426.047166008968,647.519727631472,57.259863815736,"positive"
28.301872859709,31.698127140291,896.905618579127,1.12066140838154,0.462301872859709,0.723207491438836,6.99283144262619,414.603745719418,648.811237158254,59.301872859709,"positive"
28.4200516093988,31,881.021599891363,1.09103803884285,0.479818503327435,0.737019019421423,7.25477109873667,422.379432296613,649.520309656393,58.2601548281964,"positive"
28.9019810114987,31.0980189885013,898.705943034496,1.07625340514909,0.464764341793023,0.72756830381602,6.97900949425064,417.470284827519,654.176227862015,59.8039620229974,"positive"
28.07301217434,31.92698782566,896.21903652302,1.13759709909884,0.479685780861881,0.740831805210561,7.39349391283002,429.904817384901,664.12385390792,58.1460243486799,"positive"
28.3103167633526,31.6896832366474,896.930950290058,1.12003655951191,0.462310316763353,0.72324126705341,6.99207149129827,414.620633526705,648.861900580116,59.3103167633526,"positive"
28.8046718188561,31.1953281811439,898.414015456568,1.08345428540464,0.466515907260589,0.729125250898302,7.02766409057192,418.929922717158,655.343938173726,59.6093436377123,"positive"
28.4983731072862,31.5016268927138,897.495119321859,1.10612039006082,0.475540672317846,0.734527657176135,6.99019522712566,426.53416474699,659.52114960528,61.0032537854277,"positive"
28.5973057842348,31.4026942157652,897.791917352704,1.09879937196663,0.462597305784235,0.724389223136939,6.96624247941887,415.19461156847,650.583834705409,59.5973057842348,"positive"
28.3527522601653,31.6472477398347,897.058256780496,1.11689633274777,0.479181193495868,0.73700321157719,7.00766972878017,429.592202536529,661.414220617851,61.2944954796694,"positive"
28.6486485425849,31.3513514574151,897.945945627755,1.09500000784872,0.471783786435379,0.731972974776057,6.97216217488982,423.378380605718,657.567568946397,60.7027029148303,"positive"
28.9784969468601,31,898.333405352663,1.06981711601932,0.463623588541057,0.726408558009658,6.94204170975834,416.236533584539,652.870981681161,59.9354908405803,"positive"
28.7874130303971,31.2125869696029,898.362239091191,1.08473143575061,0.466826565452851,0.729401391513646,7.03629348480143,419.188804544043,655.551043635234,59.5748260607943,"positive"
28,31.3170460704714,876.877289973199,1.11841365853697,0.488512493224815,0.744048861788586,7.47097723577172,428.268184281886,652.706829268485,57.3170460704714,"positive"
28,31.3322147757281,877.302013720386,1.11895973192621,0.488345637466991,0.744003355672816,7.47006711345632,428.328859102912,652.979865963105,57.3322147757281,"positive"
28,31.16638187645,872.658692540601,1.1129897475522,0.487008543706499,0.741173216841649,7.41180051806849,424.83703560615,647,57.3327637529001,"positive"
28,31.2135853006039,873.980388416909,1.11468907082174,0.485592440981884,0.740087538086111,7.38961490871618,424.22339109215,647,57.4271706012078,"positive"
28,31.8731656372547,892.448637843132,1.13843396294117,0.482395177990198,0.742380503088236,7.43761006176472,430.492662549019,662.716981470585,57.8731656372547,"positive"
28.736096431734,31,890.818989383755,1.07902833559411,0.470653203479713,0.731014167797053,7.07778599822894,418.902939250926,651.416578590404,59.2082892952021,"positive"
28,31.8073346689343,890.605370730162,1.13606404808164,0.483119318641722,0.742577995993197,7.44155991986394,430.229338675737,661.532024040818,57.8073346689343,"positive"
28.2427248784807,31,875.5244712329,1.09777645461773,0.484960978524061,0.740388227308867,7.35407406805083,424.330026336713,648.456349270884,57.728174635442,"positive"
28.9113273236435,31,896.251147032948,1.07236956170155,0.465571507614339,0.727684780850774,6.97965669875965,416.975399439922,652.467963941861,59.7339819709305,"positive"
28,31,868,1.107,0.494811872016639,0.748866324022878,7.4864851599792,429.460388014559,650.339098019758,57.3514840020798,"positive"
28,31.4312259755097,880.074327314273,1.12252413511835,0.487256514269393,0.743706322073471,7.46412644146942,428.724903902039,654.762067559175,57.4312259755097,"positive"
28,31.9148760868702,893.616530432366,1.13993553912733,0.464553717393894,0.723957850001985,7.060008239171,415.106610870687,647,58.8297521737404,"positive"
28,31,868,1.107,0.50361975010857,0.760977156399284,7.47547531236429,437.167281344999,660.798453253927,58.4524687635712,"positive"
28.0285088587552,31,868.883774621412,1.1059166633673,0.491173243096098,0.744458331683651,7.47403503909707,426.686402553692,647.171053152531,57.0855265762657,"positive"
28,31.4539204663597,880.709773058072,1.12334113678895,0.487006874870043,0.743638238600921,7.46276477201842,428.815681865439,655.170568394475,57.4539204663597,"positive"
28,31.4700216606725,881.16060649883,1.12392077978421,0.477899350179825,0.734189501804532,7.26908981948392,420.889718411257,647,57.940043321345,"positive"
28,31,868,1.107,0.496552978254855,0.751260345100425,7.48430877718143,430.983855972998,652.40666167764,57.5691222818568,"positive"
28.5267556759063,31,884.329425953096,1.08698328431556,0.476724085398717,0.73499164215778,7.19501682149246,421.205687565031,650.160534055438,58.5802670277189,"positive"
186.591404617764,272.653666902333,50794.6044764677,1.4639771388201,0.686121805855073,0.802228933406994,26.4298323243484,27107.6850593016,33871.4080598978,1069.97379065398,"positive"
185.076801921241,469.15386634646,86827.792845346,2.53623263704753,0.374999606244033,0.521614415369928,21.793781032667,32617.1782987241,45314.8926358731,1502.15662263823,"positive"
177.725083193276,320.051497478969,58329.7155941133,1.75932850098028,0.571081392156892,0.728517438562121,18.0468065485521,26770.8169637246,35708.4436939294,1484.21802320261,"positive"
167.434127637185,429.947647788562,73527.9047787758,2.58249913580297,0.38472212620033,0.54116384741012,19.3386664968077,28120.731316179,39420.4768370995,1440.98734404566,"positive"
140.229896164034,372.724954000209,53444.6154129584,2.67114740732755,0.394571934147505,0.558987309409771,15.014131769524,20946.3188228458,29584.7400441342,1382.35753483628,"positive"
130.760872783605,352.807353096548,46454.190531869,2.70200336282584,0.398000373647315,0.56519115231419,13.5088835700834,18449.1087947935,26161.1983150379,1361.95015686122,"positive"
186.52794967196,293.720708909445,54704.3809622151,1.57749803686445,0.653061779090902,0.772912748445291,25.9856477037165,27741.7268777806,35187.0194512636,1114.07497798814,"positive"
173.152794802096,237.750306437723,42358.7122437204,1.33791592092649,0.677768121284433,0.838760391993914,15.7022386679635,23319.5012764486,29948.3763851291,1485.99613535474,"positive"
169.694353882223,175.498369880021,30278.3781106062,1.01916294947825,0.758465076081455,0.92214724528417,13.9288270184956,20708.9547887649,25591.5093685165,1487.34108460136,"positive"
171.046843427233,437.546808588319,76194.9610666772,2.57072666538367,0.383414073931519,0.538796895685606,19.9129637310188,29073.4916734993,40726.6604598118,1448.77336945524,"positive"
131.987497345079,355.38749441551,47359.7355400273,2.69800625865138,0.397556250961265,0.564387501739431,13.7038745779591,18772.5992998332,26604.6865401086,1364.59374427819,"positive"
186.948621049291,154.057811635546,28784.7140479644,0.824916942819255,0.872231566680362,0.967262924772222,28.9303473450337,23538.3784754891,26465.2397850596,821.708370743087,"positive"
176.501695862971,449.020808539353,80221.9588527707,2.55295137037756,0.381439041153062,0.535223026848398,20.7800971699413,30512.0679296553,42698.8717628708,1460.52951694606,"positive"
155.202462277375,404.218972376548,64497.9832722871,2.62235749361338,0.389150832623709,0.549177697128616,17.3942534861621,24894.9459137022,34998.097137182,1414.62599628745,"positive"
135.367187117226,362.496497039683,49854.7623790586,2.68699313163524,0.396332570181694,0.562173222233541,14.2411287107039,19663.9050714672,27826.61920428,1371.8775584423,"positive"
178.998478159308,454.272660955787,82065.1868590564,2.54481530392915,0.380535033769906,0.533587203964591,21.1769994591176,31170.5296883583,43601.5877069086,1465.91051327437,"positive"
186.068271970376,446.333705835044,83027.4225452598,2.39986144499667,0.41356969656609,0.560541650313884,22.7679037926346,32334.8264719993,44717.5172381867,1433.55098058842,"positive"
176.712979244068,301.833626393229,54794.4364995304,1.66604625366162,0.59469715097174,0.752920389337465,17.5278221345972,26006.8471660642,34433.4176299162,1484.61161918286,"positive"
28,32,896,1.143,0.463544276877772,0.723625554608181,7.05332386946771,415.381721416954,648.462999147363,58.9187222695909,"positive"
28.1386231251527,31.8613768748473,896.415869375458,1.1327418887387,0.478504783747252,0.739782029997557,7.36068843742367,428.92065312271,663.336522498168,58.2772462503053,"positive"
28.6459611351602,31.3540388648398,897.937883405481,1.09519887599815,0.469372699567117,0.731664621837437,7.10701943241991,421.310582972597,657.248466378078,59.2919222703204,"positive"
28.9770061462186,31.0229938537814,898.931018438656,1.07070154517982,0.463413889368065,0.726367901660502,6.94149692689069,416.344907806721,653.275926245376,59.9540122924373,"positive"
28.9834389772732,31.0165610227268,898.95031693182,1.07022551568178,0.463298098409083,0.726264976363629,6.93828051136341,416.248415340902,653.198732272722,59.9668779545464,"positive"
28,32,896,1.143,0.472397632496664,0.732944876312278,7.2443699644017,423.303144865436,656.85038868105,58.4527561843861,"positive"
28,31.6932023386471,887.409665482119,1.1319552841913,0.489283536856528,0.749669941533823,7.44227190645412,434.067976613529,665.306797661353,58.3067976613529,"positive"
28,31.1690868639853,872.734432191588,1.11308712710347,0.503434654672397,0.762772828400368,7.46323652544059,439.309131360147,665.830913136015,58.8309131360147,"positive"
28,31.1353779900819,871.790583722293,1.11187360764295,0.504344794267789,0.763615550247952,7.46458488039672,439.646220099181,665.864622009918,58.8646220099181,"positive"
28,32,896,1.143,0.474069737295853,0.734704986627214,7.28045222585788,424.799238633132,658.434487964492,58.3647506686393,"positive"
28,32,896,1.143,0.473371097224997,0.733969576026313,7.26537630853942,424.174139622366,657.772618423682,58.4015211986843,"positive"
28.0316031456459,31.9683968543541,896.094809436938,1.1406613672222,0.480431143378373,0.741494349669665,7.41419842717703,430.525952815311,664.620762252249,58.0632062912919,"positive"
28.4293286884204,31.5706713115796,897.287986065261,1.11122967705689,0.473272083608434,0.735130740985274,7.21533565578982,424.560069673695,659.848055738956,58.8586573768407,"positive"
28.7788750173058,31.2211249826942,898.336625051918,1.08536324871937,0.466980249688495,0.729537999723107,7.04056249134708,419.316874740412,655.65349979233,59.5577500346117,"positive"
28,32,896,1.143,0.487195249534445,0.742885035647778,7.09368645384442,436.310213886667,665.885035647778,61.5401425911114,"positive"
28,32,896,1.143,0.470215086395387,0.730647459363565,7.19727291695308,421.35034045903,654.782713427208,58.5676270318218,"positive"
28,32,896,1.143,0.485749536114512,0.742678505159216,7.17216803949792,435.071030955296,665.678505159216,60.714020636864,"positive"
28.0162543402985,31.9837456597015,896.048763020895,1.14179717881791,0.480707421874627,0.741739930555224,7.42187282985076,430.756184895523,664.804947916418,58.0325086805969,"positive"
29,31.3846753721591,910.155585792614,1.08207896265341,0.468000779838068,0.723691947767045,7.05309611909091,426.001559676137,658.770130582387,60.3846753721591,"positive"
29,31.4608272600453,912.363990541315,1.08466812684154,0.468990754380589,0.723235036439728,7.07746472321451,427.981508761179,659.91240890068,60.4608272600453,"positive"
28.2923552310094,32,905.355367392302,1.13130579075962,0.484491737227887,0.736275829686783,7.10847104620188,438.461776155047,666.584710462019,61.7076447689906,"positive"
28.0969839706086,32,899.103487059474,1.13912064117566,0.46335777558852,0.721806032058783,7.04230631323997,416.71555117704,649.03666338278,59.1939679412171,"positive"
28.8653783102054,32,923.692105926573,1.10838486759178,0.477615460277535,0.723096298865275,7.22307566204108,441.326891551027,667.730756620411,61.1346216897946,"positive"
28.2458200913388,32,903.866242922843,1.13316719634645,0.485050158903934,0.737346137899207,7.09916401826777,438.229100456694,666.491640182678,61.7541799086612,"positive"
28.0624281519558,32,897.997700862586,1.14050287392177,0.462873994127382,0.721875143696088,7.03435847494984,415.747988254763,648.310991191072,59.1248563039117,"positive"
28.9460811812896,32,926.274597801268,1.10515675274841,0.476647025824524,0.721240132830338,7.23921623625793,441.730405906448,667.892162362579,61.0539188187104,"positive"
28.5656926322263,32,914.102164231241,1.12037229471095,0.469919696851168,0.720868614735547,7.15010930541204,429.839393702336,658.879545276752,60.1313852644525,"positive"
29,31.5030223915819,913.587649355875,1.08610276131378,0.469539291090565,0.722981865650508,7.09096716530621,429.07858218113,660.545335873729,60.5030223915819,"positive"
29,31.9531310871243,926.640801526606,1.10140645696223,0.475390704132617,0.720281213477254,7.23500194787979,440.781408265233,667.296966306865,60.9531310871243,"positive"
28.1744162675459,32,901.581320561469,1.13602334929816,0.480127918662271,0.73816284211399,7.39860507184174,432.918578943005,665.523248802638,58.5232488026377,"positive"
28.9261619995814,32,925.637183986604,1.10595352001674,0.476886056005023,0.721698274009628,7.23523239991628,441.630809997907,667.852323999163,61.0738380004186,"positive"
29,31.4891200147104,913.1844804266,1.08563008050015,0.469358560191235,0.723065279911738,7.08651840470731,428.717120382469,660.336800220655,60.4891200147104,"positive"
28.3481550891884,32,907.140962854028,1.12907379643247,0.479259224554058,0.734340588037856,7.36733208394609,434.829705981072,666.044465267565,59.0444652675651,"positive"
28.0130538062658,32,896.417721800506,1.14247784774937,0.462182753287721,0.721973892387468,7.02300237544114,414.365506575443,647.274129931582,59.0261076125316,"positive"
28.7292958043981,32,919.33746574074,1.11382816782407,0.472210141261574,0.720541408391204,7.18773803501157,434.420282523148,662.315211892361,60.4585916087963,"positive"
28.5569289119449,32,913.821725182235,1.12072284352221,0.469797004767228,0.72088614217611,7.14809364974732,429.594009534456,658.695507150842,60.1138578238897,"positive"
156.380010573892,155.070657502627,24215.9121311163,0.994693213495891,0.634545482072746,0.713557560319547,39.3134294433869,15363.0037008622,17286.0109487749,569.246169375721,"positive"
163.986817386001,165.266572200693,26372.2097626589,1.04840903676674,0.757968503425363,0.923269492121413,13.0610032956535,19258.5367728169,23628.162238487,1474.7564973738,"positive"
110.087840748718,113.341352942633,13018.4827322289,1.05990134145436,0.530059743197402,0.69119893258065,6.25725169328274,7798.14977384917,9906.32689732336,1132.8054232588,"positive"
158.614067965653,153.134474429768,24243.6144427741,0.969373896389268,0.665971222716849,0.76151532566268,34.2659491096018,16144.9237879785,18472.4443609593,745.885640484281,"positive"
133.054502859712,321.474760558456,41881.6722661406,2.47748196788132,0.449418666025624,0.617039578311145,13.0687363742851,17936.9536346812,24947.4254530333,1372.67985943705,"positive"
150.408074215055,233.839225213975,33180.5915885717,1.67574697126448,0.622520540295169,0.78883993472904,13.0643979814462,18678.3849708382,24207.2956347279,1429.94664490968,"positive"
157.530963225989,154.073165204143,24230.1839440023,0.981649083438795,0.650735549378907,0.738264677251223,36.7130437514163,15765.837129096,17897.2435372151,660.248159068171,"positive"
166.857918911381,144.375662338221,24136.3348396048,0.866883075701306,0.792715971496655,0.957639832757413,12.9258435414569,19200.6092064139,23189.7682530109,1480.9952359898,"positive"
183.112832486397,138.636702110991,25361.4240052828,0.759596409303602,0.87833663584874,0.985271542611532,25.9695405923272,22289.5069888735,25002.4859747931,929.62061023945,"positive"
102.168194717495,109.011946445564,11467.4992534742,1.08682813796052,0.493418180892942,0.654029393874109,5.32695727281505,6207.46246965788,8053.23532129754,1084.2315942673,"positive"
164.436461970443,148.088399625616,24315.8121284335,0.90338676433498,0.74787289838423,0.886502716965508,21.1112202547793,18182.761689655,21564.5237371032,1206.24292646302,"positive"
183.304613541113,138.555952193215,25374.1320235927,0.758284223139752,0.879356103560655,0.985554167323746,26.1333619880141,22325.7939831738,25022.0981110728,922.534804954659,"positive"
142.341191916028,130.973184914095,19334.9790248349,0.950239947485505,0.67928524793149,0.842574660725892,10.0459453437361,14276.342866974,17453.1810257917,1330.62597708497,"positive"
136.242984171957,127.639498014003,18140.706020236,0.970973853815347,0.651070873435587,0.81395373904705,9.32960920739919,13051.4975142181,16026.2817231156,1293.22363625467,"positive"
175.111832638737,142.005544152111,24831.2524890616,0.814340092471801,0.835805005079601,0.973480595467612,19.1350023014052,20775.6335966452,24184.2784640561,1225.23649934772,"positive"
155.55654599634,155.784326803172,24205.7011703546,1.00402581204148,0.622962080348516,0.695880520721432,41.1739104122692,15074.791098719,16848.6963604563,504.137570110615,"positive"
143.735865201568,131.735606310191,19608.1118410751,0.945498058314668,0.685737936332589,0.849120327346027,10.2097729656775,14556.4676452857,17779.5159789643,1339.17997323629,"positive"
150.199087296613,135.268834388815,20873.8692561686,0.923523103191517,0.715641110558994,0.879454383045435,10.9689861211088,15854.627347149,19291.8237729101,1378.82106875256,"positive"
21,4,84,0.19,0.31,0.643,3.71,26,54,7,"negative"
1,29,29,29,1,1,29,29,29,1,"negative"
48,402,19296,8.375,0.055,0.094,4.13,1058,1814,256,"negative"
1,152,152,152,0.822,1,11.36,125,152,11,"negative"
9,6,54,0.667,0.407,0.519,5.5,22,28,4,"negative"
1,22,22,22,0.818,1,4.5,18,22,4,"negative"
1,34,34,34,0.353,1,1.71,12,34,7,"negative"
14,19,266,1.357,0.113,0.504,30,30,134,1,"negative"
22,22,484,1,0.107,0.473,1.79,52,229,29,"negative"
1,85,85,85,0.882,1,12.5,75,85,6,"negative"
11,48,528,4.364,0.237,0.39,7.35,125,206,17,"negative"
81,49,3969,0.605,0.113,0.398,2.26,449,1580,199,"negative"
1,106,106,106,0.434,1,1.02,46,106,45,"negative"
28,61,1708,2.179,0.172,0.509,1.97,294,870,149,"negative"
1,78,78,78,0.949,1,24.67,74,78,3,"negative"
3,286,858,95.333,0.406,0.427,87,348,366,4,"negative"
1,159,159,159,0.994,1,158,158,159,1,"negative"
1,184,184,184,0.967,1,44.5,178,184,4,"negative"
1,77,77,77,0.403,1,5.17,31,77,6,"negative"
2,204,408,102,0.412,0.681,10.5,168,278,16,"negative"
6,5,30,0.833,0.233,0.633,1.75,7,19,4,"negative"
1,75,75,75,0.92,1,11.5,69,75,6,"negative"
5,3,15,0.6,0.467,0.6,3.5,7,9,2,"negative"
1,10,10,10,1,1,10,10,10,1,"negative"
1,14,14,14,0.643,1,4.5,9,14,2,"negative"
1,107,107,107,0.869,1,18.6,93,107,5,"negative"
32,106,3392,3.313,0.198,0.395,4.56,671,1341,147,"negative"
2,157,314,78.5,0.506,0.551,26.5,159,173,6,"negative"
2,64,128,32,0.531,0.586,17,68,75,4,"negative"
1,40,40,40,1,1,40,40,40,1,"negative"
197,198,39006,1.005,0.273,0.332,46.93,10654,12964,227,"negative"
1,131,131,131,0.977,1,64,128,131,2,"negative"
7,9,63,1.286,0.143,0.238,9,9,15,1,"negative"
2,535,1070,267.5,0.648,0.92,11.75,693,984,59,"negative"
67,30,2010,0.448,0.169,0.46,2.26,339,924,150,"negative"
6,6,36,1,0.194,0.417,3.5,7,15,2,"negative"
25,300,7500,12,0.065,0.071,40.33,484,531,12,"negative"
3,544,1632,181.33,0.326,0.406,16.12,532,662,33,"negative"
6,17,102,2.833,0.137,0.627,2.8,14,64,5,"negative"
2,52,104,26,0.231,0.529,1.5,24,55,16,"negative"
1,36,36,36,0.583,1,4.2,21,36,5,"negative"
101,99,9999,0.98,0.14,0.778,2.02,1398,7780,691,"negative"
100,49,4900,0.49,0.093,0.4,1.77,458,1958,259,"negative"
8,231,1848,28.875,0.872,0.882,179,1611,1630,9,"negative"
11,552,6072,50.182,0.816,0.816,4955,4955,4955,1,"negative"
3,113,339,37.667,0.41,0.472,13.9,139,160,10,"negative"
1,102,102,102,0.961,1,24.5,98,102,4,"negative"
8,4,32,0.5,0.438,0.594,7,14,19,2,"negative"
31,105,3255,3.387,0.224,0.417,5.35,728,1358,136,"negative"
7,13,91,1.857,0.154,0.484,2,14,44,7,"negative"
1,52,52,52,0.788,1,10.25,41,52,4,"negative"
9,4,36,0.444,0.25,0.75,9,9,27,1,"negative"
36,43,1548,1.194,0.117,0.183,3.07,181,283,59,"negative"
1,17,17,17,0.882,1,7.5,15,17,2,"negative"
21,68,1428,3.238,0.052,0.109,5.69,74,156,13,"negative"
3,11,33,3.667,0.364,0.667,3,12,22,4,"negative"
1,47,47,47,1,1,47,47,47,1,"negative"
83,314,26062,3.783,0.298,0.671,8.75,7772,17482,888,"negative"
8,1,8,0.125,0.875,1,7,7,8,1,"negative"
1,33,33,33,0.667,1,3.67,22,33,6,"negative"
1,8,8,8,1,1,8,8,8,1,"negative"
1,14,14,14,0.929,1,13,13,14,1,"negative"
4,5,20,1.25,0.35,0.8,2.33,7,16,3,"negative"
1,148,148,148,0.959,1,47.33,142,148,3,"negative"
2,535,1070,267.5,0.545,0.629,24.29,583,673,24,"negative"
1,48,48,48,0.875,1,10.5,42,48,4,"negative"
1,46,46,46,0.239,1,1.38,11,46,8,"negative"
1,39,39,39,0.308,1,1.71,12,39,7,"negative"
1,34,34,34,0.471,1,1.07,16,34,15,"negative"
7,14,98,2,0.102,0.204,10,10,20,1,"negative"
53,48,2544,0.906,0.157,0.269,7.84,400,685,51,"negative"
1,63,63,63,0.952,1,20,60,63,3,"negative"
1,283,283,283,0.993,1,140.5,281,283,2,"negative"
1,61,61,61,1,1,61,61,61,1,"negative"
25,9,225,0.36,0.187,0.436,2.47,42,98,17,"negative"
2,25,50,12.5,0.36,1,4.5,18,50,4,"negative"
31,105,3255,3.387,0.242,0.456,4.89,787,1485,161,"negative"
45,79,3555,1.756,0.087,0.195,4.81,308,693,64,"negative"
86,67,5762,0.779,0.164,0.935,2.37,947,5386,399,"negative"
10,7,70,0.7,0.157,0.6,1.57,11,42,7,"negative"
3,59,177,19.667,0.475,0.475,84,84,84,1,"negative"
1,193,193,193,0.57,1,2.97,110,193,37,"negative"
2,22,44,11,0.477,1,21,21,44,1,"negative"
118,105,12390,0.89,0.052,0.105,3.33,642,1296,193,"negative"
54,357,19278,6.611,0.324,0.644,6.22,6238,12422,1003,"negative"
8,5,40,0.625,0.275,0.45,3.67,11,18,3,"negative"
1,16,16,16,1,1,16,16,16,1,"negative"
3,541,1623,180.33,0.71,0.747,88.62,1152,1213,13,"negative"
16,30,480,1.875,0.133,0.471,2.29,64,226,28,"negative"
2,446,892,223,0.439,0.603,17.82,392,538,22,"negative"
37,1,37,0.027,1,1,37,37,37,1,"negative"
1,45,45,45,0.756,1,5.67,34,45,6,"negative"
1,136,136,136,0.963,1,32.75,131,136,4,"negative"
6,13,78,2.167,0.103,0.449,4,8,35,2,"negative"
1,277,277,277,1,1,277,277,277,1,"negative"
1,54,54,54,0.944,1,17,51,54,3,"negative"
1,255,255,255,0.686,1,4.86,175,255,36,"negative"
1,36,36,36,0.722,1,8.67,26,36,3,"negative"
68,34,2312,0.5,0.224,0.526,2.44,519,1215,213,"negative"
