"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
0,1.51803394525515,13.4321624088753,3.37575684310636,1.52978375911247,72.0889187955623,0.57021624088753,8.8878375911247,0,0,"positive"
0,1.51790973030826,13.4765248899069,3.3912837114674,1.52534751100931,72.0667375550466,0.574652488990687,8.84347511009313,0,0,"positive"
0,1.51794206798919,13.4649757181481,3.38724150135182,1.52650242818519,72.072512140926,0.573497571814805,8.85502428185195,0,0,"positive"
0,1.52124569879394,14.2025441707112,3.84329718586057,0.728744974751025,71.6174558292888,0.0445522111095488,9.55480321615934,0,0,"positive"
0,1.52123033714632,14.1282962072152,3.80745334141422,0.664738109668251,71.6917037927848,0.0727152317459695,9.59576760981232,0,0,"positive"
0,1.52125793952457,14.2617077020952,3.87185889066663,0.779748019047547,71.5582922979048,0.0221108716190793,9.52216126780957,0,0,"positive"
0,1.51669353822914,13.2270764582884,3.55449174994603,1.42910945850424,72.6715682082344,0.565169416684657,8.43224587497301,0,0.10904647919815,"positive"
0,1.51667136129279,13.1827225855878,3.50126710270531,1.5976541747665,72.5739896882931,0.582910965764895,8.40563355135266,0,0.140094190088566,"positive"
0,1.51668424368438,13.2084873687569,3.53218484250829,1.49974799872376,72.6306722112652,0.572605052497238,8.42109242125414,0,0.122058841870166,"positive"
0,1.5177176560832,13.6472343916795,3.65723439167952,0.982782017257996,72.833608991371,0.0961719583976083,8.69126507457579,0,0,"positive"
0,1.51777853676189,13.6411463238113,3.65114632381126,0.702730895318091,72.973634552341,0.0657316190563142,8.89217131422833,0,0,"positive"
0,1.52123829538171,14.166761011607,3.82602255732752,0.69789742379915,71.653238988393,0.0581251335283741,9.57454564876855,0,0,"positive"
0,1.5212469442256,14.2085637570801,3.84620319307316,0.73393427334493,71.6114362429199,0.0422689197282307,9.55148206505925,0,0,"positive"
0,1.52123540784423,14.1528045804566,3.81928496987559,0.68586601763498,71.6671954195434,0.0634189522406086,9.58224574871361,0,0,"positive"
0,1.51798201729123,13.4507081102766,3.38224783859681,1.52792918897234,72.0796459448617,0.572070811027661,8.86929188972339,0,0,"positive"
0,1.518119342575,13.4016633660719,3.36508217812516,1.53283366339281,72.1041683169641,0.567166336607188,8.91833663392812,0,0,"positive"
0,1.51785885791078,13.4946936032921,3.39764276115224,1.52353063967079,72.0576531983539,0.576469360329211,8.82530639670789,0,0,"positive"
0,1.51837161680497,13.64,3.60872396867955,0.687523664836772,72.8686671730713,0.0975236648367718,8.91499053406529,0.0562854972551577,0.0900567956082523,"positive"
0,1.5186304275974,13.6443004388036,3.59160526564345,0.904815796930343,72.7016052656435,0.138497805981897,8.765287274695,0.0854934179456904,0.136789468713105,"positive"
0,1.51933017302344,13.6400595574337,3.54071468920447,0.752144067613408,72.6507146892045,0.159702212831471,8.88827283442253,0.149106638494413,0.238570621591061,"positive"
0,1.51825360793739,13.6465841943189,3.61901033182628,0.987030995478854,72.7290103318263,0.127079028405715,8.69905836475315,0.0512370852171443,0.0819793363474309,"positive"
0,1.51815427389709,13.3891878938954,3.3607157628634,1.53408121061046,72.1104060530523,0.565918789389543,8.93081210610457,0,0,"positive"
0,1.51815804330222,13.3878416777775,3.36024458722211,1.53421583222225,72.1110791611113,0.565784167777747,8.93215832222253,0,0,"positive"
0,1.51816936677581,13.3837975800689,3.35882915302413,1.53462024199311,72.1131012099655,0.565379758006893,8.93620241993107,0,0,"positive"
