"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
102.962752998082,1.51822015635533,13.7069131182317,3.67710069312744,0.646820438195264,72.8942897328874,0.0327660446206762,8.86323287025318,0.000794416536924727,0.000156344403454722,"positive"
100.014116353726,1.51725319156859,13.6111660074157,3.67210111877082,1.01366269239158,72.795565597939,0.143456622476112,8.56565438172782,-0.00342818474902945,-0.0107359108811854,"positive"
99.036007902823,1.51755201971267,13.600460825964,3.39073799901013,1.53314756517899,72.0272833489323,0.584036469700399,8.8267148686242,0.00165551608850216,0.00421348988670445,"positive"
159.892322848831,1.51625894106079,12.2419506776308,3.56311721411087,1.34324677519567,72.8469113616496,0.562823161874192,8.49721403398045,0.00888792682223792,-0.00218034098230344,"positive"
123.098355051844,1.51760828165126,13.6878049385601,3.64806152778251,0.750512009932738,72.9028091796574,-0.0633610664492543,9.01343594606118,0.00427305917083236,0.0113256898457708,"positive"
204.65264095073,1.51879754181288,13.8081619836996,3.51587511909004,0.769474296912848,72.5700561003379,0.111026314821823,8.90516225020359,0.159588225806287,0.24369902317207,"positive"
109.57242878484,1.51623365155625,13.2570276802072,3.40174737658754,1.18466897692119,72.8383407317807,0.619289578257156,8.33217986041893,-0.0017605399569657,0.00852268275019714,"positive"
153.366157119048,1.52086133313892,14.2232539772707,3.86244591219511,0.805076193352935,71.4762135360022,-0.0156184890604602,9.48903498383383,0.00373445435664123,0.00400050014003778,"positive"
87.9046925915529,1.51768333090535,13.5356808598451,3.68136075576594,1.08134634657024,72.8263903030402,0.0636101386753021,8.58149665246942,0.00322388495904548,0.00501551176024152,"positive"
148.207665505298,1.51709820178801,12.873925723476,3.59240349600182,1.32054941661249,72.6671917968191,0.593133479121749,8.77957371668406,-0.00476031476106129,0.00933951285028884,"positive"
116.307268076681,1.51773712364595,13.7716025464715,3.64122646296656,0.660004050165851,73.0556064443708,0.0455806651586593,9.00190979638518,-0.00523189580313499,-0.0281122818969597,"positive"
168.665009260599,1.52150797800787,14.4593477261096,3.88792143617662,0.881934620713159,71.5214783505751,-0.0192514282943621,9.40675570219735,0.011978697317522,0.00636494885745117,"positive"
110.025085061037,1.5177831395025,13.6805527639165,3.6731540076501,0.668156127523619,72.9087593610722,0.0790660013696808,8.99757524324477,-0.00529834800996721,-0.0165593980185839,"positive"
116.870074433117,1.51592721132995,13.4929733162102,3.37372725523018,1.19920641700839,72.616452404125,0.648389818272167,8.29819446929875,0.00608907606246429,0.00446373723271362,"positive"
199.861920354894,1.5166324415681,13.0279682238621,3.37567067900456,1.20666114920612,73.0647427543176,0.557934923643204,8.62568506484401,-0.00170476706819092,0.0161601284705827,"positive"
187.123836756306,1.51634425820643,13.078947838747,3.41049140456207,1.29599183332256,72.9146796456763,0.567841265199992,8.57636778950539,-0.00703934537575056,-0.00551030004362423,"positive"
106.561709148251,1.51816291312737,13.6812461430339,3.64883927872061,1.10645649180238,72.8084340382691,0.0973356994473274,8.51631740215831,-0.00982627809556451,-0.00993345971211257,"positive"
211.025253062399,1.51933512851031,13.5767960366991,3.56287681184127,0.760368110391892,72.6111288686811,0.192416169582802,8.91157055713049,0.142273888273734,0.238939640762134,"positive"
118.838202859058,1.51801752164102,13.6156420220628,3.64508822227981,0.712583709034044,72.9709762365811,0.0223344381403256,8.89030402207838,-0.0124894221885294,0.0194870583355554,"positive"
120.283554032927,1.51784473520139,13.6288015094517,3.6795479744006,0.749351950085629,72.9424757612828,0.0546549974162537,8.99991467604607,-0.00566205439247577,0.00124213588891579,"positive"
126.614402810015,1.52040748578692,14.1457581046628,3.7722545338757,0.525912329447204,71.7732330219296,0.193903558126445,9.59853159000104,0.00623442089660617,0.00182849344926346,"positive"
124.667953510922,1.52084553639328,13.9438786773377,3.70447867571236,0.673230181934739,71.8539074753952,0.109507505718049,9.53883589553621,-0.00372097538626015,-0.00671643826782196,"positive"
194.814857869856,1.51658685419122,13.0644056648937,3.53697703879828,1.33085050472777,72.7330568205273,0.548278548138648,8.3868976888455,0.0111235589470925,0.0935141367963829,"positive"
133.013653289959,1.51700317660756,12.9238050703751,3.61172228873537,1.32510392221623,72.5930637784701,0.587570816398445,8.75443164775728,-0.00110594205109554,-0.00171921503066986,"positive"
203.032762029575,1.51607498729174,13.1722183232445,3.58708298306974,1.39260987052445,72.7633844248359,0.589610620089587,8.38864366018996,-0.00600760662015627,0.0804639341724379,"positive"
207.074549389142,1.51959657006248,13.6037815673229,3.51608509969069,0.734297465097013,72.7706484800799,0.240861039801875,8.87522702960207,0.148177249075279,0.25516884804007,"positive"
126.613960890311,1.51593874587587,13.4951352398415,3.36671930074042,1.29906332329293,72.6895359904223,0.605823575584502,8.28298261994601,-0.0037725130288276,-0.00412320431299988,"positive"
209.531630113201,1.51625914063968,12.9766261184319,3.42556194707983,1.22263535317664,73.0442776023028,0.509969491779829,8.55446006514571,-0.00284326930506967,-0.0245950899425782,"positive"
210.632669038959,1.51892497997223,13.6116745807407,3.5199252377829,0.787456470697876,72.6702696747884,0.239616916211044,8.91039449580929,0.150384262986922,0.239785412070129,"positive"
117.325437690548,1.51740211717475,13.764775505629,3.69455562874879,0.649248314563375,72.9287546875248,0.0300990695139197,8.85764449565897,0.000526681387405528,-0.00296181661756443,"positive"
105.187134689255,1.517805028713,13.6838756559347,3.69380920780456,0.597178936797742,72.9324933830716,0.103441913274591,8.97726781979077,0.00485734569284618,-0.0220260295989893,"positive"
212.463139961669,1.5194758941437,13.6850286846255,3.50402632399544,0.81888086855466,72.789865257331,0.143823674266497,8.88984107820658,0.153456405938285,0.265193545186277,"positive"
217.958240860849,1.51878030794808,13.6286493553073,3.51908745807945,0.631577357476411,72.7142056677959,0.120772969299628,8.88762299858342,0.154974233146758,0.226267849466941,"positive"
36.7555395267112,1.51805204729343,13.2355948980601,3.30907636145464,1.51016369226624,72.1940645144886,0.606773306099731,8.86338683067465,0.000846526321712384,-0.0166369970468451,"positive"
110.536903255693,1.51624293799051,13.2957059634826,3.41650164787859,1.13259233016773,72.700751489584,0.520903402035593,8.30126958670625,-0.00516776962771598,0.00554712994777547,"positive"
108.999226109092,1.51597913469895,13.4014479489719,3.36808001236311,1.23101928353049,72.7253630800504,0.57816563648719,8.28544994526913,0.00287797446010105,0.012699794907229,"positive"
160.726067574945,1.52184769645074,14.4862416468058,3.84967553978754,0.844994498772711,71.5110635018414,0.000595662827253326,9.54268479838643,0.00264286490980821,-0.00240770627392737,"positive"
206.153069039254,1.51679235148233,13.058412376221,3.44998674178053,1.19656035330697,73.0130598275483,0.503018492399808,8.66648116920842,-0.00258504663028803,0.0027939592223039,"positive"
110.309368448881,1.51625887231223,13.4336510769064,3.42487714237107,1.25691331666938,72.7062774767931,0.527113437714123,8.39655884525202,-0.00248560796175094,-0.0135475602321198,"positive"
92.0772172133142,1.5176913031173,13.6776242021031,3.68020699393449,1.05142775874261,72.6963823660017,0.085375260477203,8.53077271676251,0.00701440250485869,0.0117416808421901,"positive"
83.1313195567936,1.51776453037769,13.6180086941049,3.64357995387882,1.14738106335821,72.9449415118839,0.0502221226681868,8.5505013976686,0.00858543805867718,0.00384511909795727,"positive"
99.7694649753529,1.5175716720259,13.4138342712479,3.40972102167762,1.53348649216329,72.0984270850864,0.653834297860887,8.78443365726808,0.000732738797301096,0.00124149999432405,"positive"
102.973621180925,1.51785754805474,13.8722187558356,3.67532426004928,1.15056085357956,72.7516981943899,0.0387124048704967,8.5341105729356,-0.00251235638866195,0.00919537373855265,"positive"
104.415935902262,1.51808490477042,13.6148131105832,3.62831570713575,1.05678183532701,72.8583652953663,0.0291416832028546,8.50024392564738,0.0105829370508425,0.0122786118322948,"positive"
133.212651555238,1.52149904715902,14.0052013137538,3.7569270892866,0.585407199893179,71.7443009878941,0.136784194398256,9.69920615586868,-0.00796557087081982,-0.00900362685612862,"positive"
112.741613726243,1.52099303539547,13.8811470359196,3.76434598944545,0.553755092978289,71.9146667920161,0.144838699550705,9.65423797045624,-0.00584065620242346,0.00591086799903063,"positive"
117.675796379333,1.51566810149903,13.3994030575394,3.44186131663079,1.13670471473261,72.6612678366753,0.582475600799065,8.35820312110125,0.00544431497727195,-0.0121617135623177,"positive"
180.478338119878,1.51662074506794,13.1194615498109,3.46587957060876,1.7686583297245,72.3108673238019,0.592059726436738,8.305193290525,-0.00592639737195908,0.197404366131343,"positive"
138.305087178283,1.51705762442491,12.8387800079487,3.61170888109025,1.41058401355975,72.7093831741916,0.637835932385882,8.7688305306178,0.00572316328522798,0.0056139248745194,"positive"
178.300095895923,1.51701043030388,12.9915958040579,3.45347564534634,1.72325011298104,72.5624887777419,0.653699762794453,8.30717180215962,-0.00602693106731739,0.169559778634309,"positive"
134.411149722948,1.51658820952254,13.0082152348904,3.55248845225198,1.29866903408954,72.5535870311731,0.548935242205701,8.73842701966622,0.00345185282278748,-0.00602821957245133,"positive"
98.1795875532492,1.51778721379325,13.7964648461511,3.65159998499391,1.14908465571516,72.6672468524792,0.160082386679306,8.61425239649154,-0.00116550032303353,-0.00271106888764996,"positive"
90.5056366569849,1.51775229518249,13.7072709073987,3.61883133357365,1.1120496882888,72.6363451297169,0.117525302751934,8.54932376973874,0.005711547507914,-0.0135353869782479,"positive"
24.0347020966849,1.51863853410456,13.2385841136478,3.36296996670636,1.6502112997186,72.1204009654067,0.546971891345529,8.92822759373585,0.00851324476799949,0.00078013992806698,"positive"
90.1979429732835,1.51768255392704,13.7093395969329,3.69503730795733,1.15180487046172,72.6363887702295,0.158571544671416,8.51878249233354,-0.000662674549863722,0.0071723412435828,"positive"
123.404726119882,1.51769467660358,13.6195307799379,3.64844895145462,0.781634911180374,72.9406617711587,0.0960798885100783,8.84082014198138,0.00393933437861081,-0.00630989064331939,"positive"
160.450881699885,1.51612404262806,12.1334419402522,3.49574285270167,1.36978545617933,72.901917079377,0.619063284007737,8.47634814663508,-0.0115270902390179,-0.00998739004765304,"positive"
41.5877076591079,1.51818195791771,13.4431668358521,3.36688459677299,1.47569946276593,72.2023290223875,0.548821749653374,9.09594217303552,-0.00168256046254519,-0.0200265964110415,"positive"
170.218346676295,1.51633338936861,12.0580250471641,3.52344547676313,1.37389248258459,72.8302614239692,0.59979889296104,8.48923278880054,-0.00775065483443322,0.00699263842643081,"positive"
114.033543053482,1.51672710198756,13.3775435326033,3.39044771449135,1.16757157554297,72.6809948964382,0.601353529094612,8.25078321501162,0.00130962545491206,0.00410265875320044,"positive"
111.313307496701,1.51675270760667,13.3592746699466,3.4277856174966,1.16289293615562,72.7085743042381,0.570143621203314,8.23260572204273,-8.96287252438432e-05,-0.00259744669828586,"positive"
136.960718549456,1.51689552540235,12.8616403929709,3.56120945648081,1.29925555851343,72.7352327188649,0.677463872006002,8.7806329809894,-0.00150640231615433,-0.00677375621430235,"positive"
203.639860992541,1.51618156103001,12.9093745437647,3.42841309392498,1.31295922319881,72.9401651214294,0.526209032755505,8.55550066439738,-0.00120613369041356,0.00317561581374721,"positive"
154.890428108726,1.51590364270423,12.1015885707609,3.49916604950736,1.3695019603188,72.7731176580905,0.567900551787286,8.54567366120954,0.00609272917274962,-0.0169032395033702,"positive"
211.877521851839,1.51947730871936,13.6994577540196,3.54967942546677,0.796160306911038,72.5155377599947,0.180308332399877,8.87242132389932,0.149013573971542,0.221897813402426,"positive"
158.792374295904,1.52097904698758,14.3586358341816,3.92204324352139,0.881905858877486,71.5404883427172,0.0149627280469472,9.54395154084978,0.0118759704209626,-0.0177636268663133,"positive"
145.728708460902,1.51703952192775,12.0791179656975,3.48697982451479,1.3402548532107,72.8856200044055,0.542903950849437,8.5747752399473,-0.0121957137364246,-0.00444073471598822,"positive"
