"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
104,9,32,288,3.556,0.302,0.781,2.07,87,225,42,"negative"
3619,6,103,618,17.167,0.248,0.909,1.23,153,562,124,"negative"
1352,7,65,455,9.286,0.316,0.848,1.52,144,386,95,"negative"
564,7,2,14,0.286,0.5,0.929,7,7,13,1,"negative"
4881,9,225,2025,25,0.198,0.741,1.41,400,1501,283,"negative"
2341,8,9,72,1.125,0.458,1,3,33,72,11,"negative"
2011,7,6,42,0.857,0.452,0.976,1.73,19,41,11,"negative"
1030,8,46,368,5.75,0.266,0.886,1.85,98,326,53,"negative"
3109,8,19,152,2.375,0.395,0.704,1.94,60,107,31,"negative"
4908,10,288,2880,28.8,0.191,0.564,1.5,549,1624,365,"negative"
2041,7,22,154,3.143,0.247,0.883,1.19,38,136,32,"negative"
2896,8,29,232,3.625,0.444,1,2.15,103,232,48,"negative"
5165,7,15,105,2.143,0.181,0.61,2.71,19,64,7,"negative"
1424,10,271,2710,27.1,0.173,0.557,1.47,469,1510,318,"negative"
1908,5,14,70,2.8,0.457,1,1.52,32,70,21,"negative"
2797,8,17,136,2.125,0.36,0.831,1.96,49,113,25,"negative"
1805,8,6,48,0.75,0.313,0.813,1.88,15,39,8,"negative"
5085,5,280,1400,56,0.78,0.786,156,1092,1100,7,"positive"
2693,10,26,260,2.6,0.296,0.942,2.2,77,245,35,"negative"
4066,7,168,1176,24,0.081,0.369,1.14,95,434,83,"negative"
1218,8,74,592,9.25,0.412,0.845,2.14,244,500,114,"negative"
862,1,69,69,69,0.841,1,8.29,58,69,7,"positive"
2479,9,47,423,5.222,0.362,0.905,2.01,153,383,76,"negative"
2812,8,37,296,4.625,0.392,0.753,1.93,116,223,60,"negative"
996,8,132,1056,16.5,0.31,0.861,1.84,327,909,178,"negative"
4346,14,269,3766,19.214,0.337,0.625,4.61,1271,2353,276,"negative"
4493,11,433,4763,39.364,0.449,0.706,4.65,2137,3365,460,"negative"
2667,11,51,561,4.636,0.294,0.824,2.06,165,462,80,"negative"
3003,6,30,180,5,0.45,0.833,3.12,81,150,26,"negative"
4708,8,64,512,8,0.541,0.947,3.85,277,485,72,"negative"
2590,10,20,200,2,0.385,0.87,2.14,77,174,36,"negative"
2696,10,18,180,1.8,0.383,1,2.3,69,180,30,"negative"
2274,7,13,91,1.857,0.407,0.978,1.76,37,89,21,"negative"
3010,5,11,55,2.2,0.6,0.818,2.75,33,45,12,"negative"
493,28,330,9240,11.786,0.057,0.066,31,527,614,17,"positive"
1491,8,126,1008,15.75,0.188,0.685,1.27,189,690,149,"negative"
3074,8,6,48,0.75,0.333,0.979,1.78,16,47,9,"negative"
3006,5,22,110,4.4,0.536,0.909,2.19,59,100,27,"negative"
3122,10,46,460,4.6,0.317,0.683,1.85,146,314,79,"negative"
2515,8,30,240,3.75,0.383,0.983,1.88,92,236,49,"negative"
1823,7,13,91,1.857,0.33,0.835,1.43,30,76,21,"negative"
2845,8,52,416,6.5,0.325,0.877,1.75,135,365,77,"negative"
3560,9,272,2448,30.222,0.137,0.532,1.33,336,1303,252,"negative"
4202,10,80,800,8,0.275,0.435,3.93,220,348,56,"negative"
387,8,82,656,10.25,0.288,0.997,1.99,189,654,95,"negative"
1468,7,29,203,4.143,0.281,0.842,1.46,57,171,39,"negative"
4675,12,10,120,0.833,0.675,0.783,11.57,81,94,7,"negative"
5471,6,95,570,15.833,0.3,0.911,1.64,171,519,104,"negative"
2706,11,76,836,6.909,0.254,0.688,2.08,212,575,102,"negative"
3879,14,227,3178,16.214,0.237,0.839,3.34,754,2667,226,"negative"
984,15,1,15,0.067,1,1,15,15,15,1,"positive"
1668,9,5,45,0.556,0.244,0.867,2.2,11,39,5,"negative"
1394,13,8,104,0.615,0.154,0.769,1.07,16,80,15,"positive"
3843,10,511,5110,51.1,0.115,0.414,1.53,588,2114,385,"negative"
2439,17,9,153,0.529,0.209,0.497,1.88,32,76,17,"positive"
1532,9,158,1422,17.556,0.217,0.535,1.45,308,761,212,"negative"
4521,10,16,160,1.6,0.425,0.794,7.56,68,127,9,"negative"
841,8,14,112,1.75,0.321,0.938,1.71,36,105,21,"negative"
1696,6,6,36,1,0.417,0.944,1.5,15,34,10,"negative"
170,8,83,664,10.375,0.325,0.908,1.76,216,603,123,"negative"
5144,71,34,2414,0.479,0.094,0.273,1.91,227,659,119,"negative"
1304,24,64,1536,2.667,0.227,0.57,3.38,348,875,103,"negative"
1155,9,13,117,1.444,0.564,0.863,3.88,66,101,17,"negative"
230,5,3,15,0.6,0.467,1,7,7,15,1,"negative"
5014,8,120,960,15,0.25,0.748,1.66,240,718,145,"negative"
2349,9,37,333,4.111,0.3,0.694,2,100,231,50,"negative"
322,11,96,1056,8.727,0.331,0.954,4.32,350,1007,81,"negative"
2921,10,10,100,1,0.35,0.89,1.94,35,89,18,"negative"
2832,8,8,64,1,0.406,0.953,2.17,26,61,12,"negative"
3547,5,4,20,0.8,0.35,0.6,2.33,7,12,3,"negative"
1143,9,37,333,4.111,0.517,0.934,2.82,172,311,61,"negative"
1746,7,14,98,2,0.337,0.786,1.38,33,77,24,"negative"
4173,93,104,9672,1.118,0.451,0.611,4.25,4366,5908,1028,"positive"
336,9,92,828,10.222,0.365,0.954,2.2,302,790,137,"negative"
1496,8,80,640,10,0.184,0.544,1.4,118,348,84,"negative"
4324,14,399,5586,28.5,0.383,0.593,5.04,2142,3315,425,"negative"
1729,7,8,56,1.143,0.357,0.893,2.22,20,50,9,"negative"
2347,8,13,104,1.625,0.423,0.99,1.76,44,103,25,"negative"
663,11,9,99,0.818,0.404,0.717,4.44,40,71,9,"negative"
2161,7,20,140,2.857,0.25,0.593,1.35,35,83,26,"negative"
4490,10,20,200,2,0.485,0.68,8.82,97,136,11,"negative"
4920,13,239,3107,18.385,0.239,0.615,2.16,742,1912,343,"negative"
3784,7,141,987,20.143,0.163,0.787,1.16,161,777,139,"negative"
3368,8,33,264,4.125,0.375,0.83,1.9,99,219,52,"negative"
1661,7,21,147,3,0.354,0.939,1.63,52,138,32,"negative"
4679,11,19,209,1.727,0.598,0.947,7.35,125,198,17,"negative"
3019,8,14,112,1.75,0.482,0.679,3,54,76,18,"negative"
790,12,83,996,6.917,0.253,0.756,1.75,252,753,144,"negative"
3602,9,103,927,11.444,0.383,0.825,2.75,355,765,129,"negative"
468,11,118,1298,10.727,0.348,0.797,2.71,452,1035,167,"negative"
4539,7,57,399,8.143,0.414,0.797,2.7,165,318,61,"negative"
114,9,44,396,4.889,0.46,0.937,2.84,182,371,64,"negative"
4860,8,210,1680,26.25,0.178,0.483,1.44,299,811,208,"negative"
3803,7,148,1036,21.143,0.184,0.816,1.2,191,845,159,"negative"
3934,1,65,65,65,0.2,1,1.08,13,65,12,"negative"
4442,23,371,8533,16.13,0.941,1,16.83,8027,8533,477,"negative"
3673,9,536,4824,59.556,0.154,0.602,1.36,743,2904,547,"negative"
4748,8,162,1296,20.25,0.327,0.79,2.85,424,1024,149,"negative"
974,10,108,1080,10.8,0.319,0.746,2.14,345,806,161,"negative"
4965,5,96,480,19.2,0.323,0.838,1.78,155,402,87,"negative"
4870,7,72,504,10.286,0.236,0.651,1.7,119,328,70,"negative"
1321,7,55,385,7.857,0.374,0.821,2.09,144,316,69,"negative"
3987,6,13,78,2.167,0.372,0.987,1.71,29,77,17,"negative"
4569,11,198,2178,18,0.383,0.773,2.9,834,1683,288,"negative"
3530,5,98,490,19.6,0.341,0.639,2.14,167,313,78,"negative"
249,1,13,13,13,0.692,1,4.5,9,13,2,"positive"
3119,8,35,280,4.375,0.357,0.921,1.64,100,258,61,"negative"
418,14,340,4760,24.286,0.259,0.592,2.45,1232,2819,503,"negative"
4417,8,50,400,6.25,0.528,0.955,3.01,211,382,70,"negative"
930,1,17,17,17,0.941,1,16,16,17,1,"positive"
2883,11,154,1694,14,0.187,0.522,1.94,317,884,163,"negative"
1863,7,13,91,1.857,0.286,0.989,1.73,26,90,15,"negative"
5138,7,18,126,2.571,0.262,0.873,1.94,33,110,17,"negative"
1184,6,189,1134,31.5,0.324,0.83,1.62,367,941,227,"negative"
5378,1,126,126,126,0.992,1,125,125,126,1,"positive"
3158,8,24,192,3,0.26,0.672,1.85,50,129,27,"negative"
3402,7,11,77,1.571,0.455,0.974,1.75,35,75,20,"negative"
603,10,63,630,6.3,0.251,0.898,1.84,158,566,86,"negative"
4029,9,259,2331,28.778,0.22,0.749,1.38,512,1745,370,"negative"
3957,9,112,1008,12.444,0.213,0.835,1.59,215,842,135,"negative"
5438,9,151,1359,16.778,0.257,0.941,1.48,349,1279,236,"negative"
151,11,7,77,0.636,0.597,1,5.75,46,77,8,"negative"
3385,10,59,590,5.9,0.251,0.763,1.7,148,450,87,"negative"
195,7,33,231,4.714,0.143,0.844,2.36,33,195,14,"negative"
1449,10,197,1970,19.7,0.144,0.589,1.25,284,1160,228,"negative"
1821,7,4,28,0.571,0.286,1,2,8,28,4,"negative"
2224,6,37,222,6.167,0.306,0.811,1.42,68,180,48,"negative"
2392,6,16,96,2.667,0.49,0.938,2.14,47,90,22,"negative"
4244,9,18,162,2,0.519,0.796,7.64,84,129,11,"negative"
2118,5,8,40,1.6,0.55,0.95,1.83,22,38,12,"negative"
4945,6,95,570,15.833,0.226,0.933,1.45,129,532,89,"negative"
3125,8,14,112,1.75,0.429,1,2.4,48,112,20,"negative"
2429,10,19,190,1.9,0.379,0.816,2.12,72,155,34,"negative"
2388,8,22,176,2.75,0.398,0.784,1.94,70,138,36,"negative"
5221,11,22,242,2,0.281,0.669,1.94,68,162,35,"negative"
4439,3,3,9,1,0.889,0.889,8,8,8,1,"negative"
71,9,41,369,4.556,0.298,0.775,1.9,110,286,58,"negative"
3263,7,18,126,2.571,0.468,1,2.81,59,126,21,"negative"
425,7,47,329,6.714,0.271,0.878,2.23,89,289,40,"negative"
3027,8,45,360,5.625,0.297,0.564,1.88,107,203,57,"negative"
4344,14,253,3542,18.071,0.372,0.826,4.36,1317,2924,302,"negative"
1090,6,50,300,8.333,0.397,0.713,2.38,119,214,50,"negative"
2276,7,31,217,4.429,0.304,0.843,1.32,66,183,50,"negative"
3846,10,474,4740,47.4,0.187,0.578,1.51,886,2740,585,"negative"
285,9,37,333,4.111,0.598,0.946,3.49,199,315,57,"negative"
361,9,21,189,2.333,0.529,0.958,3.33,100,181,30,"negative"
455,10,84,840,8.4,0.356,0.849,2.47,299,713,121,"negative"
3582,9,534,4806,59.333,0.102,0.417,1.4,491,2005,351,"negative"
2950,10,62,620,6.2,0.265,0.656,2.19,164,407,75,"negative"
936,36,172,6192,4.778,0.128,0.337,4.84,793,2086,164,"positive"
2622,5,7,35,1.4,0.657,0.886,3.83,23,31,6,"negative"
3059,8,14,112,1.75,0.438,0.768,2.23,49,86,22,"negative"
5433,14,187,2618,13.357,0.265,0.477,2.31,693,1248,300,"negative"
5090,9,55,495,6.111,0.275,0.661,1.92,136,327,71,"negative"
1157,11,37,407,3.364,0.371,0.899,2.01,151,366,75,"negative"
62,11,85,935,7.727,0.257,0.894,1.67,240,836,144,"negative"
795,9,64,576,7.111,0.302,0.92,1.98,174,530,88,"negative"
171,8,80,640,10,0.303,0.922,1.72,194,590,113,"negative"
5102,8,30,240,3.75,0.242,0.821,1.53,58,197,38,"negative"
1889,7,16,112,2.286,0.286,0.705,1.88,32,79,17,"negative"
1457,8,78,624,9.75,0.244,0.745,1.35,152,465,113,"negative"
552,1,77,77,77,0.403,1,5.17,31,77,6,"positive"
3924,2,279,558,139.5,0.075,0.545,1.05,42,304,40,"negative"
5345,20,19,380,0.95,0.495,0.713,12.53,188,271,15,"negative"
2571,9,37,333,4.111,0.333,0.655,2.22,111,218,50,"negative"
504,9,79,711,8.778,0.343,0.899,2.2,244,639,111,"negative"
1514,8,12,96,1.5,0.208,0.771,1.11,20,74,18,"negative"
1216,5,333,1665,66.6,0.374,0.413,36.65,623,688,17,"positive"
4024,7,13,91,1.857,0.286,0.923,2.6,26,84,10,"negative"
4924,5,96,480,19.2,0.404,0.817,2.77,194,392,70,"negative"
1042,7,71,497,10.143,0.394,0.958,1.87,196,476,105,"negative"
5251,10,20,200,2,0.275,0.91,1.9,55,182,29,"negative"
1714,7,29,203,4.143,0.36,0.936,1.4,73,190,52,"negative"
52,9,92,828,10.222,0.286,0.885,1.93,237,733,123,"negative"
3145,8,33,264,4.125,0.345,0.886,1.57,91,234,58,"negative"
2119,5,12,60,2.4,0.55,0.983,2.2,33,59,15,"negative"
3381,5,15,75,3,0.56,0.92,2.21,42,69,19,"negative"
2656,8,34,272,4.25,0.419,0.783,2,114,213,57,"negative"
919,8,40,320,5,0.456,0.997,2.7,146,319,54,"negative"
802,9,47,423,5.222,0.404,0.943,1.99,171,399,86,"negative"
382,9,82,738,9.111,0.385,0.935,2.29,284,690,124,"negative"
1565,4,12,48,3,0.292,1,1.4,14,48,10,"negative"
2726,10,50,500,5,0.326,0.868,2.01,163,434,81,"negative"
3300,8,5,40,0.625,0.525,1,3,21,40,7,"negative"
2339,8,1,8,0.125,0.875,1,7,7,8,1,"positive"
1710,9,54,486,6,0.27,0.852,1.49,131,414,88,"negative"
2857,9,105,945,11.667,0.236,0.579,1.91,223,547,117,"negative"
5469,4,524,2096,131,0.542,0.603,40.57,1136,1264,28,"positive"
5384,10,31,310,3.1,0.281,0.606,1.98,87,188,44,"negative"
4828,8,117,936,14.625,0.173,0.642,1.3,162,601,125,"negative"
3984,9,99,891,11,0.189,0.745,1.4,168,664,120,"negative"
4113,1,16,16,16,1,1,16,16,16,1,"positive"
451,34,114,3876,3.353,0.105,0.301,2.59,406,1166,157,"negative"
4617,16,424,6784,26.5,0.371,0.563,5.34,2514,3820,471,"negative"
3463,8,353,2824,44.125,0.07,0.292,1.19,197,825,165,"negative"
4393,9,18,162,2,0.605,0.895,7,98,145,14,"negative"
2794,10,23,230,2.3,0.248,0.678,2.19,57,156,26,"negative"
1279,13,348,4524,26.769,0.308,0.721,2.57,1395,3262,543,"negative"
929,10,131,1310,13.1,0.487,0.856,2.94,638,1121,217,"negative"
4358,8,54,432,6.75,0.537,0.951,3.36,232,411,69,"negative"
4312,1,32,32,32,0.438,1,2,14,32,7,"negative"
2140,7,10,70,1.429,0.3,0.771,1.5,21,54,14,"negative"
3686,9,109,981,12.111,0.219,0.774,1.69,215,759,127,"negative"
106,11,119,1309,10.818,0.261,0.798,1.88,341,1045,181,"negative"
4075,1,99,99,99,0.192,1,1.06,19,99,18,"negative"
3825,9,191,1719,21.222,0.328,0.747,2.14,564,1284,264,"negative"
83,3,116,348,38.667,0.385,0.494,33.5,134,172,4,"positive"
2249,5,9,45,1.8,0.444,0.956,1.43,20,43,14,"negative"
3252,8,9,72,1.125,0.389,0.708,2.33,28,51,12,"negative"
1899,5,36,180,7.2,0.406,0.961,1.35,73,173,54,"negative"
43,9,50,450,5.556,0.496,0.958,2.69,223,431,83,"negative"
1182,22,71,1562,3.227,0.536,0.876,11.64,838,1368,72,"negative"
333,9,120,1080,13.333,0.331,0.859,1.98,358,928,181,"negative"
4030,7,50,350,7.143,0.214,0.96,1.23,75,336,61,"negative"
3507,1,60,60,60,0.217,1,1.08,13,60,12,"negative"
1917,7,17,119,2.429,0.336,0.908,1.48,40,108,27,"negative"
4618,3,4,12,1.333,0.917,0.917,11,11,11,1,"negative"
2004,6,11,66,1.833,0.333,0.788,1.47,22,52,15,"negative"
1525,6,50,300,8.333,0.213,0.577,1.31,64,173,49,"negative"
4725,7,13,91,1.857,0.791,0.978,6,72,89,12,"negative"
1624,7,29,203,4.143,0.286,0.67,1.71,58,136,34,"negative"
5399,2,25,50,12.5,0.36,1,4.5,18,50,4,"positive"
2296,8,398,3184,49.75,0.279,0.664,1.7,887,2113,521,"negative"
486,7,17,119,2.429,0.387,0.857,2.71,46,102,17,"negative"
1944,9,72,648,8,0.241,0.548,1.61,156,355,97,"negative"
786,9,64,576,7.111,0.307,0.842,1.99,177,485,89,"negative"
5076,1,42,42,42,0.381,1,1.07,16,42,15,"negative"
3116,7,20,140,2.857,0.436,0.736,2.35,61,103,26,"negative"
1531,10,79,790,7.9,0.163,0.42,1.25,129,332,103,"negative"
1343,9,272,2448,30.222,0.277,0.67,1.86,679,1640,365,"negative"
4446,14,201,2814,14.357,0.373,0.641,4.84,1050,1804,217,"negative"
3367,7,9,63,1.286,0.429,0.667,3,27,42,9,"negative"
5434,11,11,121,1,0.455,0.818,5.5,55,99,10,"negative"
205,11,118,1298,10.727,0.26,0.817,2.01,338,1061,168,"negative"
4334,11,344,3784,31.273,0.446,0.712,4.71,1686,2694,358,"negative"
2040,5,14,70,2.8,0.386,0.857,1.69,27,60,16,"negative"
2771,5,9,45,1.8,0.533,0.911,2,24,41,12,"negative"
3950,30,61,1830,2.033,0.157,0.483,1.88,288,884,153,"positive"
2155,9,48,432,5.333,0.257,0.738,1.41,111,319,79,"negative"
1734,7,17,119,2.429,0.286,0.916,1.31,34,109,26,"negative"
84,1,10,10,10,1,1,10,10,10,1,"positive"
955,13,217,2821,16.692,0.361,0.686,3.05,1019,1934,334,"negative"
5338,7,346,2422,49.429,0.167,0.707,1.19,404,1712,339,"negative"
5321,6,263,1578,43.833,0.124,0.66,1.11,196,1041,177,"negative"
1641,8,27,216,3.375,0.269,0.764,1.29,58,165,45,"negative"
1102,9,9,81,1,0.63,0.802,5.1,51,65,10,"negative"
1748,7,7,49,1,0.245,1,1.71,12,49,7,"negative"
1353,23,271,6233,11.783,0.126,0.359,1.87,786,2239,420,"negative"
562,7,23,161,3.286,0.093,0.54,1.36,15,87,11,"negative"
2128,9,103,927,11.444,0.243,0.663,1.42,225,615,159,"negative"
3475,1,88,88,88,0.193,1,1,17,88,17,"negative"
3272,10,41,410,4.1,0.324,0.81,1.87,133,332,71,"negative"
4784,5,27,135,5.4,0.296,0.496,3.08,40,67,13,"negative"
796,11,101,1111,9.182,0.267,0.849,1.72,297,943,173,"negative"
1718,7,31,217,4.429,0.276,0.788,1.25,60,171,48,"negative"
2737,9,12,108,1.333,0.491,0.889,2.41,53,96,22,"negative"
4534,11,184,2024,16.727,0.46,0.796,4.41,931,1611,211,"negative"
3539,7,100,700,14.286,0.283,0.987,1.68,198,691,118,"negative"
1122,14,116,1624,8.286,0.27,0.649,2.12,439,1054,207,"negative"
2089,4,11,44,2.75,0.432,1,1.36,19,44,14,"negative"
5410,14,98,1372,7,0.308,0.768,2.43,422,1054,174,"negative"
3517,6,13,78,2.167,0.256,0.974,1.54,20,76,13,"negative"
1570,8,17,136,2.125,0.265,0.566,1.71,36,77,21,"negative"
2748,10,69,690,6.9,0.277,0.68,1.85,191,469,103,"negative"
2675,11,91,1001,8.273,0.286,0.597,2.33,286,598,123,"negative"
756,11,22,242,2,0.293,0.798,2.37,71,193,30,"negative"
3405,8,39,312,4.875,0.304,0.756,1.38,95,236,69,"negative"
5424,38,52,1976,1.368,0.452,0.911,3.49,894,1801,256,"negative"
4997,9,38,342,4.222,0.377,0.731,2.74,129,250,47,"negative"
1387,10,271,2710,27.1,0.188,0.665,1.31,509,1803,388,"negative"
187,8,26,208,3.25,0.375,0.947,1.77,78,197,44,"negative"
3616,8,508,4064,63.5,0.092,0.393,1.28,372,1599,290,"negative"
4832,6,21,126,3.5,0.198,0.444,1.67,25,56,15,"positive"
639,9,45,405,5,0.447,0.896,3.23,181,363,56,"negative"
1861,7,51,357,7.286,0.322,0.784,1.49,115,280,77,"negative"
5026,6,7,42,1.167,0.333,0.952,1.4,14,40,10,"negative"
4420,25,169,4225,6.76,0.218,0.971,1.58,923,4101,586,"negative"
1527,5,43,215,8.6,0.233,0.8,1.35,50,172,37,"negative"
5117,4,253,1012,63.25,0.129,0.66,1.41,131,668,93,"negative"
2209,7,14,98,2,0.337,0.898,1.94,33,88,17,"negative"
4179,42,1,42,0.024,1,1,42,42,42,1,"positive"
852,7,14,98,2,0.327,0.99,2.67,32,97,12,"negative"
3179,10,58,580,5.8,0.3,0.84,2.17,174,487,80,"negative"
1737,9,41,369,4.556,0.244,0.661,1.32,90,244,68,"negative"
274,8,82,656,10.25,0.398,0.951,2.51,261,624,104,"negative"
4012,9,66,594,7.333,0.241,0.707,1.42,143,420,101,"negative"
430,8,32,256,4,0.336,0.789,2.46,86,202,35,"negative"
4495,7,153,1071,21.857,0.467,0.97,2.75,500,1039,182,"negative"
876,8,83,664,10.375,0.398,0.94,2.15,264,624,123,"negative"
350,5,30,150,6,0.16,0.66,1.71,24,99,14,"negative"
3528,13,38,494,2.923,0.33,0.98,3.88,163,484,42,"negative"
3150,6,10,60,1.667,0.483,0.933,2.07,29,56,14,"negative"
2472,11,52,572,4.727,0.28,0.605,2.05,160,346,78,"negative"
3243,7,18,126,2.571,0.357,0.865,2.14,45,109,21,"negative"
1726,7,9,63,1.286,0.302,0.905,1.46,19,57,13,"negative"
1456,8,88,704,11,0.195,0.756,1.49,137,532,92,"negative"
3046,10,74,740,7.4,0.303,0.708,2.17,224,524,103,"negative"
317,9,174,1566,19.333,0.178,0.737,1.71,279,1154,163,"negative"
110,11,119,1309,10.818,0.236,0.747,1.75,309,978,177,"negative"
3378,10,45,450,4.5,0.296,0.584,2.05,133,263,65,"negative"
2500,7,47,329,6.714,0.38,0.757,2.31,125,249,54,"negative"
1022,10,75,750,7.5,0.428,0.909,2.28,321,682,141,"negative"
3581,9,534,4806,59.333,0.184,0.733,1.34,884,3524,661,"negative"
224,7,35,245,5,0.453,0.873,2.47,111,214,45,"negative"
658,13,77,1001,5.923,0.258,0.564,3.04,258,565,85,"negative"
4909,5,93,465,18.6,0.351,1,1.66,163,465,98,"negative"
3318,8,108,864,13.5,0.348,0.868,1.65,301,750,182,"negative"
3149,8,34,272,4.25,0.357,0.75,1.87,97,204,52,"negative"
107,10,126,1260,12.6,0.425,0.862,2.68,536,1086,200,"negative"
2294,5,6,30,1.2,0.433,0.9,1.63,13,27,8,"negative"
606,12,102,1224,8.5,0.257,0.804,1.77,315,984,178,"negative"
3724,8,299,2392,37.375,0.186,0.687,1.32,446,1643,338,"negative"
183,8,53,424,6.625,0.358,0.981,1.54,152,416,99,"negative"
1731,7,29,203,4.143,0.365,0.946,2,74,192,37,"negative"
108,9,13,117,1.444,0.239,0.462,4.67,28,54,6,"negative"
2069,7,26,182,3.714,0.192,0.626,1.52,35,114,23,"negative"
5062,5,128,640,25.6,0.759,0.764,162,486,489,3,"positive"
2846,8,76,608,9.5,0.314,0.711,1.87,191,432,102,"negative"
2493,8,15,120,1.875,0.558,1,2.91,67,120,23,"negative"
1145,12,84,1008,7,0.43,0.703,3.52,433,709,123,"negative"
424,2,64,128,32,0.531,0.586,17,68,75,4,"positive"
2792,11,57,627,5.182,0.271,0.577,1.87,170,362,91,"negative"
2957,10,61,610,6.1,0.333,0.954,1.85,203,582,110,"negative"
64,9,12,108,1.333,0.454,1,1.69,49,108,29,"negative"
3769,1,109,109,109,0.183,1,1.05,20,109,19,"negative"
3983,2,104,208,52,0.063,0.529,1.08,13,110,12,"negative"
3277,7,53,371,7.571,0.342,0.58,2.4,127,215,53,"negative"
3508,8,344,2752,43,0.216,0.838,1.22,595,2307,486,"negative"
4443,11,184,2024,16.727,0.484,0.884,4.6,979,1789,213,"negative"
980,7,46,322,6.571,0.304,0.963,2.58,98,310,38,"negative"
3393,8,7,56,0.875,0.339,0.964,1.36,19,54,14,"negative"
4258,11,80,880,7.273,0.492,0.882,4.98,433,776,87,"negative"
2735,11,50,550,4.545,0.255,0.56,1.89,140,308,74,"negative"
3877,3,537,1611,179,0.353,0.364,71.13,569,587,8,"positive"
347,6,22,132,3.667,0.197,1,2.89,26,132,9,"negative"
4595,24,170,4080,7.083,0.924,0.997,15.9,3768,4068,237,"negative"
2467,8,36,288,4.5,0.406,1,1.89,117,288,62,"negative"
3958,8,60,480,7.5,0.433,0.842,3.01,208,404,69,"negative"
694,12,72,864,6,0.281,0.807,2.15,243,697,113,"negative"
308,2,446,892,223,0.439,0.603,17.82,392,538,22,"positive"
4629,16,393,6288,24.563,0.341,0.653,5.13,2145,4103,418,"negative"
2494,8,12,96,1.5,0.448,0.885,1.95,43,85,22,"negative"
1347,9,198,1782,22,0.289,0.681,1.88,515,1213,274,"negative"
446,9,37,333,4.111,0.538,0.901,2.8,179,300,64,"negative"
3513,7,13,91,1.857,0.198,0.846,2.25,18,77,8,"negative"
4879,16,12,192,0.75,0.526,0.833,7.21,101,160,14,"negative"
3698,2,63,126,31.5,0.341,0.508,10.75,43,64,4,"positive"
4247,14,421,5894,30.071,0.379,0.581,4.8,2236,3424,466,"negative"
4857,9,169,1521,18.778,0.26,0.619,1.82,396,942,217,"negative"
3496,1,89,89,89,0.191,1,1.06,17,89,16,"negative"
1331,9,271,2439,30.111,0.284,0.677,1.93,692,1651,358,"negative"
4889,9,184,1656,20.444,0.214,0.798,1.46,354,1322,242,"negative"
1617,7,16,112,2.286,0.304,0.696,1.36,34,78,25,"negative"
1558,6,40,240,6.667,0.221,0.983,1.26,53,236,42,"negative"
2789,8,12,96,1.5,0.427,0.875,2.56,41,84,16,"negative"
2451,6,13,78,2.167,0.551,0.923,2.53,43,72,17,"negative"
245,10,96,960,9.6,0.418,0.886,2.49,401,851,161,"negative"
746,5,31,155,6.2,0.239,0.974,2.06,37,151,18,"negative"
2644,11,272,2992,24.727,0.283,0.703,1.97,847,2103,431,"negative"
4570,1,42,42,42,0.19,1,1.6,8,42,5,"positive"
1208,8,107,856,13.375,0.384,0.86,2.12,329,736,155,"negative"
4655,16,183,2928,11.438,0.413,0.787,4.81,1208,2305,251,"negative"
334,12,118,1416,9.833,0.253,0.767,1.95,358,1086,184,"negative"
4347,3,3,9,1,0.889,0.889,8,8,8,1,"negative"
4926,5,94,470,18.8,0.277,0.945,1.63,130,444,80,"negative"
1013,12,66,792,5.5,0.402,0.78,3.03,318,618,105,"negative"
4164,14,27,378,1.929,0.479,0.709,7.24,181,268,25,"negative"
5098,8,17,136,2.125,0.228,0.86,1.48,31,117,21,"negative"
2306,7,12,84,1.714,0.417,0.738,1.84,35,62,19,"negative"
3375,10,22,220,2.2,0.332,0.714,2.15,73,157,34,"negative"
469,10,37,370,3.7,0.354,0.708,3.2,131,262,41,"negative"
2898,9,19,171,2.111,0.298,0.737,2.68,51,126,19,"negative"
1482,7,7,49,1,0.286,0.633,1.56,14,31,9,"negative"
3346,10,20,200,2,0.375,0.855,2.27,75,171,33,"negative"
2005,6,30,180,5,0.311,0.8,1.22,56,144,46,"negative"
721,9,85,765,9.444,0.308,0.744,1.95,236,569,121,"negative"
3096,8,7,56,0.875,0.482,0.946,2.7,27,53,10,"negative"
764,11,8,88,0.727,0.716,1,7.88,63,88,8,"negative"
3748,8,186,1488,23.25,0.399,0.812,2.53,593,1208,234,"negative"
16,5,8,40,1.6,0.375,0.475,15,15,19,1,"negative"
4182,13,342,4446,26.308,0.231,0.548,2.15,1027,2437,477,"negative"
1058,14,418,5852,29.857,0.261,0.619,2.16,1525,3625,707,"negative"
1451,8,96,768,12,0.111,0.479,1.35,85,368,63,"negative"
628,9,99,891,11,0.461,0.906,2.65,411,807,155,"negative"
3514,9,532,4788,59.111,0.154,0.642,1.29,736,3073,572,"negative"
1092,5,29,145,5.8,0.538,0.89,2.36,78,129,33,"negative"
2100,7,23,161,3.286,0.273,0.839,1.47,44,135,30,"negative"
4851,5,17,85,3.4,0.376,0.741,2.91,32,63,11,"negative"
3105,6,18,108,3,0.491,0.88,2.04,53,95,26,"negative"
1682,7,9,63,1.286,0.317,0.81,1.54,20,51,13,"negative"
5366,7,10,70,1.429,0.3,0.743,3.5,21,52,6,"negative"
1147,12,498,5976,41.5,0.307,0.639,2.44,1833,3818,752,"negative"
