"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
2319,7,34,238,4.857,0.462,0.941,2.34,110,224,47,"negative"
1323,8,67,536,8.375,0.392,0.724,2.31,210,388,91,"negative"
3401,7,8,56,1.143,0.411,0.714,2.3,23,40,10,"negative"
1247,9,108,972,12,0.364,0.794,2.15,354,772,165,"negative"
3823,9,105,945,11.667,0.334,0.869,2.19,316,821,144,"negative"
870,9,36,324,4,0.352,0.806,1.75,114,261,65,"negative"
5200,11,367,4037,33.364,0.221,0.77,1.64,891,3108,544,"negative"
4182,13,342,4446,26.308,0.231,0.548,2.15,1027,2437,477,"negative"
4017,9,61,549,6.778,0.213,0.683,1.6,117,375,73,"negative"
1150,12,176,2112,14.667,0.302,0.599,2.61,637,1265,244,"negative"
87,1,44,44,44,0.25,1,2.2,11,44,5,"positive"
128,14,185,2590,13.214,0.254,0.651,2.27,657,1687,289,"negative"
966,13,106,1378,8.154,0.306,0.688,2.37,422,948,178,"negative"
2044,7,34,238,4.857,0.298,0.937,1.31,71,223,54,"negative"
1390,10,272,2720,27.2,0.187,0.649,1.38,508,1765,368,"negative"
4343,9,18,162,2,0.66,0.883,7.13,107,143,15,"negative"
3156,8,11,88,1.375,0.477,0.966,2,42,85,21,"negative"
4537,27,267,7209,9.889,0.362,0.674,4.36,2610,4860,599,"negative"
1482,7,7,49,1,0.286,0.633,1.56,14,31,9,"negative"
2011,7,6,42,0.857,0.452,0.976,1.73,19,41,11,"negative"
1761,9,49,441,5.444,0.265,0.653,1.36,117,288,86,"negative"
965,11,1,11,0.091,1,1,11,11,11,1,"positive"
1611,5,17,85,3.4,0.4,0.965,1.31,34,82,26,"negative"
4243,13,441,5733,33.923,0.374,0.625,4.63,2144,3582,463,"negative"
4212,1,11,11,11,0.909,1,10,10,11,1,"positive"
2358,8,25,200,3.125,0.385,0.615,2.75,77,123,28,"negative"
3133,9,14,126,1.556,0.333,0.897,2.47,42,113,17,"negative"
2468,11,30,330,2.727,0.297,0.6,2.39,98,198,41,"negative"
5390,12,28,336,2.333,0.265,0.592,3.07,89,199,29,"negative"
4925,7,56,392,8,0.329,0.791,1.65,129,310,78,"negative"
4362,9,83,747,9.222,0.391,0.795,3.21,292,594,91,"negative"
490,11,9,99,0.818,0.465,0.768,3.83,46,76,12,"negative"
5300,7,178,1246,25.429,0.242,0.795,1.41,301,990,213,"negative"
4186,1,7,7,7,1,1,7,7,7,1,"negative"
2608,11,185,2035,16.818,0.295,0.826,1.94,600,1681,310,"negative"
635,8,71,568,8.875,0.329,0.776,1.83,187,441,102,"negative"
1530,9,16,144,1.778,0.222,0.479,1.33,32,69,24,"negative"
1988,10,31,310,3.1,0.197,0.652,1.3,61,202,47,"negative"
3395,8,46,368,5.75,0.356,0.957,1.79,131,352,73,"negative"
3908,9,535,4815,59.444,0.192,0.658,1.42,926,3167,654,"negative"
3869,10,510,5100,51,0.163,0.542,1.36,832,2763,612,"negative"
611,9,81,729,9,0.287,0.826,2.22,209,602,94,"negative"
3205,8,9,72,1.125,0.431,1,2.38,31,72,13,"negative"
1205,25,115,2875,4.6,0.296,0.65,2.56,851,1868,333,"negative"
1403,8,10,80,1.25,0.313,0.675,1.92,25,54,13,"negative"
1810,5,13,65,2.6,0.4,1,1.18,26,65,22,"negative"
1229,7,100,700,14.286,0.294,0.633,1.67,206,443,123,"negative"
2087,8,30,240,3.75,0.242,0.667,1.35,58,160,43,"negative"
65,9,64,576,7.111,0.299,0.97,1.81,172,559,95,"negative"
757,11,67,737,6.091,0.269,0.689,2.96,198,508,67,"negative"
203,19,2,38,0.105,0.816,0.816,31,31,31,1,"positive"
4460,14,183,2562,13.071,0.39,0.681,4.87,998,1745,205,"negative"
1572,7,54,378,7.714,0.267,0.619,1.42,101,234,71,"negative"
2205,9,16,144,1.778,0.208,0.715,1.5,30,103,20,"negative"
0,2.4247264827136,15.2007293794304,30.87272068928,11.282731551968,0.489807438630145,0.967706199725159,2.8001823448576,11.2007293794304,29.4479942065664,4,"positive"
0,4.68049056502059,8.95852830493823,39.2365660448559,2.09774979342776,0.229771018762141,0.9551366792107,1.90311037712963,8.36098113004118,37.2573018923867,4.3402452825103,"positive"
0,2.22070018108934,21.0826989738271,34.5104009658098,17.7257734758314,0.33989548158925,0.972330795895308,1.99910197464749,10.5585996378213,33.2897007847205,5.18619987927377,"positive"
0,2.01324461516924,18.2847697443794,29.4304605112411,15.498347052664,0.686152428775094,0.977033122056164,14.498347052664,16.2715251292102,28.4172158960719,2.01324461516924,"positive"
0,2.63398308306932,18.5130930431187,44,8.38481978233904,0.376196689791977,0.978444575175643,14.8979128254578,16.5621184185147,43.049025375396,1.95097462460399,"positive"
0,3.42332334071398,12.153353318572,38.8099100664258,5.48921413160861,0.275488685175777,0.945071337610483,2.66307137720287,8.15335331857204,36.3865867257118,3.61554889380932,"positive"
0,3.81345253484324,11.5596423954703,42.5076202787459,3.82264792465139,0.201968099474441,0.93622840921022,2.16973179660272,7.62182488385588,39.6941677439027,3.87563502322882,"positive"
0,4.46727483673021,9.59817548980936,39.3272516326979,2.36621160076559,0.234387006992474,0.898044695197605,2.87924752209801,7.31151655782014,36.1714933537878,3.53272516326979,"positive"
0,1.7963845867198,11,19.7602304539178,8.80994238652056,0.709903853320051,0.981948616034351,7.80994238652056,9.2036154132802,18.963845867198,1.7963845867198,"positive"
0,16.7751851791982,3.3348888924811,38.8899259283207,0.497309013401391,0.718553110848879,0.833205234614201,26.6616110994364,27.4402962867171,32.4832098805346,1.44496296416037,"positive"
0,1.46576157561503,39.7213688096963,44.8447461414617,38.4405244767549,0.663313446452608,0.989442737619393,5.06140487452969,29.8081458194647,44.3789845658466,5.68949228292331,"positive"
0,1,24.6203256766312,24.6203256766312,24.6203256766312,0.781866509718122,1,4.165039434582,19.1071610713843,24.6203256766312,4.43233274435624,"positive"
0,1,29.6345104088541,29.6345104088541,29.6345104088541,0.492075119963847,1,2.50651684888173,15.0191010932904,29.6345104088541,6,"positive"
0,1,44.3981053002644,44.3981053002644,44.3981053002644,0.761207697619451,1,6.07117590204114,33.6597986479755,44.3981053002644,5.86915332614444,"positive"
0,1.7521045403555,27.7015955718234,44.2478954596445,19.4284456279129,0.546162833240814,1,17.1997626036499,24.2226409753785,44.2478954596445,2.23947729822248,"positive"
0,1,21.4660760946572,21.4660760946572,21.4660760946572,0.763564475541003,1,6.36761274433695,16.3495570709929,21.4660760946572,2.63801087066531,"positive"
0,1,30.8153483248316,30.8153483248316,30.8153483248316,0.809334290298633,1,7.27570256962907,24.3544368608855,30.8153483248316,3.73045573197305,"positive"
0,1,45.3253392924089,45.3253392924089,45.3253392924089,0.76478416089504,1,7.72939772094833,34.6506785848178,45.3253392924089,5.0239821227733,"positive"
0,1,74.2202228028327,74.2202228028327,74.2202228028327,0.811518423325382,1,5.55311910878867,60.2982005225495,74.2202228028327,10.8700371338055,"positive"
0,1,44.398183128098,44.398183128098,44.398183128098,0.451480662817601,1,3.58169545450015,20.1582119462546,44.398183128098,5.39818312809803,"positive"
0,31.2772023794241,59.0122968265787,1772.92330955621,1.96626482781814,0.160386011897121,0.458294231744483,3.70875519618858,275.156096035149,810.892121443059,147.462624606211,"positive"
0,25.158221446909,49.8322650385089,1306.13858758472,1.97579110723455,0.147221510025673,0.431822751523927,2.50848188322037,196.173942452762,577.521827358287,93.8353687841445,"positive"
0,6.54597314842977,141.684714207193,474.443103112979,130.592767910333,0.361042443931103,0.896156433806987,1.17872957631713,106.542976119556,287.601180146914,81.255438538501,"positive"
0,3.84290190343745,261.139064673567,431.713178879814,255.453260866692,0.910751907000551,0.946769112635637,126.907987968565,280.705906699644,335.936794064008,16.5086028175429,"positive"
0,29.6412115446292,49.9539232496172,1487.13646691665,1.67816675553238,0.253743190593086,0.540238921646029,3.435844972739,322.13098001061,756.98292421177,119.14419283811,"positive"
0,12.4137781937607,97.2016230516601,893.63318383228,20.0935166660347,0.337978935819119,0.477291794391815,12.6519985479093,222.535761995707,417.840505310101,55.9813526512589,"positive"
0,29.2733115665615,60.7266884334385,1777.47265856341,2.07484890864417,0.130019281696528,0.438106100730598,1.7991318096593,231.491940259933,778.672005560249,128.199346996844,"positive"
0,39.8993115092162,51.2006119918078,1575.6156057911,1.69249281549943,0.195639961110195,0.473970248301514,2.01341720586643,258.829904696438,726.678127696039,134.915334843099,"positive"
0,5.26583676505834,245.93267535232,501.88288125582,237.401001822203,0.829498526968062,0.92012588401977,25.1939326807018,265.206467292272,358.1683116192,29.7407925473526,"positive"
0,10.5232048151083,112.976882902905,896.276703421026,20.3860946545377,0.625338443474378,0.69617504487047,126.618349954416,440.046935938299,562.790016329847,35.476444312837,"positive"
0,1.36391552817076,39.9969291901216,44,38.996161487652,0.23896122897882,0.991751248028129,2.14541267077439,10.5147792957723,43.6360844718292,4.87869482394308,"positive"
0,1,42.0930264515337,42.0930264515337,42.0930264515337,0.291114349704934,1,2.31823236000491,11.3051157677546,42.0930264515337,4.92372105806135,"positive"
0,3.11671014898457,27.4896608379204,38.0732115828432,25.7255945997566,0.299531017486239,1,2.2,11,38.0732115828432,5,"positive"
0,1,30.2166437879205,30.2166437879205,30.2166437879205,0.434352389336564,1,2.17415620710235,12.7229195265099,30.2166437879205,5.86145976325497,"positive"
0,1,33.7824784265831,33.7824784265831,33.7824784265831,0.577425123148132,1,10.9313366172835,15.6443279879168,33.7824784265831,3.14226880483329,"positive"
0,1.07168231089599,42.4229891602881,44,41.6344837404322,0.266271884573391,1,3.54762744484469,11.7168231089599,44,4.71327075641602,"positive"
0,1,43.1166760532651,43.1166760532651,43.1166760532651,0.266848586391425,1,2.34067751744296,11.0654314034618,43.1166760532651,4.90185289480723,"positive"
0,1,34.9757307861,34.9757307861,34.9757307861,0.475606730347499,1,4.56887066864874,13.256067303475,34.9757307861,3.8719663482625,"positive"
0,1,44.5937259397469,44.5937259397469,44.5937259397469,0.408227962942561,1,5.10925710476004,18.4215742468368,44.5937259397469,4.40627406025305,"positive"
0,1,44.5242558692116,44.5242558692116,44.5242558692116,0.515273469821084,1,4.01916786616435,23.0578849918675,44.5242558692116,5.52425586921163,"positive"
0,76.753099296242,1.90586258796975,80.376549648121,0.260025176586118,0.923816956351744,0.993840134401806,76.5492802139488,77.0248580726329,80.1047908717301,1.27175877639093,"positive"
0,101.443402650766,1.83063822146505,188.660415904596,0.0178144675502554,0.608769397689961,0.612091950575821,106.427231979556,106.427231979556,107.257870201021,1,"positive"
0,46.4634961353149,1,46.4634961353149,0.0239797352759633,1,1,46.4634961353149,46.4634961353149,46.4634961353149,1,"positive"
0,16.3733621020801,18.1103541669436,33.4837162690237,17.9273555915598,0.963334955356549,1,32.6689374991693,32.6689374991693,33.4837162690237,1,"positive"
0,38.7757459296845,12.5818211643491,61.9393882583827,6.07205004542228,0.711557501478354,1,49.2545365069527,49.2545365069527,61.9393882583827,1,"positive"
0,20.1147447705735,42.8014632982668,145.519134665374,14.1992589020608,0.498382440420799,0.620632002896862,24.3974229915091,64.282328632893,84,5.73224112810567,"positive"
0,81.7197247385047,2.23629381647334,82.9560185549781,1.27543733404391,0.994038316485006,1,82.0219298936427,82.6812865957618,82.9560185549781,1.05494639184326,"positive"
0,58.5264461881015,14.5040526231751,72.0304988112766,13.8192799866227,0.925113889998756,1,59.9597172278795,68.6544856554829,72.0304988112766,2.53455143445171,"positive"
0,55.6250930808019,4.38804858736694,113.22191906604,0.230952639958588,0.665006695924094,0.786976445069304,49.2216812506784,61.9776841821149,80.6119514126331,7.77609717473388,"positive"
0,54.333341442747,1.45641013165005,63.0051339440979,0.0544461422434542,0.916020535776392,0.916020535776392,59.8102630225476,59.8102630225476,59.8102630225476,1,"positive"
0,11.9525609826669,6.22846341039985,40.8189756069332,1.34769841338973,0.507322171040811,0.870500195067376,17.2574939162005,19.7240975722671,35.6982926782221,2.40948780346662,"positive"
0,15.7824296073522,1.64249217859469,27.9897810006514,0.103212460892973,0.881781439138576,0.881781439138576,23.4923357504886,23.4923357504886,23.4923357504886,1,"positive"
0,11.7590067493729,3.6709984424524,33.5440041534603,0.510495622035116,0.565907233112957,0.918487904470414,14.958414952457,19.8600103836507,30.4430005191825,3.22799792326987,"positive"
0,34.9444943601266,1.11419475777075,37.1141947577707,0.0359071911061183,0.978988164570183,0.978988164570183,36.3148314533755,36.3148314533755,36.3148314533755,1,"positive"
0,4.92643743846565,17.6372917350382,25.4901666119695,17.223925126933,0.924679177558515,0.959863083962351,23.1813541324809,23.1813541324809,23.9632187192328,1,"positive"
0,16.8694565645419,4.50652168877423,38.7519565066323,1.47042768995976,0.773514457375277,0.839059999536723,29.7467391556129,29.7467391556129,32.6292390977032,1,"positive"
0,9.41601196024567,9.98665669979528,26.8186806202866,9.10063766286941,0.788845367220696,0.913969655517489,17.9551273903344,21.4160119602457,23.5457870801911,1.53244377998635,"positive"
0,2.1314386553131,18.8685613446869,21.1314386553131,18.7494459973637,0.84786283809552,0.988434182634577,9.91429831914138,17.8800078430213,20.6914347338025,1.93714229692705,"positive"
0,16.6271878266707,2,33.2543756533414,0.140789916947717,0.781791957834503,0.795831096526701,26.6498443488963,26.6498443488963,26.8475786966737,1,"positive"
0,14.4175519477576,1.4271939934697,22.5342378236819,0.0969807159085758,0.921396305201575,0.921396305201575,19.543879869394,19.543879869394,19.543879869394,1,"positive"
0,8.82827425794676,1,8.82827425794676,0.114646571775666,0.926767141121672,1,8.24241138692014,8.24241138692014,8.82827425794676,1,"positive"
0,2.59069597325288,14.9096389259212,16.500334899174,14.7108019292646,0.808542836242821,1,4.48853741615312,13.1820617448539,16.500334899174,3.3182731543202,"positive"
0,7.13834488391876,2.72331023216248,17.4782062768936,0.430025911092758,0.656139600515366,1,4.93202772140503,8.72331023216248,17.4782062768936,2.72331023216248,"positive"
0,7.46782899368554,1,7.46782899368554,0.13457907811366,0.941521375789307,1,7,7,7.46782899368554,1,"positive"
0,1.86230666562915,15.0290133357048,15.891320001334,14.9212250025012,0.77855053331703,1,6.56159333325922,12.2608800008893,15.891320001334,1.87681333348155,"positive"
0,2.70390647440217,15.3751109980512,17.0790174724534,15.162122688751,0.856085380265722,1,8.13487718405668,14.5658478937112,17.0790174724534,1.75658478937112,"positive"
0,2.18307263101451,6.81692736898549,8,6.66904329010868,0.978873703017598,1,7.83098962414078,7.83098962414078,8,1,"positive"
0,7.85861981264316,1.14138018735684,8.84828112414107,0.147762210164452,0.842199796533212,0.959565266415942,7.28276037471369,7.28276037471369,8.28276037471369,1,"positive"
0,9.03815651498735,1,9.03815651498735,0.113234226163477,0.918256521457806,1,8.3842086866498,8.3842086866498,9.03815651498735,1,"positive"
0,2.15397405810654,9.35146563127637,10.5054396893829,9.20721887401305,0.90339498314634,1,9.50543968938291,9.50543968938291,10.5054396893829,1,"positive"
0,1,21.7474888924044,21.7474888924044,21.7474888924044,0.941027718713041,1,19.5480611313251,20.4949777848087,21.7474888924044,1.25251110759564,"positive"
0,3.84883698332123,12.3139542567078,26.558139173314,9.93973351480788,0.619976770761423,1,10.2883729427122,15.3023260333575,26.558139173314,3.27906958665699,"positive"
0,1,25.2577486452647,25.2577486452647,25.2577486452647,0.688407569195842,1,10.7760988349444,16.6563351396471,25.2577486452647,3.71479053772055,"positive"
0,1.50582638918422,22,33.1281805620529,16.4359097189736,0.713214985969942,1,21,21,33.1281805620529,1,"positive"
0,1,17.7772572920658,17.7772572920658,17.7772572920658,0.794535777098499,1,8.75404614699073,14.2436116673052,17.7772572920658,1.84454854158685,"positive"
0,1,20.6947894017212,20.6947894017212,20.6947894017212,0.886476443590363,1,12.8424337607576,18.3895788034424,20.6947894017212,1.6526052991394,"positive"
0,1,10.395201168023,10.395201168023,10.395201168023,0.992301139102783,1,10.2241153703071,10.2241153703071,10.395201168023,1,"positive"
0,1.62135717924684,19.9288094025105,21.1715237610042,19.7513083683057,0.922689426679164,0.9703819744559,19.7572856415063,19.7572856415063,20.7572856415063,1,"positive"
0,1.06916663609445,21.8547500642017,21.9239167002961,21.8484628169807,0.955311249862425,1,20.9308333639055,20.9308333639055,21.9239167002961,1,"positive"
0,1,13.2013889041264,13.2013889041264,13.2013889041264,0.918205808144528,1,12.2013889041264,12.2013889041264,13.2013889041264,1,"positive"
0,103.843671100214,2.19272148329765,225.610440147109,0.0213126577995718,0.518400318418629,0.536083543732762,100.582440220346,115.336233374197,121.443352681585,6.10711930738762,"positive"
0,86.1281777303666,15.7269140905701,356.239625012036,12.0654771418846,0.418327756517101,0.597491768340114,2.75032274299767,149.277565171011,206.340007704217,54.8216309235431,"positive"
0,53.4306274875998,1.88021218683571,135.290360863321,0.0316944649964571,0.829532239816152,0.872369232908823,26.991987435678,71.9150834111497,87.7589027741924,16.5504153007641,"positive"
0,41.3528714999557,32.6928491666913,251.490033499897,10.3477498497255,0.38743786591664,0.538602578766644,6.0691676876694,100.335872616619,137.694020099938,27.0287217833102,"positive"
0,75.8433192614466,25.3976579997689,388.963909044862,5.57689701080509,0.420349401855841,0.549963807892054,5.76808138681576,163.710867747664,212.698803711683,45.7108171712607,"positive"
0,91.2606671447866,3.42022238159552,316.34134863317,0.0370089646098204,0.531283598764334,0.649067754668649,18.5652542095957,142.085337158293,185.649340027012,43.7572620748542,"positive"
0,44.2127402219921,26.2724446812645,199.123405569233,24.4138271480207,0.612027853904292,0.795678891341668,7.72099931062665,92.3644437678158,123.031406482682,26.9548886013217,"positive"
0,6.26076850667596,100.167408829555,121.210482856259,99.9411386015015,0.433142266004346,0.975125714126043,1.12693083812483,52.2900493014604,111.946955703199,45.5146403973922,"positive"
0,63.5167497470975,26.7533779125661,276.820376900956,24.0644781435523,0.545265223909169,0.704404498478398,3.74245049644262,125.555339412764,166.73653495498,40.2197852078825,"positive"
0,59.7075646566227,6.1902917989064,276.0652192079,0.255896362853702,0.327007744445931,0.535212031534873,2.44756105662091,101.680763387121,151.300179789308,37.7918406880926,"positive"
0,8.08491799118929,3.12786889867857,10.2127868898679,2.41937709955964,0.980636393022025,1,10,10,10.2127868898679,1,"positive"
0,3.44465919630602,7.50762971956283,9.95228891586885,7.20204732002458,0.897125941046514,1,8.95228891586885,8.95228891586885,9.95228891586885,1,"positive"
0,1,13.5440127104521,13.5440127104521,13.5440127104521,0.870839809343219,1,8.01249006995931,11.5900079440325,13.5440127104521,1.95400476641953,"positive"
0,6.37126462114975,2.04789229808375,7.4191569192335,1.28069666802953,0.990464180087438,1,7.31436768942513,7.31436768942513,7.4191569192335,1,"positive"
0,1,16.4060160757508,16.4060160757508,16.4060160757508,0.931606976316776,1,15.4060160757508,15.4060160757508,16.4060160757508,1,"positive"
0,1,15.6544634019956,15.6544634019956,15.6544634019956,0.797292878352106,1,7.2848963488359,12.3272317009978,15.6544634019956,1.7757439003326,"positive"
0,1,18.6040318019222,18.6040318019222,18.6040318019222,0.859151347076287,1,8.73266136634629,15.9142469570506,18.6040318019222,1.84489242243581,"positive"
0,1,10.5070204604417,10.5070204604417,10.5070204604417,0.923953712699935,1,9.67134697362781,9.67134697362781,10.5070204604417,1,"positive"
0,4.68086793739349,5.47869809390977,12.8404339686967,4.42719681979436,0.745814854775555,0.824545294984244,9.38652201043442,9.38652201043442,10.3865220104344,1,"positive"
0,2.22529688291252,9.77470311708748,11,9.66332363043074,0.920150201634504,1,10.1225296882913,10.1225296882913,11,1,"positive"
0,3.49569751648232,32.6850067912601,103.507693055086,10.4406128736446,0.262382009121124,0.7237230743072,5.11874058989808,33.2237291429192,62.6850067912601,5.51290745055303,"positive"
0,2.67430707276799,43.5778263285756,123.568234586623,15.7201495093759,0.400803300777217,0.675658297998598,12.5239600953064,46.6236687651835,70.9722829107195,5.04584243660793,"positive"
0,15.0360022515524,46.1245911193546,150.409775609616,15.327115944433,0.458504906567745,0.590473050407367,19.6591443228372,62.7148155097384,84,6.10844427766278,"positive"
0,2.55796735407785,52.2318694163114,136.362106536515,24.1884570429102,0.456605839320691,0.625308851344278,9.21902827297104,53.9166245718952,75.6013797274791,6.11593470815569,"positive"
0,2.03405647166073,79.1145317368209,134.953581206501,60.5015152469277,0.397808023491874,0.751309418565594,4.85117922750302,52.7213670657948,94.6253788117319,25.3529270384461,"positive"
0,2.30859392508864,50.8886726628989,121.552744617686,27.3339820113033,0.499515590682626,0.685283161016181,7.47585961662233,50.3574240636081,70.5175815392286,6.65429696254432,"positive"
0,1.37627779599279,71.0490831420757,91.3680841256864,64.2760828142054,0.728525634799618,0.909505190063734,6.09184002622962,60.6237222040072,76.6932500819676,10.2474444080144,"positive"
0,6.78658073488623,41.8288476378657,159.565769527573,13.2746177129145,0.32207714186376,0.513049658845179,6.65842115617823,51.6973085827194,81.836239580065,9.70470052491874,"positive"
0,2.76631858106703,52.8315929053351,148.212796282955,21.0378584461287,0.35068015912082,0.57520038125338,7.70208238002378,53.3916459456086,79.3263716213405,6.76631858106703,"positive"
0,13.554590292275,19.6975815501064,80.2019252348691,6.19535041998373,0.662167175756767,0.714919582300354,23.3185689310404,40.5294669885188,49.0379196568392,3.04202864039689,"positive"
0,3.92879100423306,11.3916494767182,44,3.04373710753862,0.170322230326943,0.934421105856076,2.43538658425678,7.49846297036856,41.1068134936504,3.89318650634959,"positive"
0,1.2149027036503,19.6447081109509,24.3725675912574,17.2807783707976,0.721950356461108,1,7.4570716379676,16.2894162219018,24.3725675912574,3.35529188904911,"positive"
0,4.50000608433038,11.3749741415959,35.2499787048437,4.64560953515326,0.408249832680915,1,9.24997140364721,14.7499847891741,35.2499787048437,3.50000608433038,"positive"
0,1.13937991764396,27.1637204941362,30.2300786823034,25.6305414000526,0.465811938929372,1,4.79452384923585,14.1150393411517,30.2300786823034,5.30310041178018,"positive"
0,1.52213664678857,22,33.4870062293485,16.2564968853258,0.705418682835065,1,21,21,33.4870062293485,1,"positive"
0,1.00133782019839,17.0066891009919,17.0361211453564,16.9919730788097,0.764614707782865,1,6.51939839287661,13.0107025615871,17.0361211453564,1.99866217980161,"positive"
0,1.14814244327135,20.2962848865427,23.5554186385125,18.6667180105578,0.794742868659785,1,10.3517805408919,17.5925697730854,23.5554186385125,1.85185755672865,"positive"
0,1.66044141817838,29.8098473818973,44.3395585818216,22.5449917819351,0.571736844328232,1,15.7945669406746,25.4142615636811,44.3395585818216,2.6977929091081,"positive"
0,1.8662613525521,24.9422502438538,44,15.4133753657807,0.446641327029327,1,18.4857134279795,19.662613525521,44,1.5349545897916,"positive"
0,9.94033146742731,12.6584335677326,41.1975300703198,5.91118168602232,0.635339551026933,0.91405758882314,25.6707832161337,25.6707832161337,37.9279818190262,1,"positive"
0,3.70602154918015,12.1892950236797,14.8953165728599,11.9186928687617,0.835657229339704,1,7.55234171357006,12.0979928169399,14.8953165728599,1.69933093897998,"positive"
0,6.8142565137241,3.71027082577348,9.52452733949758,2.98348876155796,0.856366888072807,1,6.91530403669458,8.01635155966505,9.52452733949758,1.16939192661084,"positive"
0,1,18.0817638854496,18.0817638854496,18.0817638854496,0.777981166625395,1,5.01257465750678,14.0817638854496,18.0817638854496,3.08176388544962,"positive"
0,1,25.7296930099837,25.7296930099837,25.7296930099837,0.526123854908627,1,3.06367538788822,13,25.7296930099837,5.17443382181227,"positive"
0,1,17.5451073346194,17.5451073346194,17.5451073346194,0.785714078715537,1,8.08081127039623,13.872171735391,17.5451073346194,1.89097853307612,"positive"
0,1,18.5522945548873,18.5522945548873,18.5522945548873,0.808981679055141,1,7.53486303659156,15.0697260731831,18.5522945548873,2,"positive"
0,1,10.9239757813048,10.9239757813048,10.9239757813048,0.923651743488153,1,7.51267070311587,9.62443098961376,10.9239757813048,1.32488619792275,"positive"
0,6.79739568196237,2.50651079509407,14.1013021590188,0.850388095280156,0.647119621133432,0.723657472493127,8.91558153415099,9.13506954535842,10.2363717043772,1.0337673863396,"positive"
0,6.64537457190454,7.96740068495274,13.6127752568573,7.45423613636661,0.897666302439757,1,9.04041855735704,11.8709250856191,13.6127752568573,1.43546254280955,"positive"
0,1,16.0454590516165,16.0454590516165,16.0454590516165,0.787908982761204,1,7.05681555322371,12.5227295258082,16.0454590516165,1.84090984193608,"positive"
0,5.20574061758816,271.636412369786,280.047893604962,271.556301098984,0.974235926475376,0.981114607034484,139.307025497896,274.125231682789,276.084791869158,1.95956018636934,"positive"
0,1,206.43652666593,206.43652666593,206.43652666593,0.627127008575713,1,52.9666126177367,146.07256748504,206.43652666593,41.5368755741511,"positive"
0,1.49159473413602,226.712402941426,253.258518584771,217.863697726978,0.838393456114223,0.881771466440288,108.037541731328,226.432984510902,234.086323953466,3.22898683534004,"positive"
0,3.58149732253514,138.436149938032,435.308342029573,64.2181019151467,0.505097006040858,0.558563957846491,34.9339694904629,207.857575861504,232.230552656809,9.74449196760543,"positive"
0,71.4216156157199,43.7361975465901,114.15781316231,42.897925784803,0.998939172401326,1,92.5623941892991,113.854719562689,114.15781316231,1.1515467998106,"positive"
0,1,125.065210876055,125.065210876055,125.065210876055,0.494211598190479,1,16.0438170225546,71.3125681122765,125.065210876055,40.3683386007324,"positive"
0,3.15956853702664,276.450873675756,285.089147823863,276.357988755093,0.979526170214638,0.989788996591233,137.269801887171,278.06580361817,281.286429313011,3.22062569484115,"positive"
0,1,282.805160702672,282.805160702672,282.805160702672,0.991168510605115,1,136.163656598665,280.298578529619,282.805160702672,2.2727750162594,"positive"
0,1,139.031561043113,139.031561043113,139.031561043113,0.868411927825771,1,47.0935536671546,128.725689564832,139.031561043113,8.22940360871144,"positive"
0,12.2301702983677,90.6833336404525,191.754866325762,84.7376603531104,0.442721655379981,0.646951521245064,43.2046120775165,106.230474731652,137.709671764867,12.5282846547198,"positive"
0,8.10536002926528,1,8.10536002926528,0.123682999634184,0.88158500182908,1,7.15804004389793,7.15804004389793,8.10536002926528,1,"positive"
0,8.10063887294382,4.79872225411236,11.8993611270562,4.08865836681798,0.955470533576794,1,8.6809992173221,11.0552006261423,11.8993611270562,1.63312037568539,"positive"
0,8.34114983864129,2.65885016135871,18.2942508067936,0.403984292068984,0.737486961964984,1,6.76524218535051,10.4147125403397,18.2942508067936,2.65885016135871,"positive"
0,7.35197406681255,1,7.35197406681255,0.137955038375687,1,1,7.35197406681255,7.35197406681255,7.35197406681255,1,"positive"
0,4.09856886090711,11.4914331361651,14.5900019970722,11.1815762500744,0.845907075812575,1,7.70499900146388,11.967143713031,14.5900019970722,1.65571457101032,"positive"
0,3.83978002914228,14.0049088273663,16.8446888565086,13.7209308244521,0.897329667152371,1,8.97329667152371,14.791282199556,16.8446888565086,1.68446888565086,"positive"
0,2.75072858901694,6.63832220854238,8.38905079755932,6.46324934964068,1,1,8.38905079755932,8.38905079755932,8.38905079755932,1,"positive"
0,9.4131555990316,1.1956148003228,10.7824592012912,0.136384352860041,0.93016551628476,0.944054167107679,9.8043851996772,9.8043851996772,10,1,"positive"
0,10.7260634992272,1,10.7260634992272,0.0934654285069555,1,1,10.7260634992272,10.7260634992272,10.7260634992272,1,"positive"
0,7.95245980005711,3.27504466660321,10.2275044666603,2.5797986865975,0.979297093533911,1,10,10,10.2275044666603,1,"positive"
0,22.2897063521668,308.612922967644,7340.00869895797,12.997833149205,0.544133171157446,0.703806678957771,23.4967982801981,5976.37252742751,6627.00313315983,167.94782160176,"positive"
0,15.5084296655841,426.191892786417,7825.49102223432,117.887762392755,0.900272210398223,0.953951505844016,76.2528886330547,6638.21539868508,7258.40066269692,169.793143088929,"positive"
0,24.187965517398,445.903758567292,10733.4563780553,18.5263796529034,0.727393758521881,0.930759310347959,31.6802386148833,8582.34992955439,9961.1451367815,326.457275910769,"positive"
0,81.0793753771577,97.3441878471058,6274.73740935442,2.12560206625657,0.208769596199272,0.472236451913137,3.8315810199338,1572.51910177851,3150.57749711047,647.905350870918,"positive"
