"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
1662,7,19,133,2.714,0.346,1,1.44,46,133,32,"negative"
2117,7,45,315,6.429,0.254,0.708,1.29,80,223,62,"negative"
1198,10,35,350,3.5,0.331,0.686,1.93,116,240,60,"negative"
3237,10,251,2510,25.1,0.281,0.708,1.77,705,1776,398,"negative"
1155,9,13,117,1.444,0.564,0.863,3.88,66,101,17,"negative"
3582,9,534,4806,59.333,0.102,0.417,1.4,491,2005,351,"negative"
810,10,29,290,2.9,0.221,0.572,3.56,64,166,18,"negative"
5053,6,10,60,1.667,0.183,0.65,1.83,11,39,6,"negative"
3879,14,227,3178,16.214,0.237,0.839,3.34,754,2667,226,"negative"
3743,8,83,664,10.375,0.393,0.7,2.42,261,465,108,"negative"
1042,7,71,497,10.143,0.394,0.958,1.87,196,476,105,"negative"
45,2,18,36,9,0.667,0.694,24,24,25,1,"positive"
72,10,83,830,8.3,0.266,0.827,2.1,221,686,105,"negative"
895,9,83,747,9.222,0.293,0.751,2.28,219,561,96,"negative"
1785,9,23,207,2.556,0.222,0.816,1.35,46,169,34,"negative"
1209,7,183,1281,26.143,0.265,0.664,1.88,340,850,181,"negative"
4130,1,15,15,15,0.867,1,13,13,15,1,"positive"
3040,8,71,568,8.875,0.289,0.574,1.64,164,326,100,"negative"
4348,9,18,162,2,0.623,0.864,7.77,101,140,13,"negative"
1324,7,12,84,1.714,0.476,0.762,2.86,40,64,14,"negative"
1770,7,56,392,8,0.227,0.602,1.25,89,236,71,"negative"
1528,5,75,375,15,0.259,0.867,1.18,97,325,82,"negative"
861,10,8,80,0.8,0.575,0.888,9.2,46,71,5,"negative"
1426,10,125,1250,12.5,0.19,0.526,1.39,237,657,170,"negative"
3954,25,84,2100,3.36,0.443,0.82,8.45,930,1722,110,"negative"
3943,7,151,1057,21.571,0.077,0.434,1.33,81,459,61,"negative"
2156,9,86,774,9.556,0.211,0.517,1.29,163,400,126,"negative"
3026,8,31,248,3.875,0.351,0.839,1.98,87,208,44,"negative"
2380,10,60,600,6,0.365,0.788,2.35,219,473,93,"negative"
5347,20,18,360,0.9,0.489,0.583,19.56,176,210,9,"negative"
4711,9,230,2070,25.556,0.399,0.87,2.63,826,1800,314,"negative"
4137,10,162,1620,16.2,0.454,0.573,5.93,735,928,124,"negative"
414,1,8,8,8,0.875,1,7,7,8,1,"positive"
5184,5,110,550,22,0.547,0.556,100.33,301,306,3,"positive"
3902,7,34,238,4.857,0.265,0.748,1.4,63,178,45,"negative"
2509,1,47,47,47,1,1,47,47,47,1,"positive"
555,1,28,28,28,0.964,1,27,27,28,1,"positive"
1355,8,7,56,0.875,0.304,0.946,1.55,17,53,11,"negative"
1752,6,26,156,4.333,0.34,0.974,1.33,53,152,40,"negative"
3223,7,12,84,1.714,0.393,0.69,2.36,33,58,14,"negative"
3683,8,62,496,7.75,0.361,0.877,3.03,179,435,59,"negative"
3651,8,103,824,12.875,0.425,0.933,2.71,350,769,129,"negative"
546,9,42,378,4.667,0.429,0.976,2.75,162,369,59,"negative"
3061,8,9,72,1.125,0.375,0.736,2.45,27,53,11,"negative"
1106,13,409,5317,31.462,0.277,0.573,2.65,1475,3049,556,"negative"
1211,7,115,805,16.429,0.273,0.704,1.72,220,567,128,"negative"
1571,7,37,259,5.286,0.301,0.691,1.81,78,179,43,"negative"
1112,13,277,3601,21.308,0.293,0.636,2.59,1054,2292,407,"negative"
1814,7,44,308,6.286,0.218,0.734,1.26,67,226,53,"negative"
27,13,25,325,1.923,0.351,0.68,6,114,221,19,"negative"
772,9,36,324,4,0.577,0.948,3.02,187,307,62,"negative"
160,10,49,490,4.9,0.52,0.961,2.97,255,471,86,"negative"
4214,1,12,12,12,0.75,1,9,9,12,1,"positive"
1410,7,5,35,0.714,0.2,0.429,7,7,15,1,"negative"
1941,7,14,98,2,0.408,0.98,1.74,40,96,23,"negative"
0,8.59877910092473,1.5516787362285,9.15045783715323,0.707264408638236,0.987461846903898,1,9,9,9.15045783715323,1,"positive"
0,1,11.7828702719416,11.7828702719416,11.7828702719416,0.745006016254658,1,7.91435135970823,8.78287027194165,11.7828702719416,1.21712972805835,"positive"
0,8.23319621011615,2.0543552110903,9.28755142120644,1.25056628224114,0.97603738156613,1,9,9,9.28755142120644,1,"positive"
0,2.05516818468459,10.241386358859,17.6275636516511,8.39484203566099,0.586800654102117,1,6.53794090240262,8.6482772717718,17.6275636516511,2.05516818468459,"positive"
0,3.08681595278904,9.07845766609535,19.5125374300405,7.33930525104096,0.534223230481613,0.846827709065285,5.97411686845589,8.16527361888438,14.9215423339047,2.25208957167342,"positive"
0,1,12.2629545973614,12.2629545973614,12.2629545973614,0.726465563536156,1,8.07965890923515,8.86852270131931,12.2629545973614,1.39443189604208,"positive"
0,1,12.0401813285425,12.0401813285425,12.0401813285425,0.760045332135633,1,9.16072531417012,9.16072531417012,12.0401813285425,1,"positive"
0,1.27227024873719,12.5445404974744,16.356323979795,10.6386487563141,0.623666604585946,0.951263625476044,8.72772975126281,8.72772975126281,14.994972736109,1,"positive"
0,1,13.6632682252675,13.6632682252675,13.6632682252675,0.853954264079221,1,11.9107193942182,11.9107193942182,13.6632682252675,1,"positive"
0,1,15.8105227483902,15.8105227483902,15.8105227483902,0.761431568245171,1,4.61789883935126,12.0484181987122,15.8105227483902,3.28631364903413,"positive"
0,34,1,34,0.029,1,1,34,34,34,1,"positive"
0,5.58563666604459,5.69474958418868,10.2803862502333,5.18517070967448,0.893301145813894,1,9,9,10.2803862502333,1,"positive"
0,18,1,18,0.056,1,1,18,18,18,1,"positive"
0,2.06401684693992,11.3115185108036,12.3755353577435,11.2524342811853,0.765647306572646,1,9.56330303661525,9.56330303661525,12.3755353577435,1,"positive"
0,1,9.69728733482771,9.69728733482771,9.69728733482771,0.771491984874941,1,7.46485822321847,7.46485822321847,9.69728733482771,1,"positive"
0,1,42,42,42,0.19,1,1.6,8,42,5,"positive"
0,2,18,36,9,0.667,0.694,24,24,25,1,"positive"
0,1.24586578574963,13.4751947144978,17.9007788579911,11.2624026427511,0.729593139782781,0.924765069560613,12.6879867862444,12.6879867862444,15.1962552147452,1,"positive"
0,1,13.7417128295638,13.7417128295638,13.7417128295638,0.817926800352987,1,11.3222837727517,11.3222837727517,13.7417128295638,1,"positive"
0,1,10.3567562149838,10.3567562149838,10.3567562149838,0.801351368281757,1,8.17837810749188,8.17837810749188,10.3567562149838,1,"positive"
0,1,28,28,28,0.964,1,27,27,28,1,"positive"
0,1,15.6659425497055,15.6659425497055,15.6659425497055,0.799031981602311,1,13.1241853684187,13.1241853684187,15.6659425497055,1,"positive"
