"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
1662,7,19,133,2.714,0.346,1,1.44,46,133,32,"negative"
2117,7,45,315,6.429,0.254,0.708,1.29,80,223,62,"negative"
1198,10,35,350,3.5,0.331,0.686,1.93,116,240,60,"negative"
3237,10,251,2510,25.1,0.281,0.708,1.77,705,1776,398,"negative"
1155,9,13,117,1.444,0.564,0.863,3.88,66,101,17,"negative"
3582,9,534,4806,59.333,0.102,0.417,1.4,491,2005,351,"negative"
810,10,29,290,2.9,0.221,0.572,3.56,64,166,18,"negative"
5053,6,10,60,1.667,0.183,0.65,1.83,11,39,6,"negative"
3879,14,227,3178,16.214,0.237,0.839,3.34,754,2667,226,"negative"
3743,8,83,664,10.375,0.393,0.7,2.42,261,465,108,"negative"
1042,7,71,497,10.143,0.394,0.958,1.87,196,476,105,"negative"
45,2,18,36,9,0.667,0.694,24,24,25,1,"positive"
72,10,83,830,8.3,0.266,0.827,2.1,221,686,105,"negative"
895,9,83,747,9.222,0.293,0.751,2.28,219,561,96,"negative"
1785,9,23,207,2.556,0.222,0.816,1.35,46,169,34,"negative"
1209,7,183,1281,26.143,0.265,0.664,1.88,340,850,181,"negative"
4130,1,15,15,15,0.867,1,13,13,15,1,"positive"
3040,8,71,568,8.875,0.289,0.574,1.64,164,326,100,"negative"
4348,9,18,162,2,0.623,0.864,7.77,101,140,13,"negative"
1324,7,12,84,1.714,0.476,0.762,2.86,40,64,14,"negative"
1770,7,56,392,8,0.227,0.602,1.25,89,236,71,"negative"
1528,5,75,375,15,0.259,0.867,1.18,97,325,82,"negative"
861,10,8,80,0.8,0.575,0.888,9.2,46,71,5,"negative"
1426,10,125,1250,12.5,0.19,0.526,1.39,237,657,170,"negative"
3954,25,84,2100,3.36,0.443,0.82,8.45,930,1722,110,"negative"
3943,7,151,1057,21.571,0.077,0.434,1.33,81,459,61,"negative"
2156,9,86,774,9.556,0.211,0.517,1.29,163,400,126,"negative"
3026,8,31,248,3.875,0.351,0.839,1.98,87,208,44,"negative"
2380,10,60,600,6,0.365,0.788,2.35,219,473,93,"negative"
5347,20,18,360,0.9,0.489,0.583,19.56,176,210,9,"negative"
4711,9,230,2070,25.556,0.399,0.87,2.63,826,1800,314,"negative"
4137,10,162,1620,16.2,0.454,0.573,5.93,735,928,124,"negative"
414,1,8,8,8,0.875,1,7,7,8,1,"positive"
5184,5,110,550,22,0.547,0.556,100.33,301,306,3,"positive"
3902,7,34,238,4.857,0.265,0.748,1.4,63,178,45,"negative"
2509,1,47,47,47,1,1,47,47,47,1,"positive"
555,1,28,28,28,0.964,1,27,27,28,1,"positive"
1355,8,7,56,0.875,0.304,0.946,1.55,17,53,11,"negative"
1752,6,26,156,4.333,0.34,0.974,1.33,53,152,40,"negative"
3223,7,12,84,1.714,0.393,0.69,2.36,33,58,14,"negative"
3683,8,62,496,7.75,0.361,0.877,3.03,179,435,59,"negative"
3651,8,103,824,12.875,0.425,0.933,2.71,350,769,129,"negative"
546,9,42,378,4.667,0.429,0.976,2.75,162,369,59,"negative"
3061,8,9,72,1.125,0.375,0.736,2.45,27,53,11,"negative"
1106,13,409,5317,31.462,0.277,0.573,2.65,1475,3049,556,"negative"
1211,7,115,805,16.429,0.273,0.704,1.72,220,567,128,"negative"
1571,7,37,259,5.286,0.301,0.691,1.81,78,179,43,"negative"
1112,13,277,3601,21.308,0.293,0.636,2.59,1054,2292,407,"negative"
1814,7,44,308,6.286,0.218,0.734,1.26,67,226,53,"negative"
27,13,25,325,1.923,0.351,0.68,6,114,221,19,"negative"
772,9,36,324,4,0.577,0.948,3.02,187,307,62,"negative"
160,10,49,490,4.9,0.52,0.961,2.97,255,471,86,"negative"
4214,1,12,12,12,0.75,1,9,9,12,1,"positive"
1410,7,5,35,0.714,0.2,0.429,7,7,15,1,"negative"
1941,7,14,98,2,0.408,0.98,1.74,40,96,23,"negative"
0,1,16.4541028612293,16.4541028612293,16.4541028612293,0.761542651454452,1,3.31823714234633,12.5450857176911,16.4541028612293,3.81803428707644,"positive"
0,1.45756230992265,15.4747923002578,18.6777284697164,14.6740582578932,0.69194255118235,1,3.05934903753223,12.2373961501289,18.6777284697164,4,"positive"
0,1,16.2649091014173,16.2649091014173,16.2649091014173,0.717464121891651,1,2.94371212559054,11.7748485023621,16.2649091014173,4,"positive"
0,1,13.5905506983399,13.5905506983399,13.5905506983399,0.965305146472529,1,11.5605326727964,13,13.5905506983399,1.44291302375495,"positive"
0,1.12264642631635,16.6320607210509,18.3491106894799,15.7735357368365,0.706252361794468,0.978046289689373,3.83257052500267,12.3867678684182,17.7358785578981,3.63206072105095,"positive"
0,1,16.5717446657363,16.5717446657363,16.5717446657363,0.865640003551962,1,8.71025551186176,14.284766002791,16.5717446657363,2.715233997209,"positive"
0,1,10.614755416289,10.614755416289,10.614755416289,0.77537602244853,1,6.24308339861454,8.21106656221673,10.614755416289,1.60553328110836,"positive"
0,1,16.9364720555022,16.9364720555022,16.9364720555022,0.768239925169386,1,3.5596987294266,13,16.9364720555022,3.90470808325335,"positive"
0,1,16.127548167482,16.127548167482,16.127548167482,0.77566330017522,1,3.61352159688249,12.418365444988,16.127548167482,3.70918272249401,"positive"
0,1,14.0914045069367,14.0914045069367,14.0914045069367,0.75627421352081,1,6.59488481702283,10.6731236055493,14.0914045069367,2.254842704162,"positive"
0,1,14.3426046313252,14.3426046313252,14.3426046313252,0.909506212870358,1,12.0222511151806,13.3481674101204,14.3426046313252,1.33147907373495,"positive"
0,1,14.2404668997042,14.2404668997042,14.2404668997042,0.622580149986548,1,3.68326829792932,8.96186759881675,14.2404668997042,3.63929965044372,"positive"
0,1,13.6918462719768,13.6918462719768,13.6918462719768,1,1,13.6918462719768,13.6918462719768,13.6918462719768,1,"positive"
0,1.94965189136565,14.1006962172687,27.3958226963878,7.45313297770917,0.321948549564928,0.830012311445549,8.40278486907482,8.40278486907482,22.6475632395595,1,"positive"
0,1,16.009188975906,16.009188975906,16.009188975906,0.99784059066209,1,15.8828405571985,15.972433072282,16.009188975906,1.027566927718,"positive"
0,1,12.9600801721681,12.9600801721681,12.9600801721681,0.903591114031617,1,12.0915316499304,12.0915316499304,12.9600801721681,1,"positive"
0,1.9242467074655,17.848493414931,34.48493414931,9.5302730477415,0.692225846413989,0.717180507515557,23.393973659724,23.393973659724,24.3182203671895,1,"positive"
0,1,15.1611444030423,15.1611444030423,15.1611444030423,0.888432205604622,1,13.4834332091268,13.4834332091268,15.1611444030423,1,"positive"
0,1,9.09913352504373,9.09913352504373,9.09913352504373,0.892173961328808,1,8.23652521567419,8.23652521567419,9.09913352504373,1,"positive"
0,1,15.4682499412447,15.4682499412447,15.4682499412447,0.966765621327795,1,15.0694373971783,15.0694373971783,15.4682499412447,1,"positive"
0,6.91654267534614,25.5356147736311,169.068253755569,4.3398699327372,0.109596104439348,0.30641249832511,2.15689652424306,19.1031245812774,52.2700392305851,8.98330853506923,"positive"
0,1.35823096055537,116.641769039445,158.196560463868,95.8643733272329,0.472885504203849,0.929070269810036,10.0953415515367,80.7484031738713,141.717936278321,8,"positive"
0,102.513170319144,29.7386971141677,159.990564547479,14.4995501021037,0.898787053808337,0.950519460620824,105.731511252075,136.99921371229,148.495085701812,2.74931199825369,"positive"
0,9.49186524003744,95.8433149494231,214.162225618958,47.666220545575,0.612789200611413,0.808956732008606,15.1311989678815,131.583824396133,172.621669214219,12.28106585145,"positive"
0,2,69.6066755978391,139.213351195678,34.8033377989195,0.546410013396759,0.637635079260916,37.179622951299,79.3748693913221,96.5271600815468,3.36066755978391,"positive"
0,2.86019139038399,98.2800573580898,207.742602791172,48.3412549539343,0.536518315528519,0.747291827571578,15.1480321441405,120.807062128093,161.570564513095,7.8279617219232,"positive"
0,1.946252806345,112.02270766953,221.78803320555,57.14004490152,0.59310369550297,0.81264194434369,17.0049956872966,135.744128856575,178.26040411368,7.838758419035,"positive"
0,1.38997968053445,87.3290449851193,132.566687927116,64.710223514121,0.647111036292743,0.922784023254179,9.52272162332199,83.8280290118419,114.627622622531,9.83006095839664,"positive"
0,1.03557152254507,184.4744218993,188.600718514528,182.411273591686,0.950656681676861,0.992956838536076,25.4314749784721,178.683853665832,186.964428477455,7.03557152254507,"positive"
0,1.39956198586151,74.5697770244442,120.918967384379,51.3951818444766,0.84656819742918,0.920886726799421,35.3647549717128,85.357950642705,102.53911603475,3.79693390103057,"positive"
0,24.4611629843712,57.2142137363553,1085.32778033614,3.58125870376825,0.394740847744048,0.606197129525244,11.6854515112936,371.060948047787,567.681982070208,46.4987796992064,"positive"
0,11.5998959476128,161.644068448339,1724.87294524815,22.4229872060562,0.108884651141707,0.145084443036932,28.9065816528443,176.724349389784,239.843860343564,6.04001040523872,"positive"
0,8.23353080847301,174.039270648034,1286.21330998116,36.788409105012,0.185998722941848,0.23304264078592,20.5055454232008,177.995352803962,232.114441806218,10.6034623451997,"positive"
0,7.11394925648347,26.7803618581966,204.099124453962,3.62813772063051,0.100772101487033,0.294125725279562,2.45473251513205,20.2589487354271,53.9882239769213,8.93163044610992,"positive"
0,33.8471265509725,48.3706532253418,645.989218357019,3.90673799561826,0.43714041129197,0.614781288463855,10.1481105458271,104.699460917851,147.169611662161,23.7507903226651,"positive"
0,5.35549646290019,405.135637946893,1300.17375947721,182.155327340686,0.388009308108361,0.532650265409378,29.1284663087269,437.075797497062,600.414449846139,14.6378545982298,"positive"
0,4.59127204772085,123.773816143163,625.873351253569,46.123422823681,0.479958217494655,0.627348263983615,20.1577281299466,147.405162481125,196.105960986111,7.48174559045583,"positive"
0,17.613523684442,105.652798518073,1441.85281643458,8.28665175312944,0.231688937341329,0.344471507081296,19.9407884832751,253.675676484127,373.056687177159,23.893106744159,"positive"
0,10.3152071100194,152.279682589928,1512.29992065276,38.9449450303616,0.224558127278462,0.261558127278462,26.5229635296017,163.063259799965,219.179806380067,6.15316298999824,"positive"
0,5.05640644417144,110.29009028431,559.685792270582,21.920765062066,0.543325523065403,0.552551148842089,99.7364430460474,299.863813053118,305.347296860302,3.02417419035919,"positive"
0,7.44647378288209,3.33028932567686,9.77676310855895,2.61392492655409,1,1,9.77676310855895,9.77676310855895,9.77676310855895,1,"positive"
0,1,11.2610040511936,11.2610040511936,11.2610040511936,0.762627052987926,1,5.17451823037118,8.65251012798399,11.2610040511936,1.8694979744032,"positive"
0,1,13.2440196224488,13.2440196224488,13.2440196224488,0.895315581969451,1,10.3157841530629,11.7799018877558,13.2440196224488,1.7320588673465,"positive"
0,1.69117731065489,13.6911773106549,23.3676596598234,8.85293613607064,0.506499400192406,0.876279261392774,9.54411344672553,9.54411344672553,19.9117731065489,1,"positive"
0,1,15.0397443049587,15.0397443049587,15.0397443049587,1,1,15.0397443049587,15.0397443049587,15.0397443049587,1,"positive"
0,1,15.580154360272,15.580154360272,15.580154360272,0.848415931334021,1,6.71087374683702,13,15.580154360272,2.93511577020399,"positive"
0,1,10.5833510924131,10.5833510924131,10.5833510924131,0.865875985628925,1,9.3750266386196,9.3750266386196,10.5833510924131,1,"positive"
0,1,13.6441305824555,13.6441305824555,13.6441305824555,0.957165316266706,1,13,13,13.6441305824555,1,"positive"
0,1,12.8838822927792,12.8838822927792,12.8838822927792,0.997097057319479,1,12.860658751335,12.860658751335,12.8838822927792,1,"positive"
0,1,12.74120493792,12.74120493792,12.74120493792,0.935301234479994,1,11.9648197516799,11.9648197516799,12.74120493792,1,"positive"
0,5.12215072847903,53.1066637085751,152.038281192072,38.9738699359847,0.192388664547354,0.517708364767954,3.09808303134516,26.076271479018,70.9693168653175,8.68702512141317,"positive"
0,39.9635086054914,13.7013957900926,130.591921606567,11.0446281800624,0.578756261956412,0.855925630970392,2.7778998086974,75.9022275344469,111.563231357373,29.7470745705068,"positive"
0,1.95921712717973,48.8955839702394,93.0195718205068,26.8335900451057,0.506187621007208,0.572189161277842,45.3177064961637,46.9592171271797,53.691669606138,1.28548010974191,"positive"
0,1.21578427427448,116.784215725726,141.815191541566,104.268727817805,0.44111989316321,0.957274713693652,8.36746324694948,66.9310746046249,131.889114924939,8,"positive"
0,4.30462363548577,59.7198569849133,102.679964246228,53.5826201232104,0.261365825186484,0.715802367348224,3.68461022782139,28.3753406107426,76.7937457682565,7.44922939408571,"positive"
0,1,106.640403643716,106.640403643716,106.640403643716,0.364960025862325,1,5.17676900161896,40.7511378461495,106.640403643716,7.58561614574865,"positive"
0,1,82.9496384672821,82.9496384672821,82.9496384672821,0.587370813749265,1,4.63626942486735,46,82.9496384672821,10.1281475957949,"positive"
0,1.13052427233197,104.600194128463,107.471728119766,103.164427132811,0.439597165222513,0.967368931917008,9.30678642104613,44.3031844596844,106.035961124115,7.08633009367622,"positive"
0,1,52.8242122991942,52.8242122991942,52.8242122991942,0.949495759062702,1,43.5678748951177,46.9167969671544,52.8242122991942,1.58242122991942,"positive"
0,1,84.5515411095694,84.5515411095694,84.5515411095694,0.601180562094785,1,13.4975252968725,39.0728009110317,84.5515411095694,5.44787401985377,"positive"
0,5.33369162981398,14.5575859022792,90.2389427246526,2.49642274881923,0.203755682828138,0.687916158623528,1.95109797357349,12.001074889442,37.7804052853025,6.22281938302331,"positive"
0,10.6369776087813,21.9357694652863,164.461319083348,3.09862481775368,0.149853455988225,0.351375103826169,1.94701208143495,23.0943949120119,55.9960982198827,11.2608239189722,"positive"
0,3.92291690269485,37.5391656281427,121.228336920962,15.4733186594718,0.353320813979022,0.455546654582024,29.6514437038871,35.4624985838309,50.615416619461,4.07666704431176,"positive"
0,25.0085875210352,10.193416233873,89.3625011581462,1.38682617511461,0.640657339380356,0.719400947992224,22.9660502621182,29.0057250140235,42.1962787408847,4.19770999439061,"positive"
0,7,15.6149534008,109.3046738056,2.23070061327796,0.141400679068873,0.439783515222836,1.973850465992,14.7131691093091,45.4263382186182,7.47544607287273,"positive"
0,4.62723179534078,31.1183046139777,118.171867702156,18.6823404036518,0.136196061702445,0.575613879945129,1.77531620344147,13.4408476930112,46.8363090604544,7.41815453022718,"positive"
0,3.68647290859371,48.8514531855471,113.326802991796,39.6408808184336,0.41357605562266,0.685682669694535,3.15466283988673,33.015380941797,60.4928357894532,10.1045090304688,"positive"
0,3.5258717245888,22.6103486898355,81.8416187698022,8.68952503462764,0.551941850148374,0.612061196097173,23.5060261296085,28.1172104813159,38.1879638636019,3.44139475934207,"positive"
0,5.49141682032496,22.1897001843899,128.173404056579,5.10986337879393,0.271771615939215,0.417479787830263,8.56095482052304,19.1120164515451,42.4570841016248,6.58626691251993,"positive"
0,3.03831803891808,39.1864475174807,88.1060804515146,32.1980741210501,0.694592013835441,0.761516789446585,31.6752455440676,36.8084098054096,48.019159019459,3.7177573852241,"positive"
0,125.567399252905,2.86007610219531,138.587931968272,0.283746974857058,0.920861396384425,0.943227242446039,124.23501174073,125.457000866998,129.04493283527,1.64698299206793,"positive"
0,47.5049225846305,2.9238060307689,132.152387938462,0.0656760839384515,0.613048308923142,0.847057420553872,7.51899337109877,81.1334311384708,111.952424615389,30.818993476918,"positive"
0,30.1471230774187,36.5476079217624,101.242338920943,18.1702477543352,0.612245621815789,0.647683708153199,65.4846778418869,65.4846778418869,68.8545183700044,1,"positive"
0,128.070831284858,7.80488359881565,141.68059848249,3.43861403953144,0.970691816376057,0.988283765629865,128.069669851363,135.473383206874,138.958645042963,1.41421030601487,"positive"
0,78.9392537535168,1,78.9392537535168,0.0193072197786532,0.996915933565935,1,78.4986728343647,78.4986728343647,78.9392537535168,1,"positive"
0,96.1462846805807,1,96.1462846805807,0.0150512556200847,0.99581793946703,1,95.548847461585,95.548847461585,96.1462846805807,1,"positive"
0,126.161483797245,1.91521080955863,132.567959464155,0.148094999806955,0.929011510898359,0.960645935188979,124.856413527392,125.77162433695,128.983383793384,1.45760540477931,"positive"
0,85.9371632968541,26.2168362652883,111.153999562142,25.592076241927,0.872107520257589,1,86.4872570555145,101.995611358667,111.153999562142,4.7083582743071,"positive"
0,21.5632035685703,18.9341248138808,57.4314531963319,9.39508733709483,0.785476555725094,0.786498514120467,47.8913937611505,47.8913937611505,48.0373878176324,1,"positive"
0,54.2527829706669,28.8546072840691,82.1073902547359,28.4629034804404,0.997238744586706,1,81.712925195694,81.712925195694,82.1073902547359,1,"positive"
0,1.02329967776313,186.367025420768,186.926217687083,186.287142475557,0.959652612961363,0.997273937701713,25.6175002792804,179.367025420768,186.467990691075,7.00776655925438,"positive"
0,1,135.462564405054,135.462564405054,135.462564405054,0.543338024441153,1,11.0144683646411,81.3426232896745,135.462564405054,7.7362490799278,"positive"
0,116.310474460712,28.1277907430194,143.438265203731,27.2796181419862,0.988624549880158,1,119.060235213416,141.563175179763,143.438265203731,1.87509002396837,"positive"
0,30.5681953257881,60.4756293036044,149.180215280969,58.4594909618553,0.71201415595552,0.890666440539528,9.72942187508568,110.54912260687,134.739933842793,24.1908112359233,"positive"
0,1.07945174444467,175.797304033302,179.452084277757,173.969913911074,0.92708781151101,0.964564521977678,27.401527639227,169.432917988859,176.194562755525,6.52328953333199,"positive"
0,1.22390919947065,171.102446837584,197.075913976179,158.115713268286,0.885303507783683,0.95566597850481,23.9567909681448,171.715359619586,186.776090800529,7.22390919947065,"positive"
0,5.45410461397842,57.8309661946259,115.734326176345,49.558951575699,0.36243822788191,0.616947003197856,8.10886326709529,56.7697723465972,80.8438400335144,7,"positive"
0,1,182.977088692598,182.977088692598,182.977088692598,0.941553721099161,1,25.0410869543348,175.227994862944,182.977088692598,6.94451156817377,"positive"
0,1,70.2839357145131,70.2839357145131,70.2839357145131,0.670220720097423,1,4.41426386384293,47.4580286927521,70.2839357145131,10.9564767554402,"positive"
0,1,80.9052748819813,80.9052748819813,80.9052748819813,0.991039320209762,1,41.8439764125901,79.2100111378822,80.9052748819813,2.45308320922777,"positive"
0,28.2979451436549,11.9119770806283,147.277674995363,1.49434071276151,0.387083209091797,0.610561735486612,2.22385968063027,52.6884486190975,85.1128284800798,22.2392631974071,"positive"
0,41.1755527537316,5.89169599022716,129.310050241649,1.61014819646254,0.592149359275587,0.821699610483833,5.46458656848408,76.8480401933193,106.965075362474,29.9152889372781,"positive"
0,36.2796034789644,1.45592069579288,56.3401140938513,0.0378904535679612,0.90835994014563,0.963754304684466,26.8124102308252,44.2582156553399,51.552946788026,8.0667707847897,"positive"
0,41.1392712949309,2.18264894140884,93.17582471692,0.0512443032988813,0.762287562776823,0.905979409157997,16.5815660265763,61.8356277695857,80.7580108321272,19.3310585918371,"positive"
0,38.0767355875578,4.60088227363303,125.436382678105,0.35439783875295,0.526920827050693,0.783848502831301,2.39475853313925,68.5942652213853,100.274088766659,27.9977943159174,"positive"
0,34.7476272273343,11.391686933348,112.634568615351,9.09056965356786,0.510210044389591,0.87521226211288,2.28280082994839,63.7228263521101,96.153169271769,26.1903705846053,"positive"
0,42.2207782955375,5.7308984301053,129.393233316718,2.92021652400028,0.600855030176928,0.847578982581617,2.54075509568909,77.6345507849474,109.262155544478,31.1310777722392,"positive"
0,35.5212591714226,6.83562085102312,114.235019216314,2.27489511280973,0.628684966808185,0.822629394871416,8.63323708324926,69.7137600448914,95.2537670326419,25.7418817693833,"positive"
0,40.5189786422998,4.24322191346437,124.043379753828,0.808297208737582,0.603718820801936,0.828816425248049,4.25443785312586,74.4415196506307,103.872194362804,29.4306747121736,"positive"
0,26.9703082821798,20.4257310600951,98.3366559066344,18.6549184116451,0.757207815594505,0.903970255421707,20.1056319115008,66.3267410472035,85.6534820944071,19.7227803894784,"positive"
0,1,115.240337647498,115.240337647498,115.240337647498,0.403044739262201,1,5.69244437722024,46,115.240337647498,8.1099788970314,"positive"
0,1.57846168475226,55.6953812506981,82.3046187493019,42.3907625013962,0.576759977178648,0.742006088600494,28.9497293410916,46.5784616847523,58.5876896744594,5.21538315247744,"positive"
0,1.0827517141588,64.4486557212658,65.6071797194891,63.8693937221542,0.635471596905496,0.985187443165574,4.49611154808663,42.8554348619655,65.1934211486951,10.172482858412,"positive"
0,1,50.6225946210325,50.6225946210325,50.6225946210325,0.701634340906516,1,3.85132717303,34.3374158171937,50.6225946210325,8.52611850667745,"positive"
0,4.87014955282211,32.8786041736603,83.1905483603477,25.6910914291441,0.336102213233709,0.667167138457298,2.77384566247463,25.3592023849487,52.8743768632412,8.41990029811859,"positive"
0,1,53.4318445951212,53.4318445951212,53.4318445951212,0.391962587847142,1,2.69237626131158,24.0892627635039,53.4318445951212,7.54040991002694,"positive"
0,1.57304993760772,42.0666529324371,54.673751559807,35.7631036187522,0.714563144821441,0.85673751559807,20.6952992018545,38.5503508110996,48.3702022461221,5.2695006239228,"positive"
0,1.62481638323516,37.134364455007,48.3810593532398,31.5110170058906,0.667,0.808806186730042,16.5638607157208,32.2540395688266,41.5080791376531,4.75183616764843,"positive"
0,1,59.0885624084622,59.0885624084622,59.0885624084622,0.817023123544641,1,23.4712617122568,46.4505198905244,59.0885624084622,6.49480109475553,"positive"
0,1,50.9453332216945,50.9453332216945,50.9453332216945,0.79778624471114,1,14.2289633141691,37.6332032002974,50.9453332216945,6.59642273699865,"positive"
0,28,31.495096166851,881.862692671828,1.12482346200664,0.486553942164639,0.743514711499447,7.46029422998894,428.980384667404,655.911731003318,57.495096166851,"positive"
0,25.8816325319931,72.2266899542883,884.783988400362,22.8930243220297,0.495747880904935,0.72951962234918,13.6071934422292,439.302826448809,642.844740735833,52.926216407679,"positive"
0,24.3086575677153,57.8729729070328,834.187303320272,11.4269598647871,0.466308256671298,0.690958746791352,8.14705895294668,393.925571806729,587.200252596987,51.0938521083444,"positive"
0,12.2881779973395,81.0450626751408,430.978580592666,68.5473773094197,0.434389985990245,0.893389430025127,6.47746035982855,205.288733962458,338.582753281109,28.4859526618384,"positive"
0,99.205960938707,11.2205664059147,385.381820304319,0.381754101550207,0.822316541021224,0.913125185549725,91.5591859193938,234.480179684237,310.090314447414,20.0783906243742,"positive"
0,38.7301703132689,12.2222019517794,374.412165589631,0.410209565282101,0.563087378325406,0.809381021879613,4.12340906421188,193.618795686401,287.539294505492,40.2341088855173,"positive"
0,17.9043560680002,227.088468679227,947.21197546646,104.73994984397,0.509861523879692,0.741893648020923,16.3741666601598,485.244099607691,702.526041625999,42.2448280993849,"positive"
0,10.2119123842567,89.1533633591607,432.87601063028,40.0307564893262,0.576835494782776,0.783996961311437,14.5983934741374,232.699350658804,331.603523428552,23.4762964164838,"positive"
0,22.6810231423005,61.7318662889302,733.843583700247,37.727761666975,0.584786596295424,0.795234781433828,11.0793243832327,378.341211709194,556.380394276232,47.1500428561121,"positive"
0,14.985789955128,75.7009823280387,688.064400249161,12.9289952377179,0.523120937063824,0.638057143544313,60.0221417637356,355.704762362875,454.050190204289,26.4448981555179,"positive"
0,3.16860353737138,16.6996253973339,31.8798501589336,12.904569206934,0.259395313195884,1,1.88914713831618,8,31.8798501589336,4.27713215420954,"positive"
0,1,22.0359693989158,22.0359693989158,22.0359693989158,0.461653416393325,1,1.88520043715835,8,22.0359693989158,4.28699890710413,"positive"
0,1,24.9862337091472,24.9862337091472,24.9862337091472,0.665212092951406,1,8.28817019709386,10.9334079811815,24.9862337091472,2.65327361505479,"positive"
0,1.52932921866886,27.1787818772718,34.5893909386359,23.4734773465898,0.240815604992211,0.905250069858273,4.98770699948073,8,31.9427448452916,2.88268312532455,"positive"
0,1,34.7728180242702,34.7728180242702,34.7728180242702,0.415154515397735,1,5.60274694040418,10.2237483002245,34.7728180242702,3.88812584988773,"positive"
0,1,25.9742616284639,25.9742616284639,25.9742616284639,0.558591982545331,1,2.65769873252138,11.2051476743072,25.9742616284639,4.35897046513855,"positive"
0,1.44719416741282,33.0561166517437,42.8943883348256,28.1369808102027,0.440428733751178,0.888201458146796,15.6418968567625,19.1798541853204,37.9752524932846,3.21122333034873,"positive"
0,1.18374873348512,37.5900303963572,40.8975075990893,35.9362917949911,0.277648145872401,0.943772887553554,5.71597163006663,10.9399797357619,38.876271530753,4.26500506605953,"positive"
0,1,34.8600622890517,34.8600622890517,34.8600622890517,0.369027327048592,1,4.61464036684483,9.32221068721265,34.8600622890517,3.94223145022988,"positive"
0,1,31.3114766832441,31.3114766832441,31.3114766832441,0.780922646226361,1,20.9920351604,22.5058530727401,31.3114766832441,1.9461361952126,"positive"
0,1.76045603165403,9.98605862446129,15.3092508460395,8.65526056906674,0.615212963346857,1,3.49302931223065,8,15.3092508460395,2.50697068776935,"positive"
0,4.65403868025169,6.34596131974831,28.6540386802517,1.4501232651046,0.26866797497333,0.879983902173815,1.91824516496854,7.67298065987416,25.0568259388674,4,"positive"
0,1.2779821222648,13.3513750480488,15.2972499039024,12.8649063340854,0.544591698384844,1,2,8,15.2972499039024,4,"positive"
0,2.95756332622841,9.08487334754318,22.7878166311421,5.65913752664346,0.534099928357638,1,5.82226780382916,9.73739445628598,22.7878166311421,2.95756332622841,"positive"
0,3.71062444616109,8.01281443843618,28,2.50961082882714,0.286,0.974100887931418,2.86812666151673,8,27.2765611154027,3.56593666924164,"positive"
0,3.97996170958504,7.0667943013832,27.9265262684785,1.85186130960938,0.289199447036255,1,2.0083492876729,8.0333971506916,27.9265262684785,4,"positive"
0,12.4938424648717,3.35978180076927,21.9329696679488,0.722245061750524,0.719185965708457,1,11.7072485312819,14.0670303320512,21.9329696679488,2.17989090038463,"positive"
0,2.02501780493185,8.3166547967121,15.491779431235,6.52287363808136,0.609897079991177,1,5.29163699178025,7.34167260164395,15.491779431235,2.02501780493185,"positive"
0,2.47904431447387,11.0558818280697,21.4091920293868,8.46755427774042,0.580558417763561,1,7.57683751359582,10.5349261425436,21.4091920293868,2.47904431447387,"positive"
0,3.39255653624423,8.01240577292629,24.7603015266359,3.82543183449889,0.379951255727559,1,3.4173680820968,8.20248115458526,24.7603015266359,3.39255653624423,"positive"
0,8.1371328108944,2.15048958547413,15.0400703237392,0.318663370178081,0.779393621985335,0.894442580532748,6.91473762632813,8.42475520726293,11.8762239636853,1.8628671891056,"positive"
0,5.71046652994119,5.34744016407058,28.8997728137765,1.42173735801759,0.261605906841811,0.654251756702317,1.88029006152647,7.05790669401176,18.5367464479059,3.88418661197647,"positive"
0,7.08143238304183,3.55809015594423,22.4299733187072,0.572735273147933,0.509486212597694,0.765295228192117,4.36346159235109,7.72095492202789,15.3952253898606,2.91856761695817,"positive"
0,4.77795254392549,6.22204745607451,28.7779525439255,1.39330875861016,0.265384257585974,0.857245708189672,1.90275593200931,7.61102372803725,24.4992135523353,4,"positive"
0,2.75377724459395,10.8432009597309,19.6120871827006,9.3816030040863,0.452444658265449,0.871272750246804,1.9123111377703,7.64924455108121,15.7537772445939,4,"positive"
0,3.80051449500024,9.94884238624945,28.9002572475001,4.22405677733337,0.262143182941247,0.736375818734989,5.18669610156212,7.54987137624994,21.1994855049998,2.35038587125018,"positive"
0,1.94495373545215,14.7321110349149,19.4568797121756,13.944586591789,0.664456922547892,0.930640395817813,2.96651387936436,11.8660555174574,17.3779814941809,4,"positive"
0,8.87847452005371,1.16203397326171,9.850678359624,0.140247132173739,0.968929985627066,0.985133382953238,8.70631342346314,8.91898301336914,9.40508493315428,1.12152547994629,"positive"
0,5.58852289128117,5.32918168697506,28.2717961433809,1.50510670938133,0.277851004850352,0.663202419779962,2.18205096415477,7,18.1770457825623,3.7531137347687,"positive"
0,2.80075573502108,9.47894197097048,18.4827206460759,7.97819214140391,0.56380185699882,0.867824529049452,6.38890418421943,8.27969770599157,14.5210580290295,2.08045344101265,"positive"
0,5.38228590600193,5.97435687924735,10.3566427852493,5.48737535794289,0.88694643456256,1,9,9,10.3566427852493,1,"positive"
0,1,11.134986970108,11.134986970108,11.134986970108,0.730104700312484,1,4.67493485054001,8.134986970108,11.134986970108,1.865013029892,"positive"
