"Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
7,34,238,4.857,0.265,0.748,1.4,63,178,45,"negative"
1,47,47,47,1,1,47,47,47,1,"positive"
1,28,28,28,0.964,1,27,27,28,1,"positive"
8,7,56,0.875,0.304,0.946,1.55,17,53,11,"negative"
6,26,156,4.333,0.34,0.974,1.33,53,152,40,"negative"
7,12,84,1.714,0.393,0.69,2.36,33,58,14,"negative"
8,62,496,7.75,0.361,0.877,3.03,179,435,59,"negative"
8,103,824,12.875,0.425,0.933,2.71,350,769,129,"negative"
9,42,378,4.667,0.429,0.976,2.75,162,369,59,"negative"
8,9,72,1.125,0.375,0.736,2.45,27,53,11,"negative"
13,409,5317,31.462,0.277,0.573,2.65,1475,3049,556,"negative"
7,115,805,16.429,0.273,0.704,1.72,220,567,128,"negative"
7,37,259,5.286,0.301,0.691,1.81,78,179,43,"negative"
13,277,3601,21.308,0.293,0.636,2.59,1054,2292,407,"negative"
7,44,308,6.286,0.218,0.734,1.26,67,226,53,"negative"
13,25,325,1.923,0.351,0.68,6,114,221,19,"negative"
9,36,324,4,0.577,0.948,3.02,187,307,62,"negative"
10,49,490,4.9,0.52,0.961,2.97,255,471,86,"negative"
1,12,12,12,0.75,1,9,9,12,1,"positive"
7,5,35,0.714,0.2,0.429,7,7,15,1,"negative"
7,14,98,2,0.408,0.98,1.74,40,96,23,"negative"
8,9,72,1.125,0.319,0.667,2.3,23,48,10,"negative"
8,13,104,1.625,0.635,0.788,8.25,66,82,8,"negative"
8,42,336,5.25,0.423,0.979,2.37,142,329,60,"negative"
1.42944576492804,524.892589854375,1170.81068340149,266.937472944989,0.568999299715451,0.757785768407636,28.1317663245457,625.919281341573,770.220678346793,18.0274700412917,"positive"
2.29000336542626,44.7400556282853,-24.3693163130632,47.6107901867382,0.968787841914144,0.911122745194492,53.3268916642297,27.5907122346786,34.3578275320847,0.484179019734936,"positive"
5.67247130759842,32.3737829593994,218.808653914083,17.0650080160888,0.156303262768238,0.377286912913447,6.79729315150892,4.37656997671457,10.9353012031191,7.46417663049955,"positive"
14.2761479968924,134.865436629416,1655.65483827119,5.74620652539366,0.108800524028532,0.103265682706813,27.8266972423472,218.130415965541,292.893197015368,3.83933092508431,"positive"
8.18569874825061,6.99304002690414,-127.467543756427,6.58894469542219,0.930824356778855,1.02254291492234,11.5667077071407,-5.7856430994728,-58.0298617971981,1.21474127677893,"positive"
-5.262983284094,24.7895995918136,-166.76361678134,8.41249479530064,0.786146865181881,0.932881813859816,8.47530848015456,-22.3726001409848,40.5687659921592,0.555289024238488,"positive"
8.03605353071377,-7.48457790613534,-109.185443077203,9.79258969224334,0.280032313613148,0.640148662063604,-4.72753369353677,5.63139004539226,79.6827412177109,2.08940371631875,"positive"
-1.5194687279445,18.8676591009553,-31.7275910883936,2.77142151784181,0.725921957726537,1.07304217592079,-3.33021526412999,14.3406729578418,-55.3114817304109,0.492266523126159,"positive"
34.8067743388402,-19.6739649083192,203.82017971336,-1.35710942986238,1.00341126185492,1.03771780743994,33.6695702796472,96.0881408320096,87.8638583774634,2.24293426517827,"positive"
-5.33117202381258,34.1702246917735,137.591922232477,88.2095760921231,0.670858711765673,1.01423731861366,6.76501803840997,-30.0290633052901,38.015091720986,10.2488785697967,"positive"
4.09613566074152,120.695191244182,473.11972768039,9.95313596855562,0.562064027815254,0.539407530853778,97.5177430831311,303.510899674085,277.870558253581,7.9313511637709,"positive"
2.16650557494391,6.70714483788643,37.8745076354001,1.13176626976231,0.712479295271786,0.99388635350875,10.8260332731174,56.2542578894517,-1.94395093747714,1.70207687155437,"positive"
-3.97501020823342,20.4934442429516,-92.5018053534464,23.6223522910615,0.962259225490597,1.10516319137131,28.5451478596689,13.7963005585253,-30.7060297986148,-2.00980949970886,"positive"
7.75792749517466,-0.00443759158377866,-65.0857764541014,-6.09750260367121,0.781591675375174,0.985434855684623,3.15297432881047,38.8190758043182,-3.20560802851115,0.514525165635081,"positive"
-0.64767118493831,31.1249212088887,46.9920643760011,8.69217413441239,0.320585230939195,0.801900062463181,8.54070647897359,-12.1516374700614,-0.481545510164395,-1.68048875532964,"positive"
-6.94366020214757,23.2677718162672,365.183891481804,22.536427947795,0.175370651479472,0.978364537672503,3.0204066909793,39.6683855969886,19.6859224274863,3.3494205997254,"positive"
0.602426706993334,28.5647951623996,39.6298460329275,8.19251085998801,0.752045537937069,0.960488482176416,5.08973458358195,-25.2624849209079,13.1478443329285,1.6845238674109,"positive"
36.1984139886618,14.068748170108,908.07151987301,-7.13994781844578,0.472175597404776,0.755736560867867,17.1563899712214,505.535483111083,729.973392127909,60.1147432347764,"positive"
6.56466684177105,6.62112227652526,-268.242212323205,2.19182609747627,0.787700735773159,1.00601029129161,13.1995633033506,21.4575918159848,32.9967305437627,-1.19343844615791,"positive"
67.4530890425652,75.2945604853128,5118.587805005,11.5960906531691,0.284359815518254,0.386251247503151,185.273015207464,1698.80843713234,1809.08549754425,12.5084282859211,"positive"
3.75029929097009,78.9012397104231,219.314388374148,75.3416866668364,0.5982570543225,1.01529260915338,6.63769730423618,-8.67719025541868,63.0019673750869,7.28469336933647,"positive"
45.6086372526993,-27.6579758102255,-63.4527005442228,16.3450626859161,0.566827245364787,0.797185891242335,10.5857076922294,74.4926249225919,101.208912163661,33.3685660180244,"positive"
-0.527079505833922,37.5751798168344,41.6801772982414,51.4448130931137,0.118690796130243,0.98905554144854,1.41988026263909,60.0199436101891,66.6788336986683,8.77349024178456,"positive"
-4.25611371546487,11.6088920673643,-86.8137853413184,15.3016407262116,0.633082240003102,1.00335516677668,1.74455043044187,26.7134231197305,5.23288984512754,5.5241241237105,"positive"
-6.74904054548195,126.624531535852,131.310947829653,111.00478492271,0.459855442646864,1.07792032317136,-4.6661331411141,29.8798751206935,41.1178714792257,10.7628473933924,"positive"
-2.10877277561243,37.3694608050719,-24.3255664279118,10.9809289658764,0.553932649579385,0.657637338541178,23.9285888202169,26.3690314438438,-30.7996221428065,-0.44173816556324,"positive"
0.785417891275609,-3.9499039883688,214.460280036577,4.41685836563624,0.155657353481888,0.47588053543585,2.32341510236862,38.460772838115,118.833036136734,2.84825180360536,"positive"
-1.44381960401731,27.6417385752399,70.2259729047675,8.22997382707078,0.795729458369873,0.777463270497216,26.7433193642581,14.2560013686484,96.733940302458,-1.48677187883072,"positive"
14.5394625193896,153.72859501929,1762.30440251964,-1.72684398382851,0.0264239921267338,0.106296276836092,26.6943760989655,127.319654614513,259.767742911709,6.81909521638208,"positive"
-2.08395204728582,37.42871988591,63.690709643503,23.7048997460686,0.755474096653471,0.984270589268947,-1.55725825095378,79.7039730654737,49.320445612884,2.78014153927549,"positive"
31.6370968012383,-0.529351420852682,-181.861413955266,-7.65965342185794,0.987840259512761,0.975502899770994,40.6506746262313,-32.0535294337874,-5.3439040730437,3.07450679683033,"positive"
5.35937764727355,20.7948981568874,-132.425890405615,-11.6825841422796,1.01132103126668,0.938012263558239,9.02662865865887,-26.4463357961065,67.7724425242049,0.888491477951813,"positive"
-0.989307079376773,111.498212051207,714.551119887917,22.3128656228054,0.556034352043714,0.450617746170903,99.3448851773396,295.583200481575,324.694663536822,4.55916143591856,"positive"
4.80184466565021,530.908800872592,1094.94850149655,264.116516477919,0.560016697405686,0.733629956736449,32.4584093198447,557.948982958031,739.133167472521,19.2848905202065,"positive"
57.7648710390687,87.8418457613002,5026.0235224313,10.0717698380321,0.423002921954055,0.300125897228188,181.596500978237,1677.70027244712,1706.1610516878,9.29226647794215,"positive"
0.492800034319352,17.8894288629109,-156.243749386211,9.07253388866001,1.04529349936999,1.00661562521171,11.0031947013974,58.5859505590379,-28.4009620582958,2.98712986414164,"positive"
4.01995370823463,52.6364583841818,353.556788259066,33.3811935283185,0.488789831425835,0.582068087371136,48.7121125777099,-4.1832029765753,4.31250348045675,-0.0745004382588959,"positive"
6.18843726108777,39.3409209369848,-20.9655676903273,13.6893659773736,0.780940733050241,0.724565865415058,29.1414775540341,78.4849167678795,-14.2539684826233,1.49352612472152,"positive"
7.60204548711573,182.064800195636,245.625454606892,188.862674583084,1.00844258887426,0.996379475092921,28.0464159192546,293.888033403547,173.445092457237,7.23969831803996,"positive"
2.86396948054396,-3.09601364123407,-22.4906910395831,-1.99088850937629,1.03748965000128,0.975932594354516,5.02661407370472,34.8450146780469,-71.2932077296464,1.43798560089498,"positive"
4.22290790553109,24.4849862184033,139.174857994992,39.0860058365353,0.959803000966315,1.00010880973775,27.1455867409049,7.51302630236417,57.4969673541927,-1.41091689530995,"positive"
-0.940068526299475,29.5087300438672,-98.6815963080808,6.76200880714523,0.640428367331907,0.970819525024642,7.07388379758176,-45.7760833448963,33.3475168578092,0.970777578300339,"positive"
17.3704958527736,34.6579088825616,136.461256020585,-6.0958239932112,1.08707467379068,0.976329775405157,10.9054782507262,50.8040231845545,-29.8808717267019,0.193063295951735,"positive"
9.04567938013676,23.6445556330583,148.778205449268,3.69641465737469,0.312068754149637,1.02927489326314,5.22291286467998,31.5349972143059,86.2735456701627,2.83663359800652,"positive"
-0.116419367133812,31.9207942978675,-67.2143133783941,8.8699385107512,0.361025569147364,0.799405517567456,13.7339114782113,33.7325675988076,28.9366126622185,0.147674837554059,"positive"
4.3682116912925,48.5272344753969,-163.641431928963,27.571460742854,0.724006629747821,0.724615796584374,22.7519824263441,19.1024957816259,35.0998218730594,2.85388078302142,"positive"
4.67386436473111,100.134457408001,598.283199891909,15.5194451503823,0.560920417248415,0.563825181545021,95.9702802371272,298.984953560862,332.516814836208,4.35402822061532,"positive"
-0.70840781610218,16.6258466871097,-240.719882512528,49.4658223539794,0.234033454436016,0.980583845735985,-1.293367915018,1.61463292093405,56.4413999937475,5.08522304281071,"positive"
140.91746363213,-18.1627125594314,223.955753445923,-1.01302322856053,1.02339425493909,0.981033870645099,137.910673076633,142.372297572478,148.591157448433,1.0746132639831,"positive"
1.21715088921833,541.390495627481,1164.93919018199,282.757526628273,0.569013293965009,0.566436576740569,79.4858606187244,616.770735777655,582.900214436155,6.95816031620424,"positive"
8.25925503056547,1.40288268149439,103.950140805546,5.37733633046515,1.03825126414471,0.973926656215942,-3.89468500537347,22.0891528064347,18.4340801222379,1.93045801574234,"positive"
3.42752847314556,0.128540576775329,5.81263363676499,53.030748204985,1.06512010388735,1.04031861776142,56.0234465400231,63.9653640607303,78.9849004775767,-0.305631892384797,"positive"
5.1902645950195,556.455730930971,1291.60701541713,270.656576903904,0.486891663200658,0.727366973879421,40.5574425732601,530.141074215314,811.365042937561,19.757968328809,"positive"
-2.21882069533384,5.20746312725987,-8.8373816527644,0.502033690101625,0.695166446218356,0.981075125845122,-5.10555760543034,-17.5035473896934,-30.6145974136483,1.11147882539675,"positive"
6.99792297686174,212.021941064495,522.015151172089,65.3394084587587,0.299770369002145,0.369334158909285,4.58884129923649,217.087823533693,282.465246602569,18.3294936214712,"positive"
-1.21658272836733,16.0164934012253,-37.8556620144004,14.181215124103,0.800855364851027,1.00733907134685,3.26673123008625,27.4162745000847,1.87724139115524,3.54326107537104,"positive"
59.9099183098346,56.4018479535246,4824.84498303134,-8.35703581061971,0.318763028756753,0.351304328946459,191.144756742411,1665.74022088011,1674.76049697435,10.8270818018045,"positive"
-3.13315739552462,97.8039163873161,396.085893426588,33.4264868333603,0.534973076355908,0.514217552549983,103.501531042149,286.803974129812,293.952105507651,5.21866768381162,"positive"
0.492828850624445,30.8429103162511,37.609938644992,0.993431771849034,1.01121927828179,1.05379379228908,4.18866228082128,1.44493250599953,-69.9399256608166,2.48437581180581,"positive"
29.1049152461794,66.0459238052414,901.607155420083,-9.86347762697545,0.450486950370142,0.681865819572714,5.08315491605964,348.786337578472,685.986098833072,58.1285020353645,"positive"
4.53380725563074,24.8653129560972,-18.3603666451971,-8.77466665516245,0.133880376871443,0.470873498305632,7.4299625922744,50.4897686670303,127.708739806482,3.51695788103227,"positive"
6.33007064253923,34.7405955515031,17.6686673996193,11.8575404847909,0.744719002100113,0.789171759566702,33.9417203420201,62.8252349452884,41.3182145464113,5.4183927380282,"positive"
4.1618087984346,86.5186593251796,213.301102393544,68.1658763759902,0.570948741763042,0.801154447063502,19.683293982182,174.462986485938,213.812083605771,8.25321282260982,"positive"
7.34825536726126,31.1661203675767,54.1241117907677,-12.6597974997697,0.237309106101905,0.452981340148507,7.39488263593765,24.7931640944865,21.4905452389664,6.94255811807329,"positive"
40.3015326474831,20.3848690995015,247.037583403862,-3.74041998520517,0.924873638673651,0.986502408712025,43.107418873979,6.86744383181622,-9.82625458730308,-1.35108647308439,"positive"
6.76263025057341,139.880448463383,1680.59266840485,12.8497736687079,0.129561929214924,0.0906742901486668,25.7743803350444,149.237903047504,195.387693929922,6.49226516812975,"positive"
1.99572342988948,17.248627564665,97.0134225182485,-0.731187580659677,0.491332415696639,1.03337812227193,12.9498714592388,-0.462114097955089,-0.281893078298973,3.24919484328453,"positive"
20.9480775373602,16.9429479085463,-22.9485649495217,-2.34393974060098,0.944739472738084,1.02616759214315,12.6021146997857,49.794314812027,39.9039105117241,-0.164212997822115,"positive"
-2.46969741942062,65.1513275498855,-99.8148815919745,26.1627256405292,1.0138083951559,0.990355460561726,18.7113168213289,-36.819764602243,59.1371949914375,0.048360443191236,"positive"
0.104623815499342,27.8481099699105,-66.0844914251182,56.6509076249499,1.00610465935106,0.963656129423549,43.5226327496963,123.183731663499,50.9176101533794,1.32206428667616,"positive"
0.805289593783345,31.767260739665,32.8936184995029,20.2000682700611,0.601509526018349,0.961454949905769,-2.39453008468196,9.65324553633122,12.6256645195191,2.82129322927191,"positive"
0.448741695503078,41.7669471626877,-32.8492770528335,-3.16774656480938,0.689471950040567,0.740793348671721,21.6485493632047,38.8697966395725,48.6617478120017,2.45689543989201,"positive"
1.24295243663065,57.7878161025504,61.0485722537145,31.4080254343301,0.204843780583481,1.02728983189668,0.270234515881059,1.84024148919647,28.4312691664441,4.89367715469294,"positive"
0.460824846689606,20.0673554169254,56.0220936575877,8.04440821601913,0.852378832925741,0.922214000376142,5.41666306087988,-74.5781806790354,21.1184020347263,-0.31503736988549,"positive"
-1.89772845150778,114.38129366335,205.544169269896,97.3581197250092,0.407087004525377,1.00165675496297,2.15326732475683,38.3128554014109,156.658075387728,10.2198664369905,"positive"
9.65469233838792,26.8456977231107,44.6019224536282,-7.43984092189559,0.0251561207464818,0.328454467779736,16.0411017253566,88.1885417527379,39.5458717718546,9.65150250015757,"positive"
-1.00966435126565,42.9899159135603,192.160469639125,35.4657950376192,0.900794676793536,0.964828261431074,30.4692627852343,95.9713897347977,15.0328738533749,5.29134662976351,"positive"
-0.183477470830848,3.39527250045804,-186.60414946644,7.20813692480978,0.701576835344879,0.744516858608905,31.6986718387196,89.1014637306195,32.1775700475025,1.13298775863161,"positive"
35.677902537157,-20.0950144200407,-197.646048280114,7.02917014382096,1.00887385733785,0.922073030753141,45.6712654802534,92.5508458179179,31.6817568615259,-0.0624896697982309,"positive"
7.90960085801382,9.72188201597283,180.750041663113,18.4017617529178,0.75687523338499,0.742273051387528,38.604411871091,27.9480673864002,26.098551952954,1.97906994308594,"positive"
-5.13951627928271,-9.57594934578665,164.453945766876,7.94737425894458,0.867347015648838,0.973443017918825,19.1827278697526,25.8564100132272,25.5138988795038,1.91972243708911,"positive"
136.690260038674,-27.8095585786914,-3.37349463148996,-4.27765936434235,0.974399655181891,1.03217367939047,134.942275310708,113.242865155385,196.247752748954,-1.6654341511316,"positive"
7.38513220537168,28.8028676796503,89.7975381787643,18.526872541671,0.281131687874143,0.588360345237852,2.33944532385843,17.5018744380938,-62.3794765814964,4.12076966233217,"positive"
5.10187810778579,94.1282490336057,389.626862511682,18.7608036442302,0.541644349120241,0.536264153325326,106.346848747106,343.203535357078,300.235425241926,3.35806052438852,"positive"
15.9249406528822,4.29350698079312,282.766115819939,3.89019390993894,0.1316092383936,0.517264341848444,-2.90015922539344,61.44778931373,96.4550945074124,4.43588765014697,"positive"
11.382262561652,-6.58321026854829,98.4602831993294,12.4949591756332,0.188685870922805,0.47666266905837,0.345927060101879,3.04193138320552,65.8131441966412,4.47393900251949,"positive"
-0.863362382261125,20.8494412893179,-5.57313069379695,10.8521169324143,0.672945912536037,0.981541774211421,10.2535301855829,-53.8049453559031,0.31419705253362,0.506252453061849,"positive"
-0.179500720184449,27.1120344341401,-5.38872951404801,10.3694516009625,0.674307959629744,0.694076318704784,22.7301795005569,62.6863224191539,29.2345816208472,2.41305980991015,"positive"
15.1856149939995,166.506781369749,1601.82993898031,0.636981222941921,0.0968484696693391,0.115998462374065,27.8934801472111,213.13939518895,339.75633909739,6.33207346354185,"positive"
40.5110297643257,-6.97382697947397,138.544626177894,18.6487522215366,1.03454941382839,0.983187161680432,45.4353950515244,132.647816655135,55.6063607692788,0.853854985270738,"positive"
3.50740286685226,68.4183832284387,46.7433929850492,39.82741217101,0.937818445477642,1.00750001198807,56.7839003696409,11.1084062149923,53.5458429652039,1.94651635920039,"positive"
-1.10798413521245,15.3647189855173,72.226663971929,2.04674975122757,1.01862393022852,0.960257594905058,8.25136599006054,15.7168901655293,31.9288433246676,-2.45408061068034,"positive"
10.8791073669379,-21.4292874330813,-89.0166028042455,-5.18198842557034,1.02858283885948,1.01537621286332,9.36073349347555,53.4329221240767,44.777305972681,1.67029187233083,"positive"
3.7321727059741,26.8710243016649,-23.8341998718412,18.0543260752027,0.260517504766541,1.00041280615793,-1.18400729779471,-5.63061531286011,23.4371606332596,2.97100514642956,"positive"
34.4486950343869,57.1190881036035,896.483174102182,-15.3882452421264,0.576142047860336,0.744678871858,7.98628942023101,501.219719074865,682.679962089457,55.3463995279546,"positive"
1.01984983592741,20.8433015757722,-183.223804459909,-0.198978532722273,0.293415751706428,0.989536479427495,1.07886507641605,-60.6612123231732,4.03095182101007,3.187578636308,"positive"
136.113771412568,-6.43020982094674,21.2766727612625,-11.4587044017666,1.0679543968213,1.0170375308384,139.783913450918,102.314124169181,140.857601145965,-1.89012535504971,"positive"
-2.57328833385645,-6.2068590705081,-58.719421260806,7.42564463638571,0.751900166377452,0.979143395278122,4.00028080743097,13.6465772045715,-81.5317295574192,4.26517017605057,"positive"
-2.42405414374429,187.646175532419,254.76339513881,187.24979881001,0.981771578072996,0.97639039568684,28.5089337127184,183.981924197616,236.839926086828,6.38339974011847,"positive"
1.01429914577151,-11.2244768897302,-102.782398114243,16.4229834920662,0.714614268649151,1.00992230059368,11.1466463188182,50.4103420972483,45.3992421309916,-0.0658834390138601,"positive"
8.18628857417552,-30.3061003041267,-122.794079446651,15.6251890822506,1.07273930513748,1.00572997639375,0.379547491184988,26.8920439750345,48.2044759213121,1.37376285004327,"positive"
0.26090925776241,128.150216055323,281.550184608287,54.3267696638014,0.606018446588659,0.772861432785507,21.0825417421157,189.718108946213,243.712365926926,11.0296100578901,"positive"
7.40219504826086,16.8395163638827,-48.2549383314076,15.0540990927931,0.799950528878762,0.721551447189831,33.8619312230958,2.09764603442258,47.026491870151,4.58471629686494,"positive"
12.3050083598714,139.115930970036,1873.21879226931,-13.5497378993902,0.10475522590859,0.0785385185969749,23.7966973649387,73.7704320218743,233.770497144343,7.46541651666629,"positive"
10.5969033545521,-6.102375380595,-174.562034514716,2.16236012949462,0.235722297130186,0.637662623711086,-6.9035384333561,-58.6326372692899,42.7689019809757,6.86630679178498,"positive"
24.5795187855909,54.7047220570581,849.76077259245,16.4550452351618,0.547151506301227,0.763800068742765,2.93974422407134,410.721359768087,620.914316467513,60.0484899780378,"positive"
0.143776196950831,-15.3533877720256,-85.3832065064128,16.711251399226,0.764600177060612,1.03877518293262,3.43395399940956,-83.9403522618755,-72.8182903620704,-0.301202165020311,"positive"
-1.89401883028405,205.328877313034,575.79882732603,70.1414636485879,0.265389093548165,0.410913965720775,18.5282804914779,153.4317580584,202.619591768713,19.5707660329267,"positive"
6.02285649787975,24.7711918718649,101.078535781158,13.5761356003305,0.822364605297656,1.07296384697768,17.075775402788,38.4929546320445,-23.5418309552579,-3.43384790188394,"positive"
30.5790451454079,6.01044270210954,118.53033443034,-5.39873126733073,0.981750609565124,1.02755853219256,38.2831373839615,97.2598369545981,52.0727926930665,0.5779660223955,"positive"
6.13911847590861,31.3769312234625,-50.5580741621554,46.4216125121462,0.270469478716333,0.90747305339569,2.61611065179289,23.1273731136883,-22.2294812452831,5.26949783802161,"positive"
-2.45524686087256,13.9298685915262,-211.021806023799,19.0867630417265,0.787326561686374,0.992103678022742,11.5897931422526,81.8688539342457,-46.7621691327948,1.46660948697708,"positive"
0.670588619204849,4.67593075264755,-84.7775139645468,21.8084802115198,0.871962570493971,1.00182789064512,2.93128251182855,10.7385685291413,-18.6247209119849,0.576380202804544,"positive"
-6.0225503298997,36.0478836672252,188.620986017884,-17.9431602040039,0.380667860990871,1.00573811010788,0.532603010341528,38.4404359368649,64.4185869831963,3.02172217057827,"positive"
0.13944139368638,16.7702202167979,12.5564835577384,15.203590624162,0.884704764272037,0.994311665651211,21.6578774244279,36.1814855980746,12.0994150680605,1.24401236138966,"positive"
1.05139828311359,3.69884717237867,-91.1976117147363,9.48511991270972,0.917028988825477,1.07689244859817,15.1731091236101,48.353598503249,3.18272063105362,1.49459916325361,"positive"
-4.68981052377266,34.4779238347462,29.0509284834165,4.41734606840047,0.357842867075756,0.848000673687089,6.99785400616402,-4.99242159120795,44.1906648757718,1.64982077119122,"positive"
-0.00329933237735647,-4.95856548908749,116.075303236836,14.3062334602727,0.805213179220874,1.03130028724396,2.22676916847196,48.5573099726274,36.2085689455414,4.56428955206016,"positive"
-0.208354795989545,26.285922622808,241.596867904042,10.2261112708653,0.790397439369201,0.955256835703089,3.05268238700525,55.8623822881513,73.5253524702925,6.19286155670881,"positive"
-4.41268194874113,137.242025433839,297.178399294586,60.7273416738894,0.550932318310725,0.730091540075205,25.0522417558244,156.213201716739,148.686311547592,5.94186826955668,"positive"
5.13242054712103,25.8822203438975,-27.251144325915,16.3360944048611,0.430141692974526,0.580395776361384,44.9838271631352,16.6019830649632,86.402788612113,1.06973420388794,"positive"
-3.22793090816676,33.5952091300546,302.179560897712,13.4579112686321,0.915870557995953,0.938796937254943,22.8428310414664,3.89990445868326,-17.9883768918864,0.163025705829487,"positive"
0.236705430811926,58.4100764014776,52.60671364143,52.0797968060226,0.191418224147131,0.927589835462758,2.74986418849768,-7.17995975966453,7.07463888662119,8.70561640176543,"positive"
19.9670008165177,20.2846776140146,189.104869426069,-2.37583729533248,0.994212243341716,1.03602074951669,20.1121257351461,-15.4397048201312,-7.98950918848147,2.21215416802381,"positive"
-0.831628856809559,34.3006694157898,164.747645481352,6.13975321583522,0.929269902769724,1.02511826991979,12.1799000265315,0.27991199814847,58.7143754187501,-0.0215388024299363,"positive"
3.59483843034782,220.101694066486,-58.3825362459503,186.587975847001,0.969062814386281,0.969780456023814,21.5781734094764,254.619837029942,156.396652665801,6.44465561493685,"positive"
1.44962170745302,72.4546614673317,266.57382369814,58.274769320357,0.631633134791488,0.976403092914155,6.58747133688603,-35.3044791490266,32.9523082948656,9.54958560724841,"positive"
6.18802385563844,-1.62082001271517,-0.236043207440632,18.7285368770348,0.978263262599883,0.971749141335766,12.3281309920476,-42.8719625026537,0.110097251636596,-0.844688076447111,"positive"
2.68993533588914,96.9379742319116,449.102517650371,25.0428670868781,0.466223475178838,0.616672634111835,96.4767255564179,327.203951058942,305.912359538175,6.11829837571675,"positive"
32.9540348104129,12.9961207647794,45.9910421074756,-12.6770301850352,1.06388843721509,0.948351626645278,31.0776985494135,-13.9538576337884,50.7237301731932,3.02024857550171,"positive"
5.25066282561017,-20.1454286607696,37.7914344712058,4.32480875404195,0.214793248120586,0.995199945128952,-5.7719854989528,-20.3205140960422,26.5987372430746,2.030261301656,"positive"
0.320778623481896,24.6330387293832,19.0934370942653,13.6197605344469,1.04145264706256,1.02050433900795,15.9790138712344,29.1488506642397,0.359902480934569,0.207136525853985,"positive"
-0.0293331989467271,-3.9315950244675,-1.80851618880178,23.6408019076979,1.05006173033977,0.998838640862814,12.1670180703047,52.3291644446178,58.6356160489914,-0.359658506142257,"positive"
3.73125507887154,520.032870152993,1252.95523977329,265.766508071356,0.593417162381579,0.729822866521241,28.7791720875124,614.165726556277,687.010301272028,18.1374568941233,"positive"
6.69037333093911,115.900591478991,674.272766889831,24.5608394892729,0.555072771660116,0.54939668361067,97.6312454577526,292.793307032635,279.754532597689,1.9272626878518,"positive"
9.06548150410836,-9.17580386931569,49.6203924543565,12.5771877171949,0.964961347769351,1.05995516887579,20.2413713604692,-16.1111325434168,36.604257492134,3.57307050283968,"positive"
65.2127813938382,64.7028041023425,4906.99034077194,17.9934847169884,0.379882430503267,0.32246669359277,195.806396762705,1673.74257288486,1653.11048393235,8.52519160004831,"positive"
3.62994129355732,-0.45466101668867,160.908040138081,0.994734596330288,0.734238205885549,0.975854585842643,0.201485333905136,-29.1849353118606,11.3669232204641,3.85533544782507,"positive"
20.9058352509449,25.444947025316,101.160549825968,-1.01613890819022,0.968829737934788,1.03619794656515,29.3729552013077,28.5015565858681,45.8710511989108,0.308790456127399,"positive"
10.3665788550414,-10.6693978781566,40.7797904140034,-10.8508554917675,0.161741429923499,0.482272537095386,-3.7075988886202,8.47502143414621,44.4122598436629,6.05283387990435,"positive"
32.5103784527197,32.8787191887043,809.021960010515,5.54401839284681,0.526850095035898,0.805450306773486,14.2364268770856,435.198238672097,549.689805655871,58.0706183605444,"positive"
1.52399233514569,527.943578014035,1042.82724779215,270.843774092348,0.542274416654547,0.750848400099014,32.0607225292054,592.588711393868,802.441608078571,21.643406682937,"positive"
5.46570616718232,75.1137895271339,149.567991268946,-1.86255578430608,0.133344085743381,0.317239166901928,-1.55012018323872,-1.33367070852641,41.1773360357959,9.30496155312962,"positive"
-2.2782290942233,15.2762173228386,83.0069249499804,0.0488458813461694,0.663646486496996,0.7659403593946,19.2961281683954,-23.9032814831529,-15.7314044911719,-1.46258220566659,"positive"
0.171557404650052,47.3996552285499,123.185402237427,37.9452508102541,1.02789628665884,0.976156632691183,21.218567536982,19.8760091400582,42.4762103199214,2.18286295691968,"positive"
24.7690348699994,46.9064755262536,923.102569328709,0.969218020216582,0.458843558533054,0.788215107556406,12.6671460283539,458.616640474907,671.874567439973,60.2730238695954,"positive"
2.43353876232864,-14.0336890223039,-189.201085115763,15.7661025708398,0.962886592850685,0.979320757320614,7.81871743313567,48.1183719395425,-1.90328623772362,0.366189003248436,"positive"
5.30677147453039,13.8957430368022,73.3674934403928,-7.10750672452701,0.207353701002314,0.630666049658188,6.10487560923925,53.2080623698947,-52.1339906367199,6.2530890827768,"positive"
5.05676808961853,25.0153616442237,224.590855152579,15.8643963693467,0.21298090656041,0.445292656306705,6.36822201362178,38.7393847098134,-57.6549007075124,5.7784085270869,"positive"
-2.40630393793681,12.4387175470262,-145.279453241086,23.326075433391,0.736720395888982,1.01074530498568,4.8051987480423,10.6023018124833,13.8104161122965,2.07234257516012,"positive"
2.21171898783596,503.316108918101,846.665833594145,269.587041967187,0.519602137441828,0.569268890019245,70.8233579611233,584.015791766024,555.580085169509,7.00517001169356,"positive"
6.91809824490662,39.7504181801315,104.568654856711,0.975114756877801,1.03297259523593,0.949108155778421,8.18961247093537,4.60629321153762,53.5365416948822,0.953081324893778,"positive"
32.6113896041387,-2.23996960428792,-9.31372671199898,7.95449186021149,0.987893749287553,0.953773772239497,34.8998871030584,-6.65032797174626,20.7331752501445,1.2388126256922,"positive"
-3.91532960784969,44.8171962929626,130.994271781476,66.6616639941943,0.773888643294287,1.02248506640404,1.31398932390078,-16.011699409819,32.5915625532056,9.85139977121752,"positive"
