"Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
18.4720041768186,28.4775893679246,997.760746030853,0.950603334012368,0.488957945816196,0.704488084783981,-2.95693191369098,-265.185887982306,1583.76481953797,-147.546977401803,"positive"
209.055259906764,152.275136439571,23005.6155896723,0.664208212767349,0.920024941040365,1.04895194263687,11.5697256105081,22693.3540095995,25294.4815352733,600.969503655929,"positive"
119.450574042012,329.173807618222,49710.2429041599,2.63834932465813,0.397236717872632,0.544164926150328,15.0228628868957,17054.8445511534,21650.0816740818,1369.69831790869,"positive"
154.072580562868,156.033680972359,22471.7413800271,1.0889016453026,0.611866145383155,0.654445272232377,45.8280459850459,14027.30162355,19787.8721840177,471.176148971147,"positive"
164.783008114233,378.246417905799,47213.1340149295,2.70594435102753,0.409468850129738,0.56191635441599,-4.68473133322034,17393.511089846,27779.0167917372,1447.37360281699,"positive"
163.294991185603,474.80870649,82644.6760670712,2.64583308495807,0.359620621377035,0.408524817711509,13.3866834882529,26748.8294654551,38087.428623124,1745.0070996495,"positive"
130.969134944723,365.608164633139,51889.6554688268,2.62382689947545,0.402823532651464,0.533571678183634,16.7597321188185,17091.3316400658,24047.8712540341,1478.84810083574,"positive"
61.3144483287592,91.0066955332409,9895.60657358363,1.47978862727566,0.494285032246216,0.546204645263387,21.3293254842909,2132.91902275666,5299.77754634407,201.9358857778,"positive"
67.3561203180594,49.7306851186256,3255.3552165559,1.11802622583155,0.357551328285853,0.411190463855767,74.9622854733396,504.212246695775,3162.04501208924,25.0605100628171,"positive"
56.5698257185177,49.7530256443658,3211.61932203872,0.647818105622494,0.442428953721013,0.451021748378396,252.138242837855,2470.70865110194,-1873.14244559985,153.820756233239,"positive"
28.746255883538,4.30917426589218,370.316595698021,1.10127257910889,0.483807234510678,0.738498960892144,8.70863290215458,-487.468192751555,276.598483727943,-55.8844065643637,"positive"
25.1341394370155,-26.6848874170313,-7875.28750587553,1.15205362866564,0.464177864990428,0.716306865714498,10.2431455181556,2904.56061676538,1479.4375211476,44.9224250457363,"positive"
16.5774150860823,57.427921387723,7988.72011600925,1.18783698000698,0.481790959665273,0.815071075843659,6.47527545075674,654.534134765257,1554.63221695404,-24.5718545645382,"positive"
29.1090154560247,7.43051432974817,5391.07716842746,1.09475828764189,0.455389526473264,0.735226761389218,-1.8429005451172,1928.76450565444,-715.330162446534,8.4521694706507,"positive"
37.5725512900681,-9.27845842365452,-2320.02576720315,1.15385404069606,0.469047238383834,0.781632308396419,9.64570564765145,-377.870783853936,4815.34476661166,-99.2112369615487,"positive"
44.3875748938601,53.498264546367,2501.55608279979,0.968134792185718,0.508632226941322,0.73808829630212,15.0224806502686,-3383.74075677014,4743.57937445375,71.699003360214,"positive"
14.7483508290351,30.731865392631,1882.77508081674,1.1842836009246,0.504137808519432,0.78732998125042,27.425521613596,467.459691568103,2201.00350170605,153.803451238125,"positive"
25.5903479602997,18.4454487605544,-3856.02765220967,1.15269446445146,0.467134574456216,0.753235360057237,3.55774201325818,2349.00058828071,-750.745175478771,49.5857131854152,"positive"
179.192657476836,140.977500192676,30610.2956583997,0.934513400289597,0.752997718272521,0.953332244877647,13.1630877121256,19302.256416164,21390.0601761913,1459.26392967097,"positive"
117.243707715696,337.37072631142,43374.5810580046,2.86110690012535,0.358099115455934,0.589206983127924,-5.58778086991902,16969.3043463193,22298.4336880938,1415.29043198866,"positive"
161.590785355388,491.529390822627,88004.1501732234,2.53936220604405,0.404285232648222,0.528806295284434,15.3416464117916,33457.5977622043,44689.9357859092,1611.40411824844,"positive"
19.9651413037266,48.448711309612,2626.47031387557,1.07558212891388,0.45769398872714,0.744858219087483,18.5553895735578,464.602252722,-3384.39610393002,156.447527693944,"positive"
118.662626415094,307.969655393119,40245.5584024258,2.63654254902472,0.433864950144871,0.5477843137207,10.8389841775982,16088.0870796521,26259.8633106677,1433.29720330253,"positive"
29.4584373848151,38.9885443368695,-3654.47370173768,1.01306665088201,0.455922444868777,0.750147635010718,11.92021153328,3223.63824578555,-2573.26264790298,196.574139656762,"positive"
149.102473653309,174.429563980281,23970.3596160108,0.944223846879043,0.536969153741706,0.633498335962645,52.8048107764811,13798.716720318,12849.6277555487,206.431415374554,"positive"
31.2347783841376,46.1059851726174,3315.73092888312,1.10489557032323,0.510161750528199,0.704691781383653,-1.4000139141371,-2156.61175075962,2154.50011253863,53.8924186123173,"positive"
23.9225722933328,-23.801496188285,1177.72572417384,0.96457824777115,0.484720612326417,0.720777750119548,7.60604059809345,-1821.60676127634,1564.60222702763,150.035329875486,"positive"
31.6116012302798,25.6797644926821,3829.50519082101,0.937632854410676,0.497110400636526,0.805947078594468,9.50975211719006,1338.07265774712,3175.43491283297,1.55939438029088,"positive"
170.466715013184,515.749450690726,83359.2716743945,2.64223833305254,0.34106279527571,0.445486285422065,13.1058923472488,30180.3181507396,36605.0545770298,1825.30074893369,"positive"
83.4888011639039,114.011475933814,9199.95091847779,1.43821670726309,0.485415773330211,0.580657041004267,17.4948111530723,5282.61568269767,3877.20351139784,223.225963565865,"positive"
20.8821115585429,-7.63804945815745,-5017.31650537101,1.11891938678325,0.459340132594238,0.761745952297221,1.7532889339642,407.756179575974,1617.10351681882,157.026323725525,"positive"
74.8059887702788,58.3929036749039,9752.301992117,1.28503882619528,0.455513953090481,0.583286829901781,5.57373314446724,4967.02083171441,669.817755404619,36.514683343059,"positive"
84.4579880734509,115.10149160598,6358.71606417142,1.18297577054668,0.481013329458136,0.579493121625548,8.87710014111761,5700.70234089001,6149.66231245623,1060.02317240064,"positive"
30.0080179580796,28.0654898628117,-1057.77459629095,1.10889305206554,0.472764956920862,0.691949075359097,19.2773257714092,584.287991096527,1082.75106169689,160.796462336808,"positive"
173.539230489361,492.729895245322,81514.1361520148,2.69584248509085,0.356805315860003,0.427996573787096,17.4332459527532,27875.5679936844,37220.81504996,1809.26127140133,"positive"
11.7382579304052,38.641927860788,-6016.88358074506,1.15008253654606,0.498726323861109,0.714478781317768,6.41209363123845,3044.68946119495,544.469644242374,198.230496651696,"positive"
184.60768992728,470.83098404388,86816.4335303954,2.6276529537136,0.361243551164725,0.503553824521293,19.7069776529855,28942.9056859709,46344.1171865903,1473.82827280302,"positive"
39.3933481666784,36.1516610633242,-949.242363841877,1.26842881099748,0.47279770727909,0.753032495340607,19.4537395309944,720.471875197385,-2277.59259372842,51.0659756534759,"positive"
34.5779839639914,35.7581815933869,-2118.22019073642,1.26745285262015,0.438141424183783,0.734414700221086,17.0790754013258,-251.935305676395,1874.80536578095,140.760997781224,"positive"
29.3828598841538,2.30081606011673,-1458.58681792277,1.2020060458396,0.532857995811425,0.764851029350042,19.8093617582508,-2530.62685319531,-3553.13307659371,39.0671490177234,"positive"
156.489816068778,198.110105992001,29584.939162458,0.894971222856713,0.781737311723559,0.994049731698111,18.5260570404822,18254.5631309212,23907.3253885618,1625.9915683423,"positive"
76.2873028986738,18.0817322647818,-2031.28834186085,0.951396855322026,0.445871831986253,0.47196882044789,248.233001019529,1238.39207948523,2481.52702597894,207.159610944047,"positive"
186.764584135726,468.616586831066,86330.4427206551,2.72023966712736,0.348667325691585,0.50795635378569,26.6728453449307,32240.7008808139,49278.2904327469,1426.16386108273,"positive"
23.6387425359388,19.6957051728871,-9474.10179485285,1.27192293444671,0.477956259704306,0.725447139318218,9.33000643173246,2080.98502347097,2686.77094013592,-46.109079143414,"positive"
189.85153576406,511.691393324246,79125.799042094,2.68568370479855,0.373645014745558,0.467269893905995,5.31267668285685,28984.2259379578,37757.1354927252,1883.64821420569,"positive"
64.5706390947005,118.863523164767,4809.0132016607,1.2320754542963,0.492890104799908,0.540286478236826,34.5652264148552,1492.52955369213,60.9733032378876,284.395435559506,"positive"
74.9285350162593,83.2572329655513,13382.1954550567,1.35172353949714,0.479386667794537,0.561863894782726,5.64204966902977,4291.49998692562,7557.33853540351,284.525164477646,"positive"
180.373421122509,149.643520421864,20324.2476563642,0.809120758746977,0.762094662051046,0.94578912109662,21.4135349226244,20751.6964065417,22497.0817471785,1394.74328913624,"positive"
33.8136371233803,57.3451728768398,-2790.87163189428,1.13368467782235,0.540058430184584,0.776012887945658,-3.3714079887534,-1578.682512765,6501.60908977648,75.0847857403345,"positive"
25.0361201051672,81.5518964434554,-4995.18200230906,1.05357905627513,0.506870856163471,0.802309142933628,-0.350735169837095,8.10572596952062,-838.288792042566,159.460176117955,"positive"
24.9607456930224,37.8326775360977,1653.29885321182,1.15839759222983,0.462118754539608,0.714844819241353,0.711500318550892,3218.15667230157,-1945.70897136951,24.6120461540956,"positive"
31.4283476445341,8.43422279351141,5737.51973106428,1.35546132115229,0.513900165665425,0.732744435975121,-3.45573381869788,1289.1978832399,2239.03119513314,94.8321158298489,"positive"
68.9569576142429,50.7671057589521,-355.956335354696,1.23454451854633,0.430925350949696,0.40404763061192,71.765174187466,3423.71778514297,2050.32305245402,-197.830804064647,"positive"
28.1796289914435,77.3391058668345,-889.952169795163,1.21498488303631,0.471059742951168,0.71695631243617,-0.0193597389027556,3406.2047315094,3442.39833763884,172.829158502454,"positive"
105.727820919208,57.194899510209,15403.7875511299,1.12162502154537,0.424638992962591,0.62948488437975,5.62599045355152,4581.21297331073,4856.49870743778,893.652883099505,"positive"
185.364482113207,538.074808458181,84363.3108580472,2.73362462630217,0.398715635107212,0.511078139172024,39.9865733415374,33467.5735829706,44054.7597123257,1327.72814291601,"positive"
167.239599512149,465.092191013597,84829.785394804,2.69927717865064,0.353907927414137,0.421302380153275,22.3100922681067,29649.6885475617,37175.9187196337,1881.90150830985,"positive"
34.1871486277612,21.7284772245201,2562.00240865344,1.23655347681702,0.465217236215924,0.711510867019432,-7.58845968761822,457.871732853461,116.978974088245,132.198182705115,"positive"
6.74480416634384,34.5616435796646,-4608.25335660753,1.2598662204448,0.559828066041234,0.743501931033167,11.68048448174,1077.90598506521,3025.36733982952,1.81412274383744,"positive"
156.7839701961,179.099176504827,29278.954699094,1.04856272646432,0.532179911938857,0.679945019440171,47.6051078999914,13277.0928201049,16908.1581177261,261.378921195807,"positive"
33.7974780513968,38.8454086188664,4263.82655441194,0.78731270731358,0.475824985555587,0.749966210587166,24.2888228607469,-951.474765261537,166.264751164807,147.572010823725,"positive"
25.8291422971412,-13.2186171546123,-1180.053454276,1.07498407117234,0.532490167572967,0.815298249634673,11.9011047704667,361.962013667078,1053.88291767291,164.393941737168,"positive"
53.2155112191227,80.9916686492349,879.666118767491,1.18535526842461,0.434878758818942,0.400408909468124,70.1127996424631,928.546437309911,2889.62696016577,20.9725261721667,"positive"
164.186867538432,155.181809608188,22722.1596072574,0.736451849139955,0.818986138098014,0.951873640092059,1.98571976608874,20763.0689080485,20880.0363980835,1423.25069218197,"positive"
86.9614914693097,110.909093945399,10327.0692739151,1.20770658665464,0.491190362929691,0.607082316673431,16.1004342527203,2276.95975797399,2747.63376094452,176.391666000932,"positive"
85.8223849774649,80.6848180904244,7304.92349989844,1.20595364507296,0.467965960757612,0.603693969013604,14.6883103068725,3044.55007145949,6563.48920620305,1069.92647124955,"positive"
5.49050976253379,-22.596779966741,-6994.4599485213,0.835684351166229,0.503991121920139,0.752648520301772,-0.352356293010636,-1100.27024153784,4730.74539520199,38.8806726135758,"positive"
79.8411184265909,88.6629788815455,6312.50187947927,1.35566434572089,0.487410866981714,0.566400279673373,8.9769374931483,5285.8625141369,5803.41030438277,118.979043170944,"positive"
59.1605315002612,51.6542033089466,7910.20677485183,1.1148931811546,0.384137971667001,0.400060609424433,81.0161598933613,1231.76054605931,3153.21533079129,-63.1317990082925,"positive"
24.0680892030725,13.687118691275,-3963.6040115709,1.00509583708707,0.489156052654935,0.696976743213794,14.9718353715472,-589.074276626778,2695.48375008057,57.8174836486808,"positive"
53.2673230493032,28.4398970178333,2251.92295438173,0.775146974833978,0.44644615999509,0.5326211796879,243.290141841126,1263.19412561423,2592.34987141291,4.96221630027593,"positive"
186.782227308126,128.003141685251,20491.789027453,0.738286345667723,0.892668897663507,0.984709953285463,25.0136024611113,22207.2729422801,23962.782747322,737.662482278392,"positive"
174.769506006822,137.964963529228,24850.0125731525,0.886969391199051,0.80344388194676,1.00599353734269,10.6755100489633,22260.9113578832,26137.2560837378,1470.44520362479,"positive"
162.328664838532,162.995611227565,23804.1521384998,0.875036211949321,0.798247271150835,0.983854976741248,22.7636349823474,20592.1452897735,21061.7787854236,1506.31524637491,"positive"
87.1428718535535,126.298132723759,9530.68933365064,1.06605954266702,0.408509568935416,0.627894154742983,4.76423756247101,3133.28491563874,3758.37172350566,1076.60344247009,"positive"
39.5865608476564,14.0396761996902,-1682.71531983121,1.12808273884109,0.4668315855288,0.759039210154179,9.51890769720136,953.77123848105,1358.07040468218,222.749569244563,"positive"
165.610632711665,138.019194795973,21384.1564520441,0.997661057581495,0.81116793749643,0.924763284697035,27.3705345172851,19866.494354437,27186.0055451203,1734.13672654283,"positive"
166.456367736122,153.170429626423,28015.7919239128,0.927741157140592,0.824469403054524,0.948332243711671,20.6860185926919,21335.8167255295,22195.164573535,1538.4548467662,"positive"
22.9589671818254,63.6195594967807,1369.06344991562,1.24827129365808,0.448670508215579,0.712466889342074,17.9257978037663,-83.3501068003292,2985.52260185658,-25.2338808608447,"positive"
195.692464427922,135.732532710738,24834.7897325621,0.70632604360262,0.885009406340841,0.968826607363367,44.3811614078404,24421.9378305124,25000.4215860318,856.376295453556,"positive"
177.402420769718,98.5971024852068,12139.3849918664,0.789580750855969,0.846458229965824,0.984832706175727,26.5463461828048,25015.3813914572,26470.6149385032,674.014145897125,"positive"
36.1983505274022,37.2410079819777,-4455.33523673716,1.19184510941516,0.483431381247881,0.671915993090366,6.12364551028642,3762.02152812862,-2518.53178368268,203.29487743696,"positive"
100.777953234501,101.307965039783,12872.4606479264,1.04587642911939,0.451109969526281,0.576923330210219,5.71670171310164,4304.84008999539,3566.93771438136,946.034253228661,"positive"
169.48595273675,511.067057220886,80247.3738690533,2.62773150059656,0.356011466759946,0.44768674758357,19.8453169495387,27940.5658772851,39671.2749096997,1785.73107286091,"positive"
37.1903373164347,38.7630302017218,-4170.00182477641,1.25048934858354,0.450888224812175,0.731807572499453,2.53023400556475,2505.74574333773,706.990045361149,246.786491550949,"positive"
38.5259129299668,17.9160101930281,-914.998074753164,1.02272468262544,0.480598462027876,0.751354940481119,9.24069585517175,926.144454102281,817.584381045826,128.88623174583,"positive"
133.556826319336,337.064634188904,42840.4049769577,2.80325564506382,0.420012754621553,0.558955976521368,6.85393769246396,18086.5886375907,19492.075742137,1357.57599570628,"positive"
48.5470795503399,19.5778070468815,-1204.59596616684,1.04317105913178,0.45796422362982,0.716753411957615,10.0307577986307,2745.9248692241,3343.16114234616,121.98461733532,"positive"
134.056164839358,162.205309189841,26257.3344393433,0.926346816199225,0.605250959342962,0.630872653010965,38.6412733528536,15681.9534885288,15196.2589981836,461.942554881919,"positive"
16.7542822648538,35.9879100090028,7276.23238091464,0.994121974009973,0.476064040186113,0.698955535326789,4.98182156039587,443.671737278463,1649.22220789022,-24.0659245142934,"positive"
14.7115903513298,51.7026744490698,5013.13412368787,0.989941613172528,0.457793827995915,0.750990212994377,19.6965939949648,-2340.91443354061,1444.3289342861,116.657347512074,"positive"
129.61872034685,354.237568932164,49643.5961529823,2.52177265439662,0.405654331926077,0.538652845351318,10.0505061450211,17550.961105785,26025.8831857273,1485.08087505938,"positive"
201.297425662514,460.711063383275,85850.1768805108,2.43621416402,0.324537446964516,0.540916960969682,16.172280718365,34930.7187095239,45246.7242054524,1429.39913640213,"positive"
44.1977221456253,10.7375579467073,4438.10204719883,1.23745776592631,0.47501199831538,0.737726949189446,12.5651909946174,-434.994084592973,4820.50074326753,109.056267599436,"positive"
76.7138365332212,110.347408296627,2796.29893201105,1.27662346914302,0.476119577333609,0.600629134792256,-10.5827583931049,-536.066647975687,4324.34900183337,207.87859606209,"positive"
182.482388145232,469.587452924164,81369.9536787401,2.87553313959986,0.357839815493618,0.463007929418508,16.7346092295194,28285.3808421947,35126.1307268678,1766.57698722598,"positive"
26.6014313097085,35.1330351728356,10036.1086578663,1.09024386224111,0.498311544645398,0.734991714934994,9.3036720337215,-627.023954196119,4222.33436742168,163.309645028848,"positive"
32.5272806942036,55.9477157271092,814.185344327155,1.01597869917429,0.47915637807674,0.734667067650927,28.0550837609789,238.093341951757,-175.316989215683,42.1598740102221,"positive"
67.6320387645799,112.604623086847,3391.20158462316,1.11338348468211,0.399619241274779,0.443881261499647,67.4600220564836,1688.69580459791,-891.29671571165,10.9009164613155,"positive"
20.6531974031242,10.4390562636889,-1554.82803349527,1.08584262186646,0.484961011303114,0.726163607637271,0.392990456547679,-1577.06325986892,-3939.52270091876,20.6650576472931,"positive"
26.1686387021088,69.1643054078067,4163.54076215713,1.05992160171124,0.454214132823862,0.758535493807026,27.297599269557,144.543176220572,443.981098587818,-20.8275261207457,"positive"
62.6982920825818,53.4075588502533,13507.6538822159,1.1468219719,0.388379555722642,0.443468951566386,75.6014237413337,998.929129803638,766.646613904554,-183.968270633892,"positive"
166.455674288913,164.020869706042,25903.0358544276,1.04097975434036,0.560275120979403,0.661891697602118,46.8985443817733,13805.4435892044,15015.0610272591,232.629267754647,"positive"
18.9892930136439,36.0266670041643,-197.029671561224,1.14259368738287,0.429988492136678,0.735098359454523,11.4218925653438,-520.628199340649,818.911603864265,224.248720325544,"positive"
44.5889869910013,43.7405055884171,11949.7089888258,0.821368036819996,0.44271944924455,0.52104142312943,241.905588159011,732.121874723372,6359.0140087749,-0.686094218803448,"positive"
194.416675034982,168.516976932122,22351.7371354792,0.808364650226796,0.898601557351579,0.985973774293393,18.6669386676098,22063.3963377491,26822.8032837957,662.48958070329,"positive"
120.121085881329,332.105347676245,49162.880705665,2.7238257277577,0.365276045079233,0.502604145642318,19.8327335460559,20800.3970818736,24727.9777139718,1300.39878657696,"positive"
23.7899843403769,46.9312560334685,-871.580723886559,1.06470307684525,0.491061433684512,0.756648261271416,8.21077733147316,1443.69100361534,3472.8380911277,-76.28029380705,"positive"
80.7336892554627,95.7003559731665,2625.67784850689,1.37660421639837,0.473637935700224,0.557145244967827,14.8223042820536,3888.53576867059,3347.4668505965,69.8056243417177,"positive"
21.6334461739127,9.94396338100128,6009.90068389867,1.1090420695307,0.469690014600876,0.737960200533459,-4.6114123816968,3326.38881604608,1803.80295697736,149.98634136313,"positive"
25.7074649610027,58.4579495888177,-6651.15796912822,1.02983393573166,0.466065645703992,0.70258193248813,-0.0490730339589849,-1096.26263169914,3216.03859908088,31.868417314808,"positive"
78.503853253897,25.7932353813603,3378.86377306402,1.10334053187467,0.394956156735337,0.442728342823284,76.6113980968542,2853.62294069431,1872.313486558,91.4344040472878,"positive"
33.10008812938,19.1063660946736,933.087841870548,1.21327527414416,0.450173180020365,0.731679160383154,-0.857609655978482,-1288.02886969459,-3545.86845345197,-3.56434809408125,"positive"
98.2341157083088,69.156719967519,7816.43737155562,1.24807804766003,0.416640895443736,0.605090502489804,8.63188746838353,3549.40269335675,4820.58851566133,888.61447507962,"positive"
63.680605747656,54.3926120276071,-3621.58982325549,0.780101731972936,0.39936161353438,0.471255124496169,256.726052033773,2341.37044655665,5690.53307692853,-51.0548872123095,"positive"
175.026389930833,474.977250288068,84543.264438149,2.4839352662229,0.407291651248222,0.505343568248597,30.5994485050481,32068.49760429,45663.859918328,1404.44579222358,"positive"
14.552112516831,5.71108222964055,-5632.90504613337,1.22934217248719,0.455243659101524,0.730722784029936,-4.72565804043377,-401.644612813648,3158.78117223399,-30.0458896457129,"positive"
69.843517248723,110.714738787877,14979.8445656112,1.21231356556389,0.529643397266094,0.55274759268433,16.803652859231,5869.27817466758,5001.02463261901,213.289994243578,"positive"
205.32386038272,445.651373864817,79444.4326359995,2.4335081664241,0.346690336939779,0.522145902485985,22.3769767914495,35717.7659222362,46287.1052973164,1576.9589070271,"positive"
155.140247009364,172.901196439641,15338.6436594355,1.11548686418208,0.618869280015669,0.633777924048772,54.8882398241327,12941.8364008052,9702.20792214854,306.209655270505,"positive"
29.5867955430056,36.3761142929794,3794.69834319254,1.01720910120913,0.515142604701196,0.729643828237557,10.8515385595888,362.13437832993,2226.34321881258,-138.532265509077,"positive"
67.2110258462998,89.1687547825139,8478.81093998741,1.22771169735242,0.386709753031796,0.486908256346246,60.902576190187,3562.14066026382,744.125928947979,209.097513640282,"positive"
170.281343812123,449.785667000688,81131.811871156,2.61568591430511,0.354356842235804,0.388048676621061,12.8719437043919,24658.3372985166,34682.0418597936,1870.05328615226,"positive"
14.4969436552574,34.1554696565093,28.3694438385672,1.19529905252699,0.500503028662409,0.743749857565587,16.9375899671885,-303.884343008849,-510.478550500894,295.278787874785,"positive"
153.830616423121,336.538004541951,47457.6213377052,2.6933414943383,0.395844613590982,0.53792582490555,21.2693619340999,19306.810217953,29157.9877841019,1332.74490080067,"positive"
23.909890503025,-1.20396202674603,6763.75187125252,1.22953570660801,0.520408556074251,0.710753292168349,23.1078131036615,1086.15078885024,-1971.27824296336,262.147126862401,"positive"
171.117410950244,474.451466075953,75281.4780339981,2.83598424647698,0.332988481162316,0.431900930961032,7.23710644231816,27308.8324823785,29564.9645717741,1778.48698501292,"positive"
135.697392917405,198.095759994273,29646.4826118719,1.02295981205721,0.630607749891433,0.693612102735222,41.0662885156485,12478.6983478599,16695.7954985093,265.912036855827,"positive"
183.605819912958,454.350409100016,88056.2868595048,2.58168488987371,0.352284882692936,0.56319549995282,19.0064223112394,34388.8729295858,47828.1078446924,1400.47444290409,"positive"
25.6126190304485,26.4831421657354,-555.576287082831,0.932352954241288,0.536222191280563,0.771406330103759,16.2011490547136,2913.79883121401,254.290105757771,-82.4080140635812,"positive"
61.5333968857998,88.5802986931197,9979.39350239309,1.11550751160954,0.391730900986943,0.429299675933014,73.2759931385987,-1830.14690435293,1571.37356284141,126.080767462467,"positive"
11.7495575405098,31.8170663188139,4841.43516735728,0.951569760324478,0.470618350303279,0.775115071725289,19.9382412510548,-270.68349503598,4246.76453316443,184.929503788402,"positive"
45.2284777048696,75.9334807369607,6257.12566545517,1.16284214680446,0.479458596721003,0.736361460270588,12.3426937473534,3718.68388037586,-4107.04514940471,168.542359803184,"positive"
46.0250132405576,47.6646566715994,-322.443000405936,1.06764203439425,0.4601366510327,0.704564935175498,8.17956625494268,1237.57771778476,-1722.97069670257,128.143770868563,"positive"
193.657146628587,189.473565318809,28875.1132644604,0.710176485237366,0.897105842490655,0.958358474784555,45.3397063172223,22682.627830868,27029.3880456201,813.814238820028,"positive"
157.373855116485,152.887067479888,25600.5956399702,0.844725857831167,0.817737606976916,0.948956551520088,17.60733617128,17448.5368732641,24309.2837556641,1512.8948954155,"positive"
159.897610245869,132.367905821251,22004.3013313759,1.12531099336994,0.587676120426608,0.681110762350107,53.0190551813706,13553.4452032205,18348.9237109881,494.774009299105,"positive"
25.62066631182,40.5242495648666,8239.75064851591,1.09205465055296,0.521224625427383,0.771107620169169,7.73570136864447,1714.16371203579,-1124.45440626141,13.9415905080597,"positive"
124.912902100872,326.100480787056,45094.4585568699,2.8909329324688,0.401440775400587,0.580406241685659,11.6222396453221,18056.0737097661,21629.9917552595,1290.64056496518,"positive"
41.1544662723069,9.23543687664029,666.594122996344,0.958222633741872,0.484748567876332,0.702640966136477,1.10514915024309,-339.366888507016,2722.36338684852,97.7731364587463,"positive"
16.146473588308,26.7169481324965,3087.08346034088,1.1418658706187,0.490849871498092,0.738470637696357,-3.75409272452082,-1132.57934426842,4628.54625242256,0.292991922703699,"positive"
23.0648777602929,53.1111112761573,2530.97138399998,1.34819110220051,0.478865321153678,0.769253222543906,5.09519135177226,254.533587945113,541.437038341748,-61.141176949738,"positive"
20.9413127083788,39.7740576527709,-2064.77458880672,1.03278872784714,0.466471263883569,0.714455536660351,7.25963773574438,-1625.11979477209,4804.51498875611,-27.6663401386374,"positive"
28.190678601609,50.4008623404893,672.911512121705,1.06573258777316,0.509353408873332,0.726600156741907,23.0817774235339,4968.4880704648,4145.56592440112,110.571668730989,"positive"
158.816150903096,491.691209131478,92888.2691517799,2.66842049398431,0.35650250693738,0.434252324293421,26.1769171659075,30483.9068418246,36606.2927095156,1939.59843658477,"positive"
21.2102795836132,27.1152965273079,563.465393689078,1.11590075485239,0.529419703474138,0.749944364642061,4.34447254609648,1590.30725685511,1613.75123552694,209.628934852649,"positive"
35.9113447768362,-22.3022395260196,-314.887242350364,1.07983750734489,0.513263715266294,0.7114707376362,15.4411576262151,639.214126208611,-2122.13133017703,-45.8278691741263,"positive"
68.4910134123466,90.9914098432252,7752.58183297807,1.09617190824747,0.410678405251399,0.502590608722754,62.8595077207585,1092.0207913375,7006.80202166686,43.1225737785206,"positive"
18.5983057292685,80.0326883330986,2552.24785552999,1.29392902339788,0.495348989166331,0.758249501424521,8.54093065731431,3554.69646846078,1378.82842316177,253.342245820864,"positive"
191.398482063408,470.319754270964,84975.7785510355,2.53384400476673,0.411393660753519,0.559028116357174,26.428238207331,30829.2528201057,45825.950246459,1617.15652207342,"positive"
4.51619160696416,1.37226873854788,-3646.11961247436,1.2489708480362,0.486622144053982,0.744189551787543,-7.83932917428341,2064.57828592457,-953.421236875999,153.777791473332,"positive"
183.713083885729,128.691544749372,29175.6031875196,0.44457687012742,0.877317644812984,0.980045942235326,39.7523016018364,23418.9465976068,19276.7621611038,806.264051087692,"positive"
71.8833599209918,28.875305903301,3748.5655313293,0.878506779542155,0.434797740835441,0.502819508845164,239.79668278163,2936.24241064197,870.264427191431,124.192713567107,"positive"
65.637895731422,95.0587488068088,8935.07049093902,1.46031440217721,0.473924266556756,0.546280675753383,-0.191151872182694,5765.09453673783,1742.0367218791,320.04110421653,"positive"
185.648582485356,484.283457059631,86011.8662315086,2.47516849120821,0.347165631667414,0.564327788980475,11.3891665765968,32994.9515975069,46253.7028992222,1462.30309620545,"positive"
158.619000700382,490.585718839163,75023.248758423,2.68518004122098,0.369498913670997,0.427667564612094,-1.44727711929093,28162.6546605853,38902.0726277046,1679.13142682479,"positive"
36.184279503434,36.3161123655433,1157.85805672563,1.26883728860311,0.479228128983812,0.672326155013517,3.87565358373014,-4292.77645952165,2773.13377850559,29.0009661893056,"positive"
10.1370273766905,10.8876808729991,10924.684354423,1.14699978070464,0.505064166405309,0.721101860383516,14.6738746348952,163.332209165964,-3374.33444878755,-80.7644569316577,"positive"
124.875595971309,365.383499294717,38283.7362494248,2.81174283294177,0.450271118327777,0.557047626403387,8.14405987362184,19129.8746158301,25456.1149357903,1440.77826964247,"positive"
90.53592870542,134.478631603455,5540.64899152824,1.1750239339903,0.44232707962673,0.658832440894251,-6.51152446031242,8073.58252217349,3629.85233671245,1017.8331731632,"positive"
187.588111096944,187.903627544567,20014.1343270522,0.717638861244355,0.906959408766157,0.989100624022878,26.3638332077073,21083.4074575416,21589.9693148064,560.401268984385,"positive"
21.0503150268461,19.8410267492132,-632.759964844878,1.04065649670358,0.450627975219269,0.690320074047861,6.98416225845366,807.759878072377,-1903.95013410027,-46.0085791605644,"positive"
203.663544385451,479.716824759635,93029.3248700559,2.38421526684949,0.440779784006467,0.522101942181015,24.4527963044994,33055.3684921033,43061.1362283829,1518.31757896623,"positive"
173.196115354554,163.983303315956,24975.8203170099,0.525501025705808,0.875797283830004,0.969334119017969,33.2160231426874,25361.3779452058,23191.2296512248,884.650643916194,"positive"
170.453346404105,142.368889804761,23287.8539986703,0.860816625668511,0.823344169982334,0.925151423088358,10.910725969689,19012.82418833,26429.5468306197,1524.2522187113,"positive"
64.620507183383,115.864385092324,4266.09335298228,1.14417814352759,0.469701334454463,0.594929800452763,3.57953353701628,4357.31717280173,1993.14656852084,917.756183681621,"positive"
