"Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
11,185,2035,16.818,0.295,0.826,1.94,600,1681,310,"negative"
8,71,568,8.875,0.329,0.776,1.83,187,441,102,"negative"
9,16,144,1.778,0.222,0.479,1.33,32,69,24,"negative"
10,31,310,3.1,0.197,0.652,1.3,61,202,47,"negative"
8,46,368,5.75,0.356,0.957,1.79,131,352,73,"negative"
9,535,4815,59.444,0.192,0.658,1.42,926,3167,654,"negative"
10,510,5100,51,0.163,0.542,1.36,832,2763,612,"negative"
9,81,729,9,0.287,0.826,2.22,209,602,94,"negative"
8,9,72,1.125,0.431,1,2.38,31,72,13,"negative"
25,115,2875,4.6,0.296,0.65,2.56,851,1868,333,"negative"
8,10,80,1.25,0.313,0.675,1.92,25,54,13,"negative"
5,13,65,2.6,0.4,1,1.18,26,65,22,"negative"
7,100,700,14.286,0.294,0.633,1.67,206,443,123,"negative"
8,30,240,3.75,0.242,0.667,1.35,58,160,43,"negative"
9,64,576,7.111,0.299,0.97,1.81,172,559,95,"negative"
11,67,737,6.091,0.269,0.689,2.96,198,508,67,"negative"
19,2,38,0.105,0.816,0.816,31,31,31,1,"positive"
14,183,2562,13.071,0.39,0.681,4.87,998,1745,205,"negative"
7,54,378,7.714,0.267,0.619,1.42,101,234,71,"negative"
9,16,144,1.778,0.208,0.715,1.5,30,103,20,"negative"
5,43,215,8.6,0.233,0.8,1.35,50,172,37,"negative"
11,8,88,0.727,0.602,1,4.08,53,88,13,"negative"
9,249,2241,27.667,0.301,0.739,1.96,674,1655,344,"negative"
25.3143594056361,17.8090510278623,639.65027668649,0.947444408597958,0.798255787850766,0.868160387407006,29.1712587584603,-5.02867659452794,213.721761651939,5.16732240453004,"positive"
29.0767577724749,27.2950603046428,-515.666285708524,-6.6938332112034,0.439433644040353,0.661851276805214,13.3343322037557,337.217627905496,432.788511509241,56.1157053626497,"positive"
-5.11915009245934,43.0159741207014,-170.666559255672,26.9867420853382,0.237656622104482,1.01648854523376,5.32379274303087,-160.512009119895,998.028151889412,30.2739595565444,"positive"
0.860695610297753,185.383426981411,-1214.33744658539,151.446453534164,0.431496548995114,0.956272882789653,4.8107395614371,-53.2313093705073,-28.6715275888099,86.8482139037272,"positive"
19.0938782558364,28.6198672934579,1584.20968806446,0.891917818886661,0.172991446697181,0.426861418154656,1.04060979423178,486.352483927466,150.810914747941,23.1825124287946,"positive"
3.04870988173367,72.8880295064066,-505.867307397209,75.6082350655816,0.77978201574727,0.906523406128816,11.6822894744449,-88.7189400303536,-30.5824331182327,5.26250369665173,"positive"
-1.10830546903992,82.8254946233871,488.526253524554,88.5789644464136,0.871857285891819,1.08338995813866,10.3063548955879,-36.3743387951844,-251.252940977771,-6.08302151761377,"positive"
10.6148486263684,-9.40550802579188,-777.143068271464,-6.2509333422636,1.01894446148977,0.973985698170405,8.1211196114623,455.405133002067,574.017176142045,-23.0332039687827,"positive"
30.4119175401049,-5.48269002468049,-1121.52825119249,-8.2708693015524,0.883925981682803,0.839709495837597,29.6107928335495,-113.908283428452,-578.916572361707,3.3885753562452,"positive"
-8.94651338682077,292.148608143092,-1196.35482805276,276.440052333525,0.906950898499737,0.929408492184801,136.114478695893,8.14360963373213,496.540238604897,-2.94653702953093,"positive"
32.2335442681064,49.3328720420135,636.184418658296,11.0251090030073,0.171054810329791,0.438518600590265,-4.49829806440561,203.442846425052,1268.79829612438,98.7483651611474,"positive"
-3.00127675477285,113.352510124956,-241.755338978095,97.8058441648087,0.432852678140193,1.07682206014302,-6.08475290161493,94.9105445704892,-447.807314568818,28.2294234221477,"positive"
1.51684390497295,108.679699722508,1997.73177627991,24.221680720936,0.762630484065444,0.803669678991443,158.772007455894,941.792810158597,913.794863296099,16.8252049152802,"positive"
37.9451931399771,369.450766191359,19854.2623911038,27.5042165916777,0.0591066890125113,0.108974090421403,6.63550819414442,471.528672087254,1555.22627939571,247.645247878551,"positive"
9.56453412974342,10.9949045709978,-614.72039471929,-11.9054683344827,1.01603210637897,0.982548881565979,8.27424232846423,30.3685230633894,-223.925991508345,55.8516057995714,"positive"
49.8525777238537,399.857273608557,19531.0065598082,0.539681485013142,-0.0147313441737257,0.0875699763523847,7.83835234974267,1437.936418706,1722.60044261871,263.809227637735,"positive"
-4.90102789535419,46.9849493351149,-818.751432522091,13.640665323131,0.362147355909136,0.62960531686679,9.9276222858183,-42.8504083590843,-406.289582789668,-26.4782250801203,"positive"
17.7325555967283,-6.41485602161074,-588.976288809546,-14.748345157542,0.64682249172663,0.698681119113961,5.27130093522364,254.445291953458,-91.9364192830181,-4.39995497295594,"positive"
-3.20488059608451,27.0036365279401,165.574400679567,12.6850952552401,0.945807825128753,0.979911653347066,10.5240754584941,-145.445260968523,-185.10859720762,-28.8151779653622,"positive"
184.384331243278,180.494297780752,41636.3594673055,-18.3771500093917,0.257430507257913,0.309244916827951,48.3067178992125,10898.2829011235,12777.6416340724,208.640542805002,"positive"
47.3685967370891,417.480185730795,19520.8763908364,4.5834387453185,0.0571769929139471,0.0524437873006819,0.340006314640204,793.706792171447,1823.58634268114,263.61398490772,"positive"
50.0202542127205,-15.7571712170916,135.248821861609,-8.22129772800581,0.990608503723402,1.01444741879396,46.4272261973572,611.950181633154,579.632118508102,24.5223691091926,"positive"
9.8374869809157,103.776883527432,-2150.44500589883,99.2203067599921,0.444324146355606,1.00632131988486,7.02887747236618,157.522655970313,306.411219204865,20.6023010735507,"positive"
13.0721424224568,1.53718072941905,1182.36815065976,11.1318265418496,0.309912668886052,1.04338597223744,0.739366963770347,148.370333383085,790.710113464582,44.0243807273814,"positive"
11.3678687096089,11.252938426331,1237.39288854822,6.60115746233525,0.569839339954637,0.730083991547552,11.3821035841893,-412.76771594399,-40.093200363157,-40.3254963927281,"positive"
26.5547460759073,481.349409695704,10649.2311688874,37.4589707811345,0.812823951431416,0.880918540135712,46.5160851963219,10324.2311085771,11259.2287000705,283.222611661255,"positive"
5.57477929310584,-3.13509721003095,5.39699689989891,9.53030256678443,0.799108163084895,0.988489172967892,6.82542037572686,408.270304811069,214.107875449298,42.9726749032858,"positive"
-7.34746047722948,42.7654541129734,-775.512722622415,46.296195567088,0.822071909065837,1.00352879443498,5.42240753441232,178.35119452613,-28.2194426168622,22.952890363512,"positive"
-11.3065849012246,16.994348211747,124.475288843293,2.02986473115388,1.07115185803378,1.08195264828263,-2.09575428433495,-116.34706720145,-625.737577916063,31.7312562163694,"positive"
-5.52531893543855,296.101210901085,-212.983396625011,279.972642137403,0.825666460248007,0.961755594896581,29.1507852814017,281.274183007611,-188.016413545023,-7.03650823017031,"positive"
10.1303546035464,23.1599211287152,1784.83014466296,4.49914969937068,0.14176386207295,0.396460358522825,3.5234675182356,297.684975251342,940.975972523166,-12.1800524612366,"positive"
-1.46927817612867,120.272335705518,673.450416117775,25.9915616892084,0.474668228061572,0.515884476554327,11.7557620070465,51.4129527601509,756.280706217525,-16.6604578098586,"positive"
33.0330297557376,68.2225515114292,1852.86644086183,-11.7327218078652,0.0522740629232443,0.40817312353847,1.80362634023899,-38.0889344369961,1052.36646193238,129.110827120036,"positive"
25.1022429836999,79.09111310921,2180.01074120031,8.67685111076574,0.143861921547122,0.440456602682461,-2.80939686306469,792.539650497607,1092.92760112507,136.431468131795,"positive"
-3.51705745314362,126.570785584105,-1141.28987056125,17.9455021877253,0.746058822817977,0.73823519106053,165.538387374582,-46.6636070929648,135.360431238902,26.0748176857184,"positive"
23.2181709059134,50.4987919854479,-223.050344882258,-10.6412479921434,0.444048568936082,0.62380443925681,6.29580961582377,127.574829147773,1129.84423565298,62.7596864851939,"positive"
27.4881235761722,2.40011395187318,1376.2641386561,0.338556810729877,1.00961493797052,0.889164284338337,36.0451852854896,-4.783989812576,193.130448904548,18.3426117144537,"positive"
5.44973013826487,23.2421561925725,214.77542341348,24.1327622708676,0.487431584118837,0.996455559229809,4.19417413954181,-133.955319149837,-396.819702222787,9.16884804821977,"positive"
-7.31413368512105,30.2629101806617,420.997257433239,30.7808824243886,1.04546557162561,0.952803692133452,15.9759347592966,-4.4533663254197,-76.8742220955567,4.25089110552275,"positive"
0.194493898578658,282.569284809943,-1099.45695318903,274.088963674159,0.994204252480226,1.00695797943436,27.2846123301959,614.639909743088,-67.7644893426547,31.1029207534888,"positive"
96.2079754468993,10.2019244653879,2500.78300054133,10.3807658377769,0.395362511431678,0.594520592300855,4.54945151214046,-238.81587318742,-179.915537953838,42.0482909220006,"positive"
31.6518375345297,185.205493289581,3696.2521244805,9.43811554137123,0.247929116288712,0.920249665797347,-2.16984222237932,1257.86055749161,3605.35351186279,584.489509780584,"positive"
21.4849926687128,-3.61205881757908,488.146366557105,1.94588244866787,1.0483629231108,0.996192115327143,13.2645525654523,889.507024548628,-102.20523610082,3.66617347159162,"positive"
-8.74489423574106,279.172180138629,26.7006005213479,280.906904329664,1.03289889452557,0.974687122054129,136.648827261974,480.362709721875,-387.577169903275,6.87173043012597,"positive"
89.1184387970936,-2.28486200112709,988.840395703749,11.051629701701,0.995533283939349,1.0001144405696,84.1411087918444,-66.3181920782397,330.347025463283,-25.8167199546877,"positive"
81.9188936497411,86.2968380176878,4972.31310302827,-3.4082623864763,0.0728649056309586,0.410309454773228,4.41933744687758,554.1832228606,2774.63763763597,662.551920015369,"positive"
2.00025736243805,85.4540974219172,1126.14361759794,11.873910957969,0.456670463055909,0.494104856961055,1.55369116492711,312.0429575421,-315.882136520228,-1.97558752676919,"positive"
9.01326064969624,60.5547237427452,1028.00102363096,46.9382722127535,0.783744043281112,1.03078984959841,8.79378268603342,215.543747465009,531.677646100552,-6.94016855895854,"positive"
1.63882328717273,144.74739841058,-134.939213305293,27.4621159891158,0.838847031648175,0.741288017405323,167.557548140745,684.495317898085,538.580245084324,-6.48044506889073,"positive"
10.7610589429625,30.5284094909512,-1610.86047226256,18.7797706730326,0.703670118485733,0.746200143778326,7.7903688830139,-28.7782610693862,94.3497247110564,21.6207861765685,"positive"
0.482049956869618,9.78042135975996,411.971850685936,12.5465552827365,0.803815002528095,1.00823012950673,-0.475623739465264,-0.543621209979481,240.457968245403,19.0609071899664,"positive"
1.28680399703993,-12.7127354847593,-2257.02718347953,10.1845905479311,0.205863231694053,0.911579072613693,-1.0543738620142,-42.2553051065878,161.608871049907,4.94793913352512,"positive"
112.809635700354,-15.9079998646273,925.862562702942,-0.996756161099134,0.561347519167462,0.513052386013767,113.82114675241,167.868267990334,217.156375817068,1.82992616171567,"positive"
-0.24327637597663,48.1030201156919,784.144438349191,58.1978830571736,0.283006340276797,1.01202841201153,-0.789277589885841,310.068854819019,-65.404237022398,4.53461561220698,"positive"
17.8235910235602,2.37650322120556,810.789140710994,5.34930564354816,0.856709453236481,0.788577377945576,18.5019290148758,131.966821027617,109.789712453787,11.349519755864,"positive"
32.8552624779237,-11.802467234362,592.780386948787,7.10851975065883,0.501304999017232,0.731405079524332,15.0159038619933,531.867054737572,906.125260633621,49.4774070022472,"positive"
53.0665965503135,421.116355558044,21083.3582418995,11.0204636345706,0.00060722388007263,0.0838684711584037,14.004097768532,696.540641765381,1992.43240335062,264.430910434007,"positive"
4.88805227738282,-2.54421377417141,-135.176560277083,-8.36241673169893,0.911843209381822,0.980095776143064,-1.73321552283988,-179.014928653034,-320.845477116161,2.23998319782728,"positive"
54.3492735977478,401.085981213239,18343.8727041904,2.73808843515684,0.0355988553001015,0.0838339580352991,-2.99505216116326,1166.67034547078,2151.949763292,270.788007914289,"positive"
33.4797495409744,7.5570760136178,-344.353271078439,5.18654052508649,1.02432414790491,1.00771886342779,33.3815589079155,194.486612310567,-22.486467720977,29.2887892828488,"positive"
0.092508233950074,106.881502160302,-598.373569754692,16.0291700759027,0.738526779081708,0.770630573793577,166.230505791861,368.289449126073,127.880742383693,23.3227000933176,"positive"
-11.9166174077388,16.6024766583772,-1224.69061375863,39.3786863629401,0.451200175036943,0.956055338570299,5.24398126280631,-96.5049942906996,-72.6192580968388,30.6783246925825,"positive"
196.194539662993,214.674614021214,39206.2976844169,-10.9513411007927,0.284940276871153,0.38857758540811,38.389680927273,10564.8667727483,12271.3184869026,243.510768384487,"positive"
2.75476347116184,39.8167063772659,53.6360441612478,-2.9604341828346,0.967526051889162,0.936753915567276,5.72533904954222,-626.177953492807,183.267611803177,2.42933300715601,"positive"
-2.91666687162452,289.088410482209,-612.072442764034,267.412808840664,0.924587404228286,0.986194210537679,34.4829480981144,544.473980541506,977.102345301796,-29.7420094307032,"positive"
8.87677160519939,33.906382392575,-170.307927522684,11.8539531320747,0.471379622690792,1.04119887217769,21.9127549589461,251.065245884147,113.470443726228,50.145949798612,"positive"
4.43326162277746,-19.5509974475858,-144.188347388866,18.1233494225974,0.952053556099375,0.999110690259115,9.74782836393179,250.698497946968,240.275541615768,3.81649581786624,"positive"
1.55307934180402,36.9766613194463,-280.128948945201,5.54393068025649,0.938662903955241,0.96737614504733,13.7289471291672,100.256073449918,-167.990079068002,1.36107177136821,"positive"
30.0077352904424,57.1156103100255,2513.89033045227,-1.80365135473007,0.0600456988382868,0.390803917303406,12.0372933794673,-100.294519146269,-50.0195750002771,7.84877609816857,"positive"
15.6823076221993,504.281136986768,11658.8232902478,21.9299174187484,0.887040082966794,0.887742709387661,37.781927756,10275.9835715914,11093.6897111192,273.475484112647,"positive"
85.5813512467963,4.03591789564322,759.637454679888,-14.6575625417066,0.91521263753815,1.0351054179905,94.6130759082927,18.7251290989984,-35.2767322679871,-7.35123419946246,"positive"
15.681968857431,15.8990550321378,-322.276033634285,-2.298900062592,0.941188195980089,1.02752174770367,5.76814256234067,256.254291151946,193.932812576415,-11.9495852764305,"positive"
-4.51037584885987,78.7187782872956,-996.271785566117,42.1704115180832,0.303009294691874,0.989856362034145,-5.83374031215706,-481.291506250243,304.045559101199,-5.58512283952573,"positive"
22.5780145337455,492.102114040353,11319.6173000404,30.8605349424989,0.852496970752042,0.888775358194668,35.2795894225,10946.6644053161,11373.7183332653,271.582333260845,"positive"
0.690772021233739,61.6039177352332,198.773160116255,51.1741314983947,0.788470198057052,0.95946026909486,1.41063663271096,46.7527693082933,33.5220926768599,-7.11080006150353,"positive"
4.53637990200583,24.2107640164199,-546.356974732624,-11.8308451794376,0.66691609322631,0.763214873470508,6.72087515403155,123.702312535209,207.613575685788,17.2051031667032,"positive"
1.38584322417796,89.754080757115,230.034312312041,64.4523348860715,0.828797705122367,1.0287020626211,4.26113537033585,13.4849893395777,-38.3206827678613,9.81736696402452,"positive"
7.14371272651117,5.73556130630662,341.874476002478,-6.80149442762162,0.859439214478753,0.918188626419492,-0.35008907388915,-668.55865725683,59.09847815013,-13.6272104802827,"positive"
-3.60200730656476,158.552758119354,881.651616780488,141.440287685361,0.424992295412734,1.0017424909349,-2.46610456718969,6.70307189647927,492.208587989864,89.6916584696009,"positive"
15.2160311921519,3.65937060226661,-993.32388518248,-10.7323732539619,0.919282070154228,1.03203046631491,24.7158429079515,560.132618486373,-76.3087515028657,8.24668698887624,"positive"
-2.19163447612041,292.008424502443,1614.0846776514,285.434563345844,0.878732833622536,0.963008147257186,32.5825553891266,795.029999676977,169.703682054142,56.7328111237391,"positive"
-2.46767457428753,2.61345013082475,-1856.86275132044,16.2239994415576,0.798464956618618,0.994233109673839,7.23869801954481,449.754245568298,13.1313897453639,3.47922787698036,"positive"
3.66474925615695,258.286219176602,-1607.34265542691,284.970886302622,0.955444129191546,0.918040361711876,40.5322813312346,714.648235614387,258.638948587283,-2.81811284543046,"positive"
10.3852915421768,63.5258136334348,1187.99410714362,82.3707979318512,0.820317065154169,0.991873186915008,10.9820316754988,22.0305125485158,17.3618307141833,21.8902320651796,"positive"
-8.7504301209904,-3.96679534238618,1235.38983728927,11.9768775378645,0.78936931635188,0.972068711686936,9.74255986211941,114.171494752895,106.807932384593,14.2301075078288,"positive"
8.09623168442713,-25.923201479284,-1127.34611302721,-4.12373533080584,0.980204317831413,1.03383864598772,6.94405080356225,-160.829711549403,510.165444173788,-28.6477250325825,"positive"
7.19978808792862,150.244332573633,1126.68583062387,43.2198536902619,0.810224835061473,0.717050272672322,162.571315196638,567.009129660726,-190.649258477447,4.34332552900697,"positive"
1.16179700902107,-6.83251983643074,-1297.25998235786,4.77435418796664,0.994300172192592,0.97924283633254,13.8317828405078,333.548709236246,-40.1434524322478,4.9827207764958,"positive"
15.1740824865247,-0.136419900145992,1568.76410845428,10.0246884413056,0.976170312722302,1.03498574950547,3.250559605616,374.001720863122,446.084239207718,-27.5207187987809,"positive"
7.9596598389039,-7.30096473818508,71.7184549086388,21.5934573562796,0.945914932666193,0.992282967042241,8.39680294564737,-74.5281103522853,193.174768148849,-27.0974721649147,"positive"
-1.9592860205661,53.2700083779702,-98.0258497064614,43.856918876478,0.673994088811621,0.98058657325322,6.88497417229524,-450.463415713305,-52.5952124735703,0.508027331712644,"positive"
16.5386410746207,47.5154077694887,443.141513588859,3.31372276832148,0.147777600229778,0.405080268147205,1.97923657043255,407.417708897949,351.365553816125,49.7175177938737,"positive"
34.0592123187594,80.1640633785252,546.781776505313,-9.37878520102252,0.127224317230621,0.418377390751501,2.96584841136966,623.905505948476,1720.39963648601,123.69366571428,"positive"
6.57601752523972,36.5482735272413,870.460958794602,62.543851767161,0.286769706257913,0.982317108433881,10.3759396292026,748.806038993888,199.392979053388,3.37442346503425,"positive"
4.98211444131397,48.015976483801,25.9115026802291,20.8574172878368,0.39782239404106,1.00788813264059,11.6529676940692,-263.859792201776,82.668296040899,16.5281373184555,"positive"
26.6522196421398,62.209884803166,2282.03954591053,-8.90742947094665,0.173820783277889,0.415200951765966,-2.7525757832678,298.957488017088,981.086226034676,111.580130523071,"positive"
87.9842913085829,48.0393100627281,5067.25324982267,-4.45884624483183,0.195419693778329,0.457171921694101,1.78963807229804,1311.7457041857,2886.79793402582,681.455681887321,"positive"
0.574651943882686,64.5699336354696,-375.873063468511,62.2361201193702,0.755879891129063,1.00043416860317,8.91392622554107,-69.1435426831658,7.89296709163219,-8.44554873570865,"positive"
95.2414502127052,93.4088943448306,6096.82153762389,-15.6142406133399,0.254549374097386,0.440662253689361,1.92102457722919,1541.51444790743,2885.98495634606,655.606939309254,"positive"
-3.73290477670053,31.9368867782192,-1700.12817570826,17.0591746373694,0.796892319484243,0.988994999168693,2.85719729430911,-514.637359934021,-181.180027023727,-5.03659360375132,"positive"
4.18068527837438,108.056296385233,-473.721011092507,17.3322601276724,0.505771285485412,0.504919211773966,22.4567701011186,-56.1315950654084,264.568766911744,-21.1469738053109,"positive"
87.3251069601385,-17.6873486884581,-244.272350886859,-9.49130292256005,0.40505831529527,0.543064079798761,3.61720371115238,160.987553118214,-612.898103345958,56.9494979131453,"positive"
-4.4378877977284,11.6038660399039,562.519096830256,11.248753825598,0.928977919601472,0.975168614302162,12.7128442617741,40.7156799031762,427.243385069715,-5.85846804815094,"positive"
105.022709089005,-19.7038129496249,-724.20178269259,4.42348080662453,0.491340230894945,0.543435773077073,113.080619888067,430.430192393341,390.937283718024,-10.8558618689756,"positive"
0.707709852822484,-7.25627769396255,-1028.6580555047,26.4492885098232,0.554413842579067,1.0060264988767,12.6446949007157,159.015258020173,371.420304334755,5.15737833957469,"positive"
-1.76192487891408,289.354659044177,681.283705117713,274.342135903713,0.935376989469178,0.969353531232959,32.3240381373493,623.373128381702,759.990894447863,42.6984674388369,"positive"
28.5794585309222,34.1774082103258,29.1468268016498,5.98713956301015,0.19316056253291,0.375079253425655,4.04541998940321,-129.373903056634,433.143722214055,73.8729351629824,"positive"
7.48439690750216,-5.43332236364426,993.586913100716,-25.4661569615928,1.01463919528946,0.947978919696661,4.21507425115261,-658.155758060682,80.247729415679,17.2998834264513,"positive"
204.300540122803,187.624572398291,37341.0912643882,2.32879901167474,0.275897243534171,0.336903911399706,38.5426266312426,10147.7243961671,13162.5084849989,258.882039023844,"positive"
-4.43221347482975,32.2180899892526,-365.336175094261,26.2479902919401,0.979402683741508,1.02292820786027,5.64785526707056,-146.424932098924,-357.186223123715,23.7854316247434,"positive"
8.64019411631319,-24.5623760466752,-782.591604786504,4.79154280143606,1.01553844659996,1.04078177296548,4.60515413964304,-706.921259293062,-698.368873473601,-13.4733209724747,"positive"
-6.77240200119982,67.8311577176939,-439.38765133239,74.1450551673171,0.7570080927044,1.03356549230766,11.9356385183575,-321.358422029483,-253.889621526752,39.5947279676581,"positive"
8.97701464781536,29.1314057013542,720.584086928456,18.5820920582612,0.802496144795296,1.07673967772899,12.4504129245685,213.646996628646,-301.886155201202,-47.3178581716378,"positive"
1.56703431680442,6.68237505273955,701.983440090061,-5.11902541629566,0.62357782603753,0.742984667979306,13.1513968772003,496.972348591668,160.936829142154,-3.69429992000113,"positive"
9.16165530042244,65.0724955497738,-678.320363622449,79.4031155619306,0.89864079002393,0.902684845196908,6.53485717561587,177.68920031531,-461.419268524435,13.9976346611856,"positive"
11.5125737052943,7.99993734923242,-1686.56754331507,4.59866686870856,0.124206407324261,0.488695048590784,0.513168208103461,563.239061258245,-439.813251895589,22.1901149993211,"positive"
84.4768476043723,65.8935801000521,5109.89363906476,14.5627151381842,0.161767372341813,0.442922482775246,-2.50357209690601,997.838488263023,2365.64084281277,669.288060948616,"positive"
-14.9172436687819,102.145921808672,1382.27719529262,55.3892222758902,0.913751620794185,1.00603505350515,4.12773712716001,295.810769855873,379.153659837543,0.118578645113528,"positive"
-0.366690171372613,76.6543118989266,55.112478447023,75.2027389426478,0.831842547803618,0.9940172981165,13.9415789013778,239.816837281054,50.7754598462015,13.7141587391909,"positive"
3.0816278262066,43.4388102582289,-702.331115323606,12.5081903337698,0.417244064649851,0.599871581881113,10.5362687513485,331.709815948132,-14.6932516367574,12.5014452288244,"positive"
-6.62437610187951,134.137095341964,468.553395632255,26.178150095453,0.502459795590836,0.515397940665692,16.8486779581509,95.779342107615,400.976066625834,18.2279810538778,"positive"
17.4066171363056,-18.5207893499633,844.363400880851,-2.57749769483395,0.858797449328456,0.848920056376153,30.0082416467501,305.281201031197,191.422383980023,7.27661406346741,"positive"
2.0809597265151,123.677910319661,2287.9701228606,22.0044485080711,0.453029586954709,0.439941406587698,17.6287514714166,526.630908302757,696.077426710135,35.3912821632538,"positive"
-8.18425628095932,41.851166029539,574.480089407505,13.7159323739961,0.407750792054478,0.924370324904817,27.951638333888,122.923706802474,-267.62919390789,-21.8926772019903,"positive"
5.97473192754958,3.1994677558961,-948.572434865141,15.36397154916,0.868945393904315,1.02776174030405,19.0458404976224,-213.483559086078,317.670112895852,1.77565619145304,"positive"
4.2854409042675,6.22885285853038,2242.51841028429,-14.3902547504262,0.948777555137798,0.935629719297566,6.97069701824773,-167.189012438941,-373.076766847364,-8.30969677955555,"positive"
5.78777903338839,17.3355974559848,100.326919067081,10.3236299496569,0.644509365269029,0.637842657410995,10.1144967283115,-108.094842036454,-281.682826922508,42.2177116096181,"positive"
87.1238786798409,19.0219790402889,1476.60441209915,-2.40966418014867,0.993840297457015,1.03788479944476,86.047161086631,-173.946464658181,-133.054119664374,14.4828367286476,"positive"
14.0911113573922,33.578586297573,1428.75248685603,-1.32346480596996,0.266757517780188,0.523418123750306,6.90057694317153,-19.8372680498637,499.546440643211,5.6373852035705,"positive"
97.1209746239687,34.9343017604162,-1625.14247627442,-0.367300530626664,0.425452436651664,0.533216614639865,-1.11474009291958,731.600869050008,-45.5870742396174,47.8228833678931,"positive"
1.71406359067644,109.228461362004,1714.03242783347,95.3196362229604,0.396360309455912,0.97518196860258,3.35342246441188,-581.164715423583,-195.056088910613,28.8669857661487,"positive"
9.23932403944105,14.3365041876821,-79.7267539564744,33.7045726646277,0.440866367308642,0.970287178112693,1.51879630246144,-417.983924008736,-79.6513786126209,-14.5185353531127,"positive"
1.33128685424488,115.793233606087,-181.193923709468,28.6301378481979,0.673032431781271,0.827812402738787,158.265244362233,688.131465337009,488.268061464705,37.6849509576327,"positive"
22.5744284959144,72.2106534169135,1842.17713955329,-10.5478853621397,0.188994180200699,0.376678857535016,-3.96014362459338,-179.046754091545,876.61517605627,142.47130143452,"positive"
86.9862314767666,43.6319665718174,5944.69144823942,3.3760375457537,0.0892171990763352,0.435951545468835,-6.09293519157622,750.541836936957,2576.29720669532,652.090521842475,"positive"
-0.0787007098214625,25.0677751606218,42.1771569124539,14.6297178002124,0.809116570650782,1.02156542496995,6.47965936144188,114.427317059244,-113.619919516227,-6.81905045745721,"positive"
-0.634728368000702,-1.62653838244291,-127.94162732277,24.6088381089466,0.818278910273253,0.998778541296726,2.78491272008062,293.235115198546,373.075832011615,-13.1235330691639,"positive"
31.7494807245822,17.0783463848416,2400.77553319208,-1.12114855246644,0.490978505179251,0.681451454617705,4.72810268594368,687.68816974344,-221.129301780216,54.4059003592618,"positive"
7.68455466065368,133.514239754903,1651.44288911851,28.1501267186687,0.76759156233747,0.757054966361426,159.384253603219,422.695391037286,269.808218390156,-8.93209775948105,"positive"
30.1039939957779,50.4904749915225,2130.6050724499,14.4140378616953,0.116709614797127,0.520057809152016,12.7456098714113,84.2982942589281,1053.53985996778,178.620360673796,"positive"
40.5142133960051,-12.3610615619127,-532.801202371235,16.6964583601797,1.04457397380523,0.976300609911806,45.748763341886,-18.9821827655057,-504.93161876842,-4.28131181892143,"positive"
5.17672299227679,272.295353290928,1503.08566328751,273.036589665167,1.000703363813,0.974605076653437,136.818319841461,-5.8363418227072,286.064397870105,22.6369664682838,"positive"
88.614882063764,23.8443706318981,760.834908256502,-1.05565382498708,0.966826604184577,1.0380711663231,95.0231464636281,165.00667781917,316.768015672317,-6.68834994026454,"positive"
6.3466088173188,-14.1196019448311,-400.736967455045,-4.65469466645029,1.00823892717014,0.998183142034309,2.46795512764639,-34.6184589858057,11.4430314474303,-9.53536463350711,"positive"
8.16312620114134,47.7557067076305,-434.016021646919,50.4184569951457,0.820089710519991,1.06357857010794,18.5389206460359,99.2393944045315,-766.696323526383,14.9085285805239,"positive"
28.2440317344089,24.4710865757344,690.566059201052,3.93487772022893,0.436549108867441,0.703565045631236,7.90871937758485,521.247861464498,742.907398524491,93.4027126694292,"positive"
-1.43667809016758,208.767023227721,10.9838329042635,155.730580403258,0.4444226544008,1.02023478104546,-2.31430915369854,-75.4218686710607,87.3165939011409,68.3920989077363,"positive"
-5.79443981044154,42.4545618391655,427.584384092243,36.0862912820117,0.752430975441439,1.07566322534142,1.11080960241978,-335.515286410848,-295.172608894173,-21.3913951589228,"positive"
-0.315685351705805,46.3437069432774,889.37063777988,38.8534471502565,0.794689020810223,0.97492275422632,11.5580551204381,42.898674645564,238.118855356695,15.1570294779535,"positive"
191.868765177848,211.930447522934,39226.5849415799,0.831945003103389,0.249419691271555,0.380606708760491,52.0060621755826,10867.0286380982,13021.4136730684,252.282930606127,"positive"
3.27666462502636,2.73638985867249,-1617.69321848035,30.7545311223233,0.424501527293951,0.978250620209471,-2.85191695940396,283.895330418784,-96.4663625994501,-1.04990372631783,"positive"
5.89905393389423,9.31327843616828,359.963436454781,-7.76428916935525,0.97270556063754,0.997545269273961,11.2209285820458,363.438742241633,-587.083004949936,26.0611952171923,"positive"
-2.08613025670921,19.2286344655472,1095.28182269508,21.9487991692116,1.06277127073194,0.959289576909545,12.233864478448,198.834125421864,-840.981595713144,-12.5878082284266,"positive"
-4.40969793170539,11.4099917351674,-1269.08081389358,22.2786950144027,0.894866991989825,1.01130136740122,5.9342222168585,22.3598007239782,26.1198805883905,12.9277070850095,"positive"
4.3362400394877,-20.4783783905309,-1806.24870548449,3.83249453995463,0.139419812463459,0.947007295626315,-9.6353394617663,53.4044831290354,-296.571170229314,4.05750623591312,"positive"
15.693642192903,38.213165613785,815.823161072235,0.965499901981619,0.851091554589268,0.76247453654969,30.2145383264897,-2.89207945837582,402.95161248996,0.478121799463035,"positive"
